temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1,temp_x.2,hum_x.2,light_x.2,vol_x.2,temp_y.2,hum_y.2,light_y.2,vol_y.2,temp_x.3,hum_x.3,light_x.3,vol_x.3,temp_y.3,hum_y.3,light_y.3,vol_y.3,temp_x.4,hum_x.4,vol_x.4,temp_y.4,hum_y.4,light_y.4,vol_y.4,temp_x.5,hum_x.5,light_x.5,vol_x.5,temp_y.5,hum_y.5,light_y.5,vol_y.5,temp_x.6,hum_x.6,light_x.6,vol_x.6,temp_y.6,hum_y.6,light_y.6,vol_y.6,temp,hum,light,vol
0.271375464684,0.71976830551,0.143212951432,0.739833966512,0.155344918378,0.80165993379,0.248923341947,0.557978630233,0.159770114943,0.785767850141,0.133961725221,0.642655518634,0.187088274045,0.756912311393,0.443585780526,0.583814057687,0.179413456009,0.760910880337,0.150971599402,0.607966022686,0.190029325513,0.796296366454,0.214943960149,0.608027594857,0.210759027266,0.727198877128,0.151183063512,0.733027207965,0.234006734007,0.728561824192,0.284105131414,0.739833966512,0.207948899929,0.751410891862,0.627790736421,0.218538055765,0.741968426427,0.27446300716,0.679885207409,0.214129643117,0.768507897706,0.258594917788,0.720166486117,0.2,0.783991051165,0.166915794718,0.651672694394,0.183257918552,0.815252350953,0.104685942173,0.750964075502,0.234021632252,0.747665740772,0.125077017868,0.7891555961,0.191659983962,0.720179005052,0.159153175592,0.85886722377
0.222118959108,0.741482186741,0.0774595267746,0.739833966512,0.137440758294,0.804111206178,0.22136089578,0.504992117709,0.136781609195,0.78190794858,0.0928306198229,0.599778468575,0.159420289855,0.759881915592,0.41885625966,0.583814057687,0.150086256469,0.779254055522,0.117090184355,0.607966022686,0.133724340176,0.821902809927,0.143212951432,0.544789380161,0.168017686072,0.740061911766,0.109339975093,0.578576946185,0.181818181818,0.749386520253,0.234042553191,0.739833966512,0.172462739532,0.76632061709,0.627790736421,0.186887716654,0.756176007664,0.224821002387,0.679885207409,0.173343044428,0.790508649868,0.166915794718,0.7891555961,0.167816091954,0.820001505814,0.127055306428,0.651672694394,0.149321266968,0.840880548096,0.0847457627119,0.750964075502,0.197640117994,0.770188414042,0.100431300062,0.7891555961,0.155573376103,0.754277420615,0.105354919054,0.789229340761
0.0548327137546,0.879008419363,0.00821917808219,0.570282819755,0.0368615060558,0.912385965292,0.169681309216,0.400376598353,0.016091954023,0.915794001545,0.0459868608969,0.391074427413,0.038208168643,0.892468838837,0.363214837713,0.45001400168,0.0339275445658,0.898418516256,0.0652715495765,0.35826384213,0.0117302052786,0.948646938706,0.0485678704857,0.419933103376,0.0132645541636,0.927820878878,0.0585305105853,0.578576946185,0.0,0.987046893383,0.193992490613,0.486632897144,0.0,0.989846039911,0.412695768077,0.000753579502638,1.0,0.171360381862,0.447169319071,0.00509832483613,1.0,0.0543099152965,0.583955755744,0.00459770114943,1.0,0.0732436472347,0.516670433996,0.00377073906486,0.996640766191,0.0538384845464,0.569920844327,0.039331366765,0.908999029484,0.0646950092421,0.583955755744,0.0288692862871,0.857354186243,0.0326276463263,0.651810584958
0.653345724907,0.549456903728,0.434122042341,1.0,0.75934702475,0.282019068661,0.490094745909,1.0,0.751149425287,0.266778580972,0.351042559269,1.0,0.732542819499,0.297358408047,0.715610510046,1.0,0.720529039678,0.337772347791,0.449925261584,1.0,0.773020527859,0.305962713624,0.713075965131,1.0,0.701547531319,0.316485449774,0.497882938979,1.0,0.640572390572,0.45828337722,0.609511889862,1.0,0.708303761533,0.345689697478,1.0,0.678975131876,0.36229595355,0.587589498807,1.0,0.652585579024,0.425803873637,0.936223218734,1.0,0.694252873563,0.368730706764,0.481813652217,1.0,0.68778280543,0.380466412767,0.290129611167,1.0,0.675516224189,0.442234195643,0.339494762785,1.0,0.214915797915,1.0,0.521793275218,0.720229805014
0.128252788104,0.799709883405,0.0181818181818,0.486632897144,0.103212216956,0.806562478565,0.248923341947,0.504992117709,0.112643678161,0.816563317231,0.0505569837189,0.432093471969,0.127799736495,0.756912311393,0.394126738794,0.516605992719,0.12363427257,0.782685128623,0.0772296960638,0.482001346662,0.0961876832845,0.828290213936,0.0525529265255,0.482073795338,0.119380987472,0.760933098761,0.065504358655,0.681100334735,0.127946127946,0.773942517788,0.214017521902,0.654706627269,0.109297374024,0.809412489014,0.412695768077,0.127354935946,0.784528001937,0.186634844869,0.524067310201,0.1048798252,0.848401654757,0.0612855007474,0.583955755744,0.101149425287,0.8415453949,0.0772296960638,0.516670433996,0.0995475113122,0.83404976567,0.0578265204387,0.629744266288,0.143559488692,0.738649978247,0.0646950092421,0.651747534067,0.112269446672,0.740344984788,0.0326276463263,0.720229805014
0.0,0.666116674725,0.000249066002491,0.240115379204,0.0,0.757392625966,0.0,0.246934664565,0.0,0.712136611585,0.00199942873465,0.230607067567,0.0,0.694336321889,0.0,0.189470736488,0.0,0.733306183398,0.0,0.236701714404,0.0,0.746125315866,0.0,0.236803595694,0.0,0.652890337342,0.000249066002491,0.428203587675,0.003367003367,0.627699030758,0.0,0.321514000281,0.0014194464159,0.697536013991,0.272575808064,0.0,0.66349246456,0.000477326968974,0.295525697887,0.0,0.722771718691,0.00249128051819,0.384172415759,0.0,0.69344325772,0.00697558545092,0.318659584087,0.0,0.703463380267,0.00398803589232,0.393697990664,0.0,0.591231886483,0.000308071472582,0.450139688694,0.0,0.634374738331,0.000249066002491,0.450266945218
0.589219330855,0.149230592845,1.0,0.654706627269,0.729857819905,0.0834154635937,0.57278208441,0.830399369417,0.7,0.0534257578007,0.890317052271,0.862900632436,0.622529644269,0.0910693199213,0.567233384853,0.720022402688,0.66129959747,0.143280390959,0.433981066268,0.801263790335,0.708504398827,0.114734596923,0.649315068493,0.801296122086,0.656595431098,0.0,0.521793275218,0.78546905845,0.633838383838,0.0,0.329161451815,0.739833966512,0.650106458481,0.0482759236044,0.774575141619,0.629992464205,0.0,0.396658711217,0.758805113488,0.660597232338,0.0474097405039,1.0,0.858828895604,0.645210727969,0.0,0.521674140508,0.789104882459,0.668174962293,0.0,0.43369890329,0.812360462756,0.554572271386,0.0213647468291,0.497227356747,0.7891555961,0.277465918204,0.412404752379,0.617434620174,0.651810584958
0.150557620818,0.938058611528,0.0107098381071,0.240115379204,0.112690889942,0.88698154145,0.1834625323,0.196663163426,0.0902298850575,0.917057795745,0.0505569837189,0.191338835888,0.12977602108,0.870509512355,0.326120556414,0.189470736488,0.10408280621,0.900668567162,0.0692575984056,0.176775262858,0.0956011730205,0.920945457025,0.0485678704857,0.176805686213,0.103905674282,0.90573837472,0.0565379825654,0.378937430263,0.100168350168,0.979640315984,0.193992490613,0.240115379204,0.0794889992903,0.989846039911,0.135066089081,0.0964581763376,0.984386926288,0.171360381862,0.220649621706,0.0954115076475,0.973885859346,0.0543099152965,0.253891327898,0.121072796935,0.923741301238,0.0732436472347,0.318659584087,0.104826546003,0.949494072841,0.0558325024925,0.393697990664,0.186823992134,0.826337806633,0.0671595810228,0.450139688694,0.141940657578,0.815956942028,0.0346201743462,0.450266945218
0.138475836431,0.908578378836,0.012204234122,0.240115379204,0.0968931016324,0.899089888411,0.190353143842,0.196663163426,0.0781609195402,0.914530207346,0.0505569837189,0.191338835888,0.115283267457,0.883691231139,0.326120556414,0.189470736488,0.0920069005175,0.899541844838,0.0692575984056,0.117314963485,0.0838709677419,0.928511083245,0.0485678704857,0.176805686213,0.0899042004422,0.92624424384,0.0565379825654,0.378937430263,0.0858585858586,1.0,0.193992490613,0.159349936682,0.0709723207949,1.0,0.135066089081,0.0964581763376,0.947859913986,0.171360381862,0.220649621706,0.0895848506919,0.972343926288,0.056302939711,0.318718284965,0.11877394636,0.920181127854,0.0732436472347,0.253786166365,0.0935143288084,0.966356609726,0.0578265204387,0.393697990664,0.176991150442,0.833057795924,0.0671595810228,0.384172415759,0.133921411387,0.822102099867,0.0346201743462,0.384285051068
0.609665427509,0.369385221999,1.0,0.486632897144,0.237493417588,0.70293394561,0.793281653747,0.246934664565,0.322413793103,0.576012272508,0.963439017424,0.473434094401,0.268115942029,0.677878854144,0.950540958269,0.253766451974,0.334675100633,0.598337066449,0.497757847534,0.297197907495,0.286217008798,0.653962577238,0.649315068493,0.29727187206,0.364038319823,0.505854699622,0.585554171856,0.477855978028,0.316498316498,0.648708611127,0.589486858573,0.321514000281,0.378992193045,0.53091024274,0.272575808064,0.284853051997,0.701019640047,0.587589498807,0.295525697887,0.362709395484,0.581031402783,1.0,0.450139688694,0.298850574713,0.69344325772,0.585450921774,0.38404159132,0.306938159879,0.646249195928,0.55333998006,0.451948447331,0.331366764995,0.670807536562,0.645101663586,0.450139688694,0.331996792302,0.571476419527,1.0,0.51688718663
