temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1,temp_x.2,hum_x.2,light_x.2,vol_x.2,temp_y.2,hum_y.2,light_y.2,vol_y.2,temp_x.3,hum_x.3,light_x.3,vol_x.3,temp_y.3,hum_y.3,light_y.3,vol_y.3,temp_x.4,hum_x.4,light_x.4,vol_x.4,temp_y.4,hum_y.4,light_y.4,vol_y.4,temp,hum,light,vol
0.090617114017,0.362098868441,0.0988567585743,1.0,0.0934361130577,0.319573687091,0.251931993818,1.0,0.386613386613,0.398409042575,0.138197424893,1.0,0.0887297633873,0.446399588451,0.142999501744,0.898173746342,0.348773841962,0.467351661082,0.121076233184,0.894459434021,0.0504940515999,0.445134501183,0.0847457627119,0.924649450923,0.0480758298629,0.39426117325,0.0955021565003,0.971122453672,0.0472530277675,0.358428364541,0.0894146948941,1.0,0.0442032032415,0.771764717807,0.127055306428,1.0,0.323493234932,0.363527127549,0.0694894146949,0.971733054602,0.0456592784215,0.35203451155,0.144453312051,1.0
0.0779995411792,0.413708082162,0.0625420309348,1.0,0.0780191544032,0.376565669575,0.202472952087,1.0,0.322677322677,0.448259946878,0.0884120171674,0.969276041797,0.068804483188,0.508625811845,0.0582959641256,0.873312481082,0.272479564033,0.513902838638,0.0772296960638,0.868691305348,0.0374782174581,0.50470920952,0.0608175473579,0.90000600084,0.038171796243,0.459385372914,0.0646950092421,0.942520807468,0.0367832392622,0.431915931039,0.0326276463263,1.0,0.0359619280609,0.795539734743,0.0931738913802,1.0,0.254612546125,0.432035773057,0.040597758406,0.943738780704,0.0371274625358,0.433698858892,0.112529928172,1.0
0.063087864189,0.471448526723,0.0652320107599,0.971769019248,0.0649380985751,0.424144851939,0.214837712519,0.971806044225,0.267732267732,0.494762419739,0.0918454935622,0.969276041797,0.0568181818182,0.54768953765,0.0582959641256,0.873312481082,0.219346049046,0.562101321103,0.0772296960638,0.868691305348,0.0334165387188,0.518628965616,0.0608175473579,0.875562578761,0.0303311029607,0.525339405666,0.0671595810228,0.914195061388,0.0295563056036,0.498555428605,0.0326276463263,0.941444152842,0.0283762088605,0.827436850075,0.0931738913802,0.976759772131,0.19618696187,0.489226150415,0.040597758406,0.915971733055,0.0295332088353,0.511026996938,0.112529928172,0.948757217658
0.0293645331498,0.522490554717,0.0625420309348,0.943767186068,0.030833917309,0.486052527074,0.202472952087,0.916140457161,0.118881118881,0.548726464826,0.0884120171674,0.908626150278,0.0227272727273,0.607022056459,0.0463378176383,0.800020179598,0.0940054495913,0.616859395415,0.056302939711,0.792725523415,0.0170775128811,0.568785254913,0.0538384845464,0.827355829816,0.0139275472779,0.581453427093,0.0646950092421,0.886099232078,0.013990602339,0.558510599588,0.0326276463263,0.941444152842,0.0125492144796,0.85529074841,0.0891878425511,0.930929806233,0.0867158671587,0.561251493187,0.0386052303861,0.861210207003,0.0135946516861,0.612079042583,0.108273476989,0.923466959167
0.0252351456756,0.54473267271,0.0625420309348,0.943767186068,0.0270964727867,0.511446694787,0.202472952087,0.916140457161,0.0979020979021,0.57175824325,0.0884120171674,0.908626150278,0.0188356164384,0.624091055238,0.0443447932237,0.800020179598,0.0776566757493,0.628740137651,0.0543099152965,0.792725523415,0.0150466735115,0.583395352896,0.0538384845464,0.827355829816,0.0114515388729,0.601396951248,0.0646950092421,0.858279302892,0.0122301954222,0.577981384314,0.0306351183064,0.883923626995,0.0107698482474,0.866626397176,0.0891878425511,0.930929806233,0.0731857318573,0.578852598233,0.0386052303861,0.834193005976,0.01143825866,0.639988867242,0.108273476989,0.898425050187
0.0158293186511,0.592230961778,0.0625420309348,0.916040329973,0.0158841392198,0.572866020543,0.202472952087,0.916140457161,0.0519480519481,0.631373897619,0.0884120171674,0.878700216963,0.0115193026152,0.660595460099,0.0443447932237,0.77602663707,0.049727520436,0.662269903206,0.0543099152965,0.767856769363,0.0108003730113,0.616752467523,0.0538384845464,0.80357250015,0.006499522063,0.650388566395,0.0646950092421,0.830689290477,0.00787550462792,0.625222871531,0.0306351183064,0.883923626995,0.00655555980276,0.889821398304,0.0891878425511,0.930929806233,0.0467404674047,0.616246577563,0.0386052303861,0.834193005976,0.00712547260788,0.690041747843,0.108273476989,0.873590099133
0.093599449415,0.485829731782,0.316745124412,0.971769019248,0.0871291754263,0.498754977407,0.517774343122,0.971806044225,0.350649350649,0.567156412472,0.416309012876,0.938801466371,0.102584059776,0.441106038197,0.840558046836,0.873312481082,0.372615803815,0.497749769644,0.433981066268,0.868691305348,0.0567711914697,0.45041600156,0.246261216351,0.875562578761,0.0489011659978,0.49310176664,0.285274183611,0.914195061388,0.0527195545093,0.402107545975,0.481942714819,0.970577612982,0.0461698711823,0.812159346298,0.370204285002,0.976759772131,0.344403444034,0.420062088383,0.306600249066,0.943738780704,0.0434091291769,0.526056220429,0.327480712956,0.948757217658
0.0628584537738,0.60958403255,0.141896435777,0.943767186068,0.0630693763139,0.583668738127,0.313755795981,0.943845096349,0.248751248751,0.637468947823,0.2,0.908626150278,0.06600249066,0.574432512379,0.274539113104,0.848653011805,0.254768392371,0.601974395667,0.174887892377,0.817824350045,0.0378474609798,0.567063249688,0.108673978066,0.851359190287,0.0335292804837,0.613341041735,0.130006161429,0.886099232078,0.032150589481,0.581627380632,0.167123287671,0.941444152842,0.030249225947,0.872908963234,0.182859990035,0.953736374209,0.221402214022,0.562428423935,0.113325031133,0.888477356904,0.0312208207687,0.664119120512,0.178504921522,0.948757217658
0.056205551732,0.619038690504,0.109616677875,0.943767186068,0.0565288483999,0.601651801526,0.276661514683,0.916140457161,0.222777222777,0.651161317472,0.151931330472,0.938801466371,0.0586861768369,0.595897369944,0.182859990035,0.82423569771,0.230245231608,0.625771433481,0.135027404086,0.843132333563,0.0336011604796,0.592824037243,0.0847457627119,0.851359190287,0.0290930987582,0.635852722324,0.105360443623,0.886099232078,0.0286297756474,0.596189533589,0.109339975093,0.9125514651,0.026784144337,0.879809086576,0.142999501744,0.930929806233,0.19557195572,0.582365771753,0.0814445828144,0.888477356904,0.0282206217759,0.675235179516,0.152966214419,0.898425050187
0.0559761413168,0.611159027628,0.104236718225,0.943767186068,0.0562952581173,0.594460722757,0.26429675425,0.916140457161,0.222777222777,0.648120579731,0.151931330472,0.908626150278,0.0577521793275,0.583887852871,0.166915794718,0.848653011805,0.225476839237,0.621813161255,0.127055306428,0.817824350045,0.0336011604796,0.58596937859,0.0847457627119,0.851359190287,0.0287835977076,0.635852722324,0.100431300062,0.886099232078,0.0277958986868,0.608299190021,0.105354919054,0.9125514651,0.026503191774,0.878555201268,0.135027404086,0.930929806233,0.193726937269,0.583535655011,0.0774595267746,0.888477356904,0.0276580844648,0.68449206791,0.144453312051,0.923466959167
