0.027801,0.028151,0.027941,0.026175,0.026514,0.027272,0.026329,0.025678,0.026919,0.027724,0.026374,0.027381,0.026671,0.026899,0.026495,0.027841,0.02848,0.028818,0.028548
0.027735,0.028084,0.027715,0.026033,0.026363,0.027111,0.026148,0.025604,0.0268,0.027528,0.026207,0.027236,0.026407,0.026729,0.026277,0.027717,0.02827,0.028671,0.028469
0.02763,0.027948,0.027521,0.025895,0.026167,0.026959,0.025971,0.025475,0.026616,0.02733,0.026005,0.026982,0.026174,0.026498,0.026093,0.027521,0.028028,0.028473,0.028222
0.027507,0.027868,0.027322,0.02577,0.02597,0.026773,0.025786,0.025292,0.026334,0.027164,0.025748,0.02676,0.025976,0.026322,0.025858,0.027321,0.02784,0.028374,0.028076
0.027401,0.027746,0.027173,0.025619,0.025804,0.026681,0.025594,0.025103,0.026177,0.027035,0.025565,0.026635,0.025791,0.026186,0.025576,0.027136,0.027687,0.028282,0.027915
0.02731,0.027669,0.027006,0.025476,0.025695,0.026591,0.025449,0.02499,0.026035,0.026772,0.025367,0.02646,0.025618,0.026018,0.0253,0.026978,0.027535,0.028141,0.027798
0.027223,0.027611,0.026923,0.025433,0.025602,0.026456,0.025389,0.024952,0.025942,0.026662,0.025243,0.026292,0.025487,0.025892,0.025233,0.026862,0.027439,0.028036,0.027748
0.027134,0.027537,0.026786,0.025334,0.025512,0.026395,0.025316,0.024814,0.025875,0.02664,0.025161,0.026224,0.02537,0.025801,0.025125,0.026771,0.027322,0.027953,0.027595
0.027068,0.02749,0.026723,0.025253,0.025401,0.02628,0.025206,0.024691,0.025791,0.026554,0.025069,0.026086,0.025273,0.025689,0.025135,0.026692,0.027252,0.027893,0.027567
0.026986,0.027417,0.026641,0.025229,0.025394,0.026257,0.025179,0.024693,0.025708,0.026456,0.025043,0.026059,0.025269,0.025637,0.025087,0.026567,0.027154,0.027764,0.02739
0.026931,0.02736,0.026534,0.025153,0.025327,0.026188,0.025138,0.024617,0.025663,0.026323,0.024967,0.025998,0.025157,0.025619,0.02504,0.026552,0.027085,0.027689,0.027264
0.026869,0.027301,0.026378,0.025099,0.025286,0.026147,0.02509,0.024605,0.025632,0.02632,0.024891,0.025984,0.02511,0.025563,0.025043,0.02647,0.027044,0.027593,0.027181
0.026832,0.027288,0.026338,0.025081,0.025287,0.026119,0.025093,0.024611,0.02558,0.026277,0.024883,0.025931,0.025114,0.025519,0.025019,0.026418,0.026995,0.027554,0.027112
0.026783,0.027252,0.026258,0.025004,0.025281,0.026028,0.025028,0.024478,0.025502,0.026351,0.024905,0.025995,0.025128,0.025489,0.025001,0.026392,0.026923,0.027525,0.027076
0.026756,0.027187,0.026197,0.024899,0.025176,0.025884,0.024908,0.024304,0.025395,0.026204,0.024825,0.025793,0.025048,0.025364,0.024968,0.026321,0.026839,0.027415,0.026903
0.026702,0.027172,0.026151,0.02485,0.025078,0.025865,0.024851,0.024267,0.025331,0.026144,0.024759,0.025721,0.024876,0.025291,0.024929,0.026245,0.026833,0.02741,0.026969
0.026629,0.027105,0.026069,0.024695,0.024972,0.025763,0.024816,0.024272,0.025196,0.026031,0.024611,0.025622,0.024785,0.02513,0.024899,0.026166,0.02671,0.027277,0.026765
0.026556,0.02702,0.025942,0.024618,0.024869,0.0257,0.024777,0.02422,0.025146,0.026034,0.024563,0.025555,0.024739,0.025054,0.024831,0.026106,0.026599,0.027219,0.026676
0.026483,0.026971,0.025869,0.024562,0.024793,0.025584,0.024688,0.024139,0.025073,0.025903,0.02448,0.025504,0.024668,0.025024,0.024717,0.026033,0.026494,0.027093,0.026534
0.026458,0.026922,0.025814,0.024505,0.02472,0.025523,0.024586,0.024002,0.024957,0.025784,0.024365,0.025381,0.024523,0.024936,0.024666,0.026014,0.026416,0.027056,0.026492
0.026367,0.026842,0.025812,0.024483,0.024656,0.025481,0.024515,0.023927,0.024869,0.02572,0.024253,0.02528,0.02437,0.024826,0.024557,0.025903,0.026318,0.026954,0.026346
0.026302,0.026806,0.025686,0.024389,0.02454,0.025397,0.024439,0.023845,0.024789,0.025596,0.024157,0.025204,0.024264,0.024796,0.024461,0.025856,0.026234,0.026862,0.026257
0.026221,0.026743,0.025573,0.024324,0.024504,0.025338,0.024378,0.02374,0.024708,0.025453,0.024028,0.025126,0.024168,0.024668,0.024378,0.025794,0.026158,0.026779,0.026179
0.026139,0.026635,0.025527,0.024254,0.024389,0.025247,0.024286,0.023643,0.024611,0.025377,0.02391,0.025057,0.024072,0.024582,0.024333,0.025694,0.026072,0.026666,0.026068
0.026058,0.026542,0.02545,0.024141,0.024235,0.025138,0.02413,0.023537,0.024456,0.025258,0.023747,0.024899,0.023972,0.024463,0.024242,0.025591,0.025978,0.02657,0.026006
0.02599,0.026456,0.025318,0.024029,0.024107,0.025039,0.024002,0.02343,0.02433,0.025127,0.023603,0.024786,0.023829,0.02437,0.024122,0.025513,0.025895,0.026469,0.025886
0.025906,0.026405,0.025228,0.023868,0.023955,0.024746,0.023747,0.023307,0.024169,0.02501,0.023465,0.024625,0.023719,0.024194,0.024118,0.025453,0.02579,0.02641,0.02577
0.025842,0.026355,0.025095,0.023618,0.02369,0.024459,0.023323,0.023155,0.02404,0.024746,0.023368,0.024362,0.023615,0.024106,0.024081,0.025385,0.025716,0.026289,0.025629
0.025798,0.026264,0.024979,0.023459,0.023504,0.024249,0.023125,0.023043,0.023912,0.024543,0.023261,0.024186,0.023516,0.02407,0.024043,0.025331,0.025678,0.026251,0.02561
0.0257,0.026203,0.02485,0.023352,0.023365,0.024097,0.022974,0.022887,0.023797,0.024392,0.023146,0.024071,0.02342,0.024006,0.023987,0.025228,0.025596,0.02613,0.02551
0.025669,0.026127,0.024753,0.023243,0.023278,0.023976,0.022839,0.022768,0.023669,0.02425,0.023032,0.023924,0.023335,0.023953,0.023866,0.025155,0.025557,0.026075,0.025505
0.025641,0.026072,0.024616,0.023133,0.023142,0.023866,0.022737,0.022676,0.023561,0.024119,0.02291,0.023822,0.02328,0.023865,0.023801,0.025138,0.025494,0.026032,0.025402
0.025582,0.026061,0.024508,0.023048,0.023018,0.023749,0.022632,0.022572,0.023443,0.023992,0.022808,0.023706,0.023235,0.023807,0.023814,0.025084,0.025423,0.025993,0.025385
0.025523,0.025989,0.02438,0.0229,0.022923,0.023628,0.022507,0.02243,0.023325,0.023882,0.022669,0.023605,0.023185,0.023716,0.023723,0.024983,0.025365,0.02592,0.025296
0.025446,0.025939,0.024273,0.022784,0.022775,0.02352,0.022386,0.022322,0.023184,0.023757,0.022535,0.023535,0.023102,0.023678,0.02369,0.024946,0.025311,0.025859,0.025203
0.025386,0.025828,0.024143,0.022678,0.022666,0.0234,0.022241,0.022211,0.023066,0.023686,0.022394,0.023394,0.023,0.023586,0.023549,0.024836,0.025233,0.025756,0.025133
0.025332,0.025793,0.024002,0.022562,0.022523,0.023261,0.022042,0.02205,0.022919,0.023459,0.022259,0.023279,0.022946,0.023528,0.023445,0.024768,0.025153,0.025689,0.025069
0.02527,0.025773,0.023934,0.022487,0.022427,0.023182,0.022013,0.021962,0.02281,0.02337,0.022286,0.023234,0.022962,0.023507,0.023442,0.024722,0.025078,0.025639,0.024998
0.025192,0.025699,0.023863,0.022384,0.022358,0.023102,0.021953,0.021906,0.022745,0.023317,0.022206,0.023155,0.022914,0.023435,0.023423,0.024669,0.025027,0.025568,0.02494
0.025143,0.025637,0.023765,0.022317,0.022278,0.023026,0.021876,0.021807,0.022676,0.023231,0.022198,0.023097,0.022875,0.023395,0.023351,0.024603,0.024942,0.025514,0.024858
0.02508,0.025548,0.023652,0.022228,0.022221,0.022945,0.021785,0.021698,0.022566,0.023088,0.022015,0.023002,0.022717,0.023312,0.023154,0.024517,0.024877,0.025412,0.024777
0.024997,0.025433,0.023471,0.022034,0.021981,0.022757,0.02147,0.021529,0.022274,0.022702,0.021594,0.022799,0.02248,0.023172,0.022983,0.024397,0.024784,0.025317,0.024711
0.024884,0.025319,0.023298,0.021817,0.021726,0.022494,0.021139,0.021306,0.021907,0.022395,0.021234,0.02261,0.022223,0.023055,0.022877,0.024312,0.024647,0.025228,0.024596
0.024803,0.025229,0.023153,0.021574,0.021515,0.022312,0.020924,0.021077,0.021688,0.022058,0.021228,0.02244,0.022158,0.022949,0.022799,0.02423,0.024497,0.025149,0.024459
0.024724,0.025137,0.023025,0.021463,0.021424,0.022213,0.02084,0.020961,0.021587,0.022051,0.021184,0.022323,0.022091,0.02285,0.022696,0.024142,0.024422,0.025048,0.024373
0.024626,0.025086,0.022936,0.021318,0.0213,0.022106,0.020689,0.020844,0.021431,0.021921,0.02111,0.02223,0.022019,0.022808,0.022653,0.024056,0.024335,0.02497,0.024293
0.024567,0.025005,0.022846,0.02121,0.021161,0.021983,0.02054,0.020733,0.021316,0.021818,0.020984,0.022106,0.021901,0.022741,0.022527,0.023946,0.024243,0.024905,0.024222
0.024498,0.024962,0.02275,0.021121,0.021039,0.021868,0.020425,0.020617,0.021187,0.021703,0.020893,0.022019,0.021831,0.022658,0.022486,0.023906,0.024179,0.02483,0.024139
0.024431,0.024875,0.022645,0.021037,0.020937,0.021724,0.020317,0.020478,0.021016,0.021573,0.020763,0.021925,0.021774,0.022593,0.022423,0.023834,0.024109,0.02477,0.024088
0.024372,0.024815,0.022529,0.020914,0.020793,0.021592,0.020205,0.020343,0.020845,0.021433,0.020649,0.021833,0.021669,0.022506,0.022312,0.02374,0.024057,0.024687,0.024003
0.024307,0.024727,0.022428,0.020818,0.02071,0.02149,0.020078,0.020225,0.020715,0.021319,0.020595,0.021735,0.021592,0.022453,0.022245,0.02368,0.023964,0.02462,0.023947
0.024252,0.024668,0.022286,0.020719,0.020615,0.021302,0.019944,0.020072,0.020512,0.021122,0.020442,0.021626,0.021497,0.022361,0.022149,0.023596,0.023878,0.024538,0.023827
0.024145,0.024538,0.022188,0.020592,0.020472,0.021122,0.019781,0.019886,0.020333,0.021065,0.020339,0.021539,0.021408,0.022296,0.022029,0.023503,0.023761,0.024456,0.023755
0.024079,0.024494,0.022045,0.020478,0.020355,0.020935,0.019617,0.019754,0.02017,0.020936,0.020233,0.021433,0.021324,0.022191,0.021961,0.023436,0.02368,0.02436,0.023676
0.02403,0.02439,0.021959,0.020338,0.020246,0.020839,0.01952,0.019661,0.020068,0.020879,0.020161,0.02132,0.021232,0.022117,0.021889,0.02333,0.023598,0.024278,0.023606
0.023967,0.02433,0.021875,0.020262,0.020146,0.020777,0.019466,0.01952,0.019947,0.020846,0.02013,0.021268,0.021178,0.022039,0.021838,0.023282,0.023543,0.024225,0.023532
0.023929,0.02426,0.021826,0.020179,0.020131,0.020844,0.019469,0.019586,0.019977,0.020938,0.020196,0.021235,0.021168,0.022027,0.021795,0.023207,0.023486,0.024169,0.0235
0.023906,0.024213,0.021781,0.020159,0.020092,0.020853,0.019464,0.0196,0.02002,0.020946,0.020183,0.021231,0.021144,0.022008,0.021779,0.023196,0.023491,0.024154,0.023474
0.023853,0.024174,0.021726,0.020133,0.020026,0.020712,0.019357,0.019473,0.0199,0.020832,0.020082,0.021145,0.021058,0.021972,0.021718,0.023134,0.023429,0.024092,0.023424
0.023773,0.024143,0.021647,0.020047,0.019948,0.020563,0.019247,0.019338,0.01972,0.020705,0.019988,0.021091,0.021024,0.021882,0.021684,0.023084,0.023367,0.024042,0.02336
0.023746,0.024077,0.021571,0.019941,0.019848,0.020498,0.019158,0.019267,0.019627,0.020635,0.019962,0.021025,0.020968,0.021857,0.021597,0.023019,0.023314,0.023981,0.023314
0.023699,0.024022,0.021522,0.019874,0.019749,0.020478,0.019072,0.019276,0.019648,0.020589,0.019882,0.020974,0.020865,0.021775,0.021574,0.022942,0.023251,0.023946,0.02327
0.023649,0.023962,0.021447,0.01977,0.019677,0.020368,0.019023,0.019164,0.019507,0.020512,0.019846,0.020891,0.020829,0.021755,0.021504,0.022911,0.023225,0.023894,0.023204
0.023598,0.023925,0.021374,0.019728,0.01961,0.020302,0.018951,0.019091,0.019428,0.020488,0.019778,0.020858,0.020786,0.021693,0.021482,0.022879,0.023148,0.023837,0.023159
0.023552,0.023859,0.021296,0.019641,0.01953,0.02022,0.018857,0.019028,0.019346,0.02041,0.019728,0.020789,0.020728,0.021658,0.021411,0.022808,0.023118,0.023784,0.023097
0.023509,0.023795,0.021232,0.019554,0.01948,0.020158,0.018798,0.018955,0.019216,0.020367,0.019704,0.020741,0.020707,0.021592,0.021379,0.022747,0.023048,0.023718,0.02307
0.023479,0.023762,0.021187,0.019528,0.019412,0.020151,0.018773,0.018935,0.019213,0.020357,0.019707,0.020688,0.020672,0.021563,0.021333,0.022726,0.023035,0.023688,0.023011
0.023431,0.02371,0.021119,0.01949,0.01939,0.020078,0.018717,0.018882,0.019162,0.020352,0.019644,0.020659,0.020614,0.021509,0.021295,0.022684,0.022957,0.023647,0.022976
0.023391,0.023684,0.021035,0.019424,0.019309,0.019977,0.01861,0.01876,0.019131,0.020297,0.019576,0.020632,0.020589,0.021486,0.021251,0.022638,0.022933,0.023619,0.022935
0.02333,0.023601,0.020925,0.019337,0.019214,0.019848,0.018487,0.018653,0.019014,0.020179,0.019476,0.020541,0.020492,0.021407,0.021191,0.022553,0.022856,0.023535,0.022862
0.023279,0.023591,0.020865,0.019244,0.01914,0.019792,0.018364,0.018591,0.019014,0.020123,0.019437,0.020497,0.020469,0.021372,0.021154,0.022525,0.022815,0.023489,0.02282
0.023214,0.023522,0.020746,0.019153,0.019041,0.019637,0.018362,0.018452,0.019014,0.019988,0.019301,0.020387,0.020347,0.021276,0.021047,0.022472,0.022738,0.023405,0.02272
0.023145,0.023484,0.020635,0.019056,0.018946,0.019547,0.018316,0.018351,0.018996,0.019902,0.019248,0.020351,0.020279,0.021226,0.021001,0.022401,0.022661,0.023348,0.022651
0.023101,0.023413,0.02058,0.01897,0.01886,0.019506,0.018241,0.018293,0.018867,0.019833,0.019138,0.020258,0.02023,0.021143,0.020932,0.022276,0.022612,0.023256,0.02259
0.023065,0.023381,0.020523,0.018955,0.018815,0.0194,0.018168,0.018219,0.018789,0.019824,0.019139,0.020195,0.020194,0.021113,0.020911,0.022287,0.022567,0.023221,0.022558
0.023051,0.023371,0.02055,0.018902,0.018818,0.01946,0.018234,0.018266,0.018937,0.019899,0.019233,0.020209,0.020239,0.021121,0.020917,0.022262,0.022589,0.023248,0.022547
0.023045,0.023327,0.020628,0.018948,0.018864,0.019555,0.018356,0.018361,0.019012,0.019938,0.01931,0.020215,0.020275,0.021111,0.02092,0.022247,0.022614,0.02325,0.022556
0.023074,0.023448,0.020639,0.018969,0.018856,0.019497,0.018318,0.018355,0.018975,0.019905,0.019275,0.020244,0.02026,0.021137,0.020911,0.022281,0.022637,0.023249,0.02254
0.023039,0.023509,0.020566,0.018909,0.018809,0.019432,0.018243,0.018281,0.018962,0.019861,0.019228,0.020205,0.02025,0.021111,0.020923,0.022279,0.02264,0.023237,0.022492
0.023027,0.023468,0.020555,0.018902,0.018754,0.019425,0.018216,0.018262,0.019008,0.019887,0.019308,0.020209,0.02028,0.021103,0.020943,0.022288,0.022612,0.02326,0.02251
0.023011,0.023382,0.020615,0.018931,0.018766,0.019461,0.018339,0.018301,0.019014,0.01995,0.019353,0.020222,0.020292,0.021098,0.020918,0.02225,0.022602,0.023242,0.022528
0.023013,0.02339,0.020747,0.018962,0.018827,0.019591,0.018359,0.018435,0.019083,0.020061,0.01953,0.020362,0.020388,0.021151,0.020991,0.022303,0.022643,0.023269,0.022598
0.023044,0.023352,0.020942,0.019096,0.019029,0.019735,0.01845,0.018609,0.019398,0.020267,0.019736,0.020513,0.020524,0.02124,0.021098,0.022313,0.022732,0.023287,0.022676
0.02309,0.023388,0.021131,0.019255,0.019196,0.019875,0.018654,0.018771,0.01961,0.020417,0.019901,0.020629,0.020659,0.021298,0.021196,0.022348,0.022841,0.023353,0.022785
0.023152,0.023416,0.021607,0.019395,0.019445,0.020036,0.018921,0.019003,0.019878,0.020639,0.020143,0.02077,0.020884,0.02144,0.021355,0.022372,0.022997,0.023453,0.022939
0.023303,0.023594,0.023362,0.019975,0.020818,0.020515,0.019671,0.01971,0.020738,0.020639,0.020781,0.021123,0.021506,0.021773,0.021768,0.022625,0.023429,0.023726,0.023575
0.023559,0.023774,0.025426,0.021284,0.022899,0.021638,0.021741,0.021301,0.02226,0.021813,0.022309,0.021643,0.023038,0.022615,0.022575,0.023244,0.024578,0.024416,0.024663
0.024005,0.024285,0.027299,0.02242,0.024345,0.022539,0.02358,0.022673,0.023826,0.022482,0.023875,0.022364,0.024171,0.023412,0.023363,0.023981,0.025775,0.025344,0.025448
0.024879,0.024901,0.028501,0.02335,0.025547,0.023308,0.025191,0.024197,0.025504,0.023757,0.025182,0.023369,0.025472,0.02452,0.024457,0.024721,0.026927,0.02639,0.026632
0.025698,0.025486,0.029264,0.023986,0.026359,0.023969,0.026499,0.025484,0.026924,0.025151,0.026459,0.024155,0.02677,0.025528,0.025537,0.025513,0.027941,0.027296,0.027807
0.02628,0.025833,0.02944,0.02427,0.026714,0.024473,0.026885,0.026228,0.027488,0.025753,0.027194,0.02496,0.027485,0.026205,0.026297,0.026093,0.028505,0.027835,0.02845
0.026619,0.026117,0.029489,0.02436,0.02675,0.024799,0.026939,0.026501,0.027808,0.026171,0.02772,0.025379,0.027781,0.026555,0.026739,0.026564,0.028797,0.02813,0.028681
0.02688,0.026329,0.029449,0.024387,0.026785,0.02508,0.027018,0.02665,0.028102,0.026439,0.028127,0.025681,0.02808,0.026886,0.026998,0.02681,0.029011,0.028405,0.02881
0.027126,0.026522,0.029348,0.024441,0.026771,0.025338,0.027008,0.027007,0.02825,0.026674,0.028309,0.026009,0.0283,0.027089,0.027272,0.027044,0.029286,0.028559,0.029062
0.027053,0.026432,0.02899,0.024364,0.02642,0.025331,0.026583,0.026589,0.027784,0.026674,0.027855,0.025988,0.027932,0.026901,0.02709,0.026979,0.029135,0.028322,0.028557
0.026529,0.026179,0.02833,0.024055,0.025784,0.02498,0.025846,0.025747,0.027008,0.026171,0.026852,0.025523,0.027113,0.02635,0.026412,0.026583,0.028434,0.027793,0.027784
0.026171,0.026014,0.027887,0.023738,0.025237,0.024723,0.0254,0.025391,0.026615,0.025627,0.026282,0.02517,0.026607,0.025975,0.026037,0.02634,0.027899,0.02744,0.027545
0.026497,0.026283,0.028087,0.023792,0.025408,0.024959,0.025868,0.02584,0.027089,0.026002,0.026931,0.025392,0.027097,0.026268,0.026362,0.026497,0.028378,0.027802,0.027839
0.026918,0.026573,0.028328,0.023932,0.025615,0.025352,0.026381,0.026327,0.027524,0.026359,0.027737,0.025839,0.027776,0.026802,0.026822,0.026908,0.028949,0.02828,0.028269
0.027242,0.026845,0.028497,0.024282,0.025834,0.025701,0.026763,0.026802,0.0282,0.026836,0.028037,0.02625,0.028138,0.027135,0.027258,0.027267,0.029558,0.028702,0.028821
0.027499,0.026953,0.028567,0.024606,0.025839,0.025909,0.026858,0.027004,0.028288,0.027094,0.028464,0.026568,0.028499,0.027417,0.027506,0.027488,0.029691,0.028899,0.029331
0.027673,0.027169,0.02862,0.024728,0.02594,0.026079,0.026993,0.02714,0.028622,0.027264,0.028739,0.026798,0.028699,0.027617,0.027734,0.027635,0.030011,0.02905,0.029587
0.027767,0.027279,0.028628,0.024913,0.02615,0.026271,0.027183,0.027307,0.028643,0.027417,0.028739,0.026947,0.028854,0.027773,0.027912,0.02781,0.030162,0.029245,0.029831
0.027904,0.027342,0.028544,0.025044,0.026258,0.026472,0.027371,0.027181,0.028437,0.02762,0.028867,0.027234,0.028955,0.027866,0.027948,0.027855,0.030155,0.029276,0.029881
0.027928,0.027337,0.028587,0.025376,0.026443,0.026756,0.027647,0.02709,0.028788,0.027921,0.028933,0.027543,0.028947,0.027906,0.027936,0.027957,0.030087,0.029224,0.029706
0.027959,0.027396,0.028685,0.025604,0.026608,0.026951,0.027862,0.027171,0.028938,0.028158,0.028942,0.027751,0.02903,0.028015,0.02799,0.028026,0.030178,0.029339,0.02974
0.028,0.027444,0.028717,0.025745,0.02671,0.027109,0.027983,0.027152,0.028799,0.028173,0.028714,0.027685,0.028883,0.027941,0.027897,0.027988,0.030125,0.02934,0.029836
0.027912,0.027413,0.028704,0.025766,0.026671,0.027109,0.027721,0.026973,0.028658,0.028148,0.028656,0.027667,0.028721,0.027904,0.027872,0.027979,0.029977,0.029216,0.02953
0.027918,0.027434,0.028733,0.025824,0.026739,0.027176,0.02786,0.027091,0.028712,0.028201,0.028751,0.027764,0.028715,0.027953,0.027947,0.027952,0.029991,0.029227,0.029571
0.028144,0.027486,0.02875,0.025945,0.026853,0.027344,0.027964,0.027194,0.028566,0.028448,0.029028,0.028044,0.029035,0.028263,0.02813,0.028326,0.030201,0.029554,0.029911
0.028047,0.0275,0.028789,0.026,0.026873,0.027314,0.027923,0.027229,0.028624,0.028356,0.028661,0.027897,0.028717,0.028042,0.028029,0.028174,0.030025,0.02942,0.029773
0.027809,0.027432,0.028733,0.025963,0.026767,0.027146,0.027661,0.026964,0.028266,0.028035,0.028152,0.027553,0.028331,0.027724,0.027765,0.027936,0.029657,0.02912,0.02936
0.027626,0.027403,0.028583,0.025868,0.02662,0.02698,0.027438,0.026748,0.027834,0.027804,0.027885,0.02748,0.027997,0.027571,0.027614,0.027906,0.029411,0.028904,0.029179
0.027546,0.02738,0.028524,0.025853,0.026541,0.026906,0.027284,0.026719,0.027644,0.027683,0.027595,0.027402,0.027786,0.027442,0.027441,0.027849,0.029168,0.028793,0.029006
0.0276,0.027369,0.028549,0.025848,0.026594,0.026932,0.027311,0.02679,0.027908,0.027703,0.027748,0.0274,0.027863,0.02743,0.027405,0.027786,0.029125,0.028822,0.029009
0.027871,0.027483,0.028698,0.02597,0.0268,0.027118,0.027551,0.026995,0.028194,0.027925,0.028141,0.02761,0.028226,0.027726,0.027662,0.028014,0.029317,0.029031,0.029376
0.027949,0.027597,0.028671,0.025977,0.02682,0.027189,0.027612,0.027074,0.028157,0.028021,0.028232,0.027703,0.028324,0.027794,0.027781,0.028117,0.029484,0.029218,0.029492
0.028109,0.027699,0.028668,0.026034,0.026932,0.027322,0.027664,0.027174,0.028332,0.028156,0.028426,0.027809,0.028517,0.027967,0.027967,0.028235,0.02971,0.029367,0.029736
0.028152,0.027737,0.028582,0.026077,0.026919,0.02742,0.027657,0.027242,0.028376,0.028305,0.028582,0.027911,0.028674,0.028077,0.028037,0.028325,0.029802,0.029447,0.029782
0.028289,0.027835,0.028561,0.026154,0.026981,0.027513,0.027646,0.027319,0.028507,0.028377,0.028693,0.02805,0.02879,0.028154,0.028151,0.028421,0.029876,0.029621,0.03
0.028399,0.02794,0.028702,0.026237,0.027115,0.027624,0.027809,0.027491,0.028583,0.028531,0.028825,0.02821,0.028959,0.028299,0.028207,0.028602,0.030265,0.02973,0.030094
0.028166,0.027872,0.028596,0.026191,0.026967,0.027414,0.027407,0.027042,0.028235,0.02823,0.028217,0.027893,0.028412,0.027912,0.027864,0.028304,0.029787,0.029379,0.029679
