21.097,21.526
21.047,21.43
20.968,21.279
20.874,21.124
20.794,20.981
20.725,20.859
20.659,20.769
20.592,20.698
20.541,20.638
20.479,20.541
20.437,20.529
20.39,20.466
20.362,20.425
20.325,20.406
20.304,20.351
20.264,20.292
20.208,20.231
20.152,20.184
20.097,20.128
20.079,20.113
20.009,20.028
19.96,19.991
19.898,19.943
19.836,19.866
19.775,19.786
19.723,19.726
19.66,19.68
19.611,19.627
19.577,19.585
19.503,19.505
19.48,19.449
19.458,19.436
19.414,19.395
19.369,19.316
19.311,19.288
19.265,19.202
19.224,19.15
19.177,19.115
19.117,19.073
19.08,19.022
19.033,18.956
18.969,18.863
18.883,18.797
18.822,18.734
18.763,18.666
18.688,18.6
18.643,18.514
18.591,18.483
18.54,18.427
18.495,18.355
18.446,18.309
18.404,18.244
18.323,18.172
18.273,18.12
18.236,18.038
18.188,18.001
18.159,17.943
18.142,17.934
18.101,17.886
18.04,17.848
18.02,17.797
17.985,17.738
17.946,17.714
17.908,17.689
17.873,17.634
17.841,17.587
17.817,17.571
17.781,17.538
17.751,17.503
17.704,17.437
17.666,17.416
17.616,17.375
17.564,17.32
17.531,17.223
17.503,17.232
17.492,17.212
17.489,17.201
17.51,17.227
17.484,17.226
17.475,17.232
17.463,17.203
17.464,17.244
17.487,17.251
17.522,17.279
17.569,17.297
17.684,17.493
17.879,17.972
18.217,18.541
18.88,19.113
19.501,19.726
19.943,20.175
20.201,20.538
20.399,20.729
20.585,20.91
20.53,20.859
20.132,20.553
19.86,20.366
20.108,20.487
20.428,20.804
20.673,21.082
20.868,21.253
21,21.367
21.072,21.502
21.176,21.537
21.194,21.615
21.217,21.669
21.248,21.64
21.182,21.633
21.186,21.612
21.358,21.9
21.284,21.783
21.104,21.599
20.965,21.576
20.904,21.532
20.945,21.483
21.151,21.66
21.209,21.739
21.331,21.831
21.364,21.9
21.467,21.974
21.551,22.114
21.374,21.884
21.033,21.518
20.979,21.511
21.325,21.79
21.313,21.751
21.069,21.568
20.887,21.348
20.761,21.156
20.674,21.138
20.503,21.058
20.335,20.738
20.22,20.611
20.108,20.472
19.995,20.276
19.988,20.257
19.951,20.189
19.899,20.131
19.845,20.047
19.782,19.985
19.714,19.918
19.686,19.9
19.593,19.756
19.566,19.687
19.508,19.613
19.458,19.523
19.364,19.43
19.32,19.364
19.289,19.312
19.24,19.271
19.19,19.209
19.155,19.158
19.132,19.126
19.09,19.093
19.069,19.087
19.052,19.07
19.016,19.016
18.984,18.989
18.969,18.951
18.942,18.95
18.916,18.91
18.879,18.869
18.878,18.826
18.849,18.819
18.837,18.812
18.825,18.808
18.822,18.786
18.803,18.766
18.78,18.743
18.739,18.712
18.727,18.684
18.706,18.677
18.678,18.654
18.635,18.622
18.614,18.587
18.58,18.552
18.552,18.516
18.498,18.482
18.485,18.451
18.47,18.43
18.469,18.411
18.436,18.396
18.395,18.351
18.373,18.322
18.348,18.284
18.31,18.255
18.288,18.22
18.256,18.188
18.228,18.164
18.207,18.119
18.165,18.101
18.135,18.055
18.087,18.027
18.059,17.989
18.041,17.963
18.008,17.929
17.985,17.885
17.976,17.864
17.96,17.83
17.935,17.821
17.96,17.901
17.971,17.889
17.914,17.826
17.869,17.77
17.831,17.737
17.805,17.679
17.773,17.65
17.742,17.617
17.7,17.612
17.72,17.622
17.685,17.544
17.625,17.485
17.542,17.407
17.479,17.34
17.473,17.3
17.431,17.276
17.415,17.253
17.399,17.228
17.386,17.235
17.321,17.166
17.293,17.143
17.261,17.099
17.247,17.195
19.502,19.078
20.601,19.76
20.879,19.894
20.955,20
21.036,20.06
20.978,20.088
21.047,20.126
21.137,20.347
21.201,20.559
21.246,20.655
21.311,20.702
21.373,20.694
21.429,20.714
21.517,20.933
21.81,21.213
21.94,21.36
22.089,21.469
22.239,21.648
22.428,21.78
22.361,21.699
22.19,21.75
22.356,21.853
22.323,21.873
22.431,21.884
22.586,22.023
22.743,22.3
22.972,22.756
23.594,23.414
23.974,24.26
24.424,24.668
24.645,25.01
24.79,25.151
24.749,25.049
24.941,24.74
24.924,24.915
