temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1,temp_x.2,hum_x.2,light_x.2,vol_x.2,temp_y.2,hum_y.2,light_y.2,vol_y.2,temp_x.3,hum_x.3,light_x.3,vol_x.3,temp_y.3,hum_y.3,light_y.3,vol_y.3,temp_x.4,hum_x.4,vol_x.4,temp_y.4,hum_y.4,light_y.4,vol_y.4
0.25,0.569014564451,0.0854296388543,1.0,0.145176252319,0.701926978898,0.154625253207,0.50009812002,0.165743073048,0.676772861392,0.0454908220271,0.577193733937,0.19010989011,0.663841679098,0.375579598145,0.591742906237,0.173339613754,0.675403412292,0.0772296960638,0.452242721369,0.139222941721,0.695717392714,0.0545454545455,0.477370645439,0.173463839043,0.664907004584,0.065504358655,0.667365130047,0.205623901582,0.606235427843,0.205776173285,0.544672916559,0.139790575916,0.687572529039,0.50953346856,0.164294187426,0.659775014422,0.175888439046,0.544789380161
0.205145118734,0.614761604858,0.0854296388543,1.0,0.135435992579,0.70396495751,0.154625253207,0.548059185996,0.154156171285,0.679764537493,0.0454908220271,0.577193733937,0.176373626374,0.666066275381,0.375579598145,0.591742906237,0.162034856335,0.675403412292,0.0772296960638,0.504795080205,0.128584643848,0.69371931417,0.0545454545455,0.427721472242,0.1593257205,0.666863266081,0.065504358655,0.667365130047,0.195664909197,0.604155113621,0.205776173285,0.607966022686,0.128795811518,0.6894182204,0.50953346856,0.154804270463,0.655432344081,0.175888439046,0.544789380161
0.191952506596,0.625112192213,0.0854296388543,1.0,0.133116883117,0.700909481524,0.138419986496,0.50009812002,0.148110831234,0.68076176286,0.0454908220271,0.540815077714,0.171978021978,0.666066275381,0.375579598145,0.535550085915,0.156382477626,0.680162794413,0.0772296960638,0.452242721369,0.123959296947,0.697712524239,0.0545454545455,0.427721472242,0.154431756389,0.667841396829,0.065504358655,0.667365130047,0.190392501465,0.605193738836,0.205776173285,0.607966022686,0.12722513089,0.68572960069,0.450800090151,0.150059311981,0.657605281713,0.175888439046,0.544789380161
0.155013192612,0.652975413552,0.0814445828144,1.0,0.111317254174,0.712104936503,0.138419986496,0.50009812002,0.129471032746,0.688736632781,0.0454908220271,0.540815077714,0.153846153846,0.668290871664,0.375579598145,0.535550085915,0.139425341498,0.685869568264,0.0732436472347,0.452242721369,0.104070305273,0.70469106405,0.0545454545455,0.427721472242,0.136487221316,0.670772869281,0.0615193026152,0.667365130047,0.170474516696,0.606235427843,0.205776173285,0.544672916559,0.112041884817,0.687572529039,0.50953346856,0.130486358244,0.657605281713,0.175888439046,0.544789380161
0.158970976253,0.648855867615,0.0814445828144,1.0,0.105287569573,0.715154444763,0.138419986496,0.50009812002,0.12241813602,0.690728150499,0.0433625964352,0.540815077714,0.146153846154,0.670515467947,0.375579598145,0.535550085915,0.13283089967,0.685869568264,0.0732436472347,0.452242721369,0.0994449583719,0.708675433064,0.0545454545455,0.427721472242,0.131593257205,0.673704341733,0.0615193026152,0.627452936872,0.1640304628,0.606235427843,0.205776173285,0.544672916559,0.10890052356,0.68665244637,0.50953346856,0.123962040332,0.659775014422,0.175888439046,0.544789380161
0.143139841689,0.658120282222,0.0814445828144,1.0,0.0936920222635,0.721250477418,0.138419986496,0.452608030142,0.110327455919,0.695702545271,0.0433625964352,0.540815077714,0.135164835165,0.672736807134,0.375579598145,0.535550085915,0.121997173811,0.689670346919,0.0732436472347,0.452242721369,0.0897317298797,0.714649039567,0.0545454545455,0.378482622789,0.119630233823,0.676632894391,0.0615193026152,0.627452936872,0.152314001172,0.609357431072,0.205776173285,0.544672916559,0.0979057591623,0.6894182204,0.450800090151,0.112099644128,0.663031215948,0.175888439046,0.544789380161
0.138522427441,0.661205377924,0.0814445828144,0.969906002244,0.0904452690167,0.722267974792,0.138419986496,0.452608030142,0.108312342569,0.69470825292,0.0433625964352,0.540815077714,0.132967032967,0.671626137541,0.375579598145,0.535550085915,0.120584079133,0.691570736247,0.0732436472347,0.452242721369,0.0878815911193,0.719620659779,0.0545454545455,0.427721472242,0.117998912452,0.676632894391,0.0615193026152,0.627452936872,0.149384885764,0.609357431072,0.205776173285,0.544672916559,0.096335078534,0.69218399443,0.50953346856,0.111506524318,0.664114479841,0.175888439046,0.544789380161
0.127968337731,0.668400892061,0.0814445828144,1.0,0.0876623376623,0.724297001814,0.138419986496,0.50009812002,0.103274559194,0.696699770638,0.0433625964352,0.540815077714,0.126923076923,0.674958146322,0.375579598145,0.535550085915,0.11681582666,0.69346832264,0.0732436472347,0.400206424977,0.0851063829787,0.720613805013,0.0525529265255,0.427721472242,0.112561174551,0.678586236094,0.0615193026152,0.667365130047,0.144112478032,0.614553620942,0.205776173285,0.544672916559,0.0916230366492,0.69034106608,0.50953346856,0.104982206406,0.665200948657,0.175888439046,0.544789380161
0.12401055409,0.669426214794,0.0814445828144,0.969906002244,0.0844155844156,0.725311515325,0.138419986496,0.452608030142,0.101259445844,0.697694062989,0.0433625964352,0.540815077714,0.126373626374,0.672736807134,0.375579598145,0.479821669066,0.113989637306,0.695365909034,0.0732436472347,0.452242721369,0.0832562442183,0.721606950248,0.0525529265255,0.427721472242,0.109842305601,0.682487079915,0.0615193026152,0.627452936872,0.141769185706,0.61767256038,0.205776173285,0.482001346662,0.0900523560209,0.693104077099,0.450800090151,0.102609727165,0.66628421255,0.175888439046,0.544789380161
0.12401055409,0.668400892061,0.0814445828144,1.0,0.0844155844156,0.724297001814,0.138419986496,0.50009812002,0.101259445844,0.698688355341,0.0433625964352,0.504742381593,0.125824175824,0.672736807134,0.375579598145,0.535550085915,0.113989637306,0.695365909034,0.0732436472347,0.452242721369,0.0823311748381,0.720613805013,0.0525529265255,0.329695129457,0.109298531811,0.682487079915,0.0615193026152,0.627452936872,0.140597539543,0.615595309948,0.205776173285,0.544672916559,0.0895287958115,0.69218399443,0.450800090151,0.102609727165,0.66628421255,0.175888439046,0.544789380161
