temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1,temp_x.2,hum_x.2,light_x.2,vol_x.2,temp_y.2,hum_y.2,light_y.2,vol_y.2,temp_x.3,hum_x.3,light_x.3,vol_x.3,temp_y.3,hum_y.3,light_y.3,vol_y.3,temp_x.4,hum_x.4,light_x.4,vol_x.4,temp_y.4,hum_y.4,light_y.4,vol_y.4
0.0369752198241,0.450221994191,0.0988567585743,1.0,0.0374725965705,0.448320272899,0.251931993818,1.0,0.351243781095,0.460332229111,0.138197424893,0.969910262922,0.424222797927,0.370127460493,0.224821002387,0.920539160883,0.0509683995923,0.384199412886,0.142999501744,0.921969508659,0.12173012173,0.432901074706,0.121076233184,0.919044958308,0.0582313108211,0.388849225273,0.0847457627119,0.924649450923,0.0396737590825,0.379437426283,0.0955021565003,1.0,0.0415697359236,0.387617337084,0.0894146948941,1.0,0.0404288877547,0.76897026839,0.127055306428,1.0
0.0244412470024,0.544465496972,0.0652320107599,0.971769019248,0.024773549955,0.533105047666,0.214837712519,0.971806044225,0.232835820896,0.545731633954,0.0918454935622,0.940110780543,0.304404145078,0.460627984134,0.186634844869,0.894551437551,0.031971087017,0.496869867756,0.0582959641256,0.896449581573,0.0725200725201,0.533778945609,0.0772296960638,0.892568554973,0.0412929578307,0.467791153145,0.0608175473579,0.875562578761,0.0235416395501,0.511796733212,0.0671595810228,0.94137980018,0.0237674499115,0.518119895625,0.0326276463263,0.941444152842,0.0245393946604,0.824440819847,0.0931738913802,0.976759772131
0.00908713029576,0.58845630209,0.0625420309348,0.943767186068,0.00957633023469,0.583298887434,0.202472952087,0.916140457161,0.0845771144279,0.593560754935,0.0884120171674,0.881285828314,0.126295336788,0.553387997218,0.0214797136038,0.79285759487,0.0116763969975,0.562868734728,0.0463378176383,0.821215510813,0.024864024864,0.592078658242,0.056302939711,0.814514742543,0.0250870741588,0.521665063276,0.0538384845464,0.827355829816,0.00862880812195,0.568459177068,0.0646950092421,0.912448506085,0.00810889467567,0.573957097835,0.0326276463263,0.941444152842,0.00864990156612,0.852193863209,0.0891878425511,0.930929806233
0.0072070343725,0.607625773142,0.0625420309348,0.943767186068,0.00791088149822,0.603888108115,0.202472952087,0.916140457161,0.0636815920398,0.613974156393,0.0884120171674,0.881285828314,0.106865284974,0.57175528245,0.0214797136038,0.79285759487,0.00935965156149,0.581855533238,0.0443447932237,0.821215510813,0.018648018648,0.604727822167,0.0543099152965,0.814514742543,0.0230727835329,0.537358072403,0.0538384845464,0.827355829816,0.00637781469883,0.588597616428,0.0646950092421,0.88380131635,0.00633798664305,0.592090548646,0.0306351183064,0.883923626995,0.00686350885137,0.863488467216,0.0891878425511,0.930929806233
0.00292459365841,0.648562390669,0.0625420309348,0.916040329973,0.00291453528882,0.653686001331,0.202472952087,0.916140457161,0.0179104477612,0.666812381189,0.0884120171674,0.852260358465,0.0718911917098,0.617404116009,0.0205250596659,0.79285759487,0.00500417014178,0.622461416971,0.0443447932237,0.796586295468,0.00802900802901,0.640426223199,0.0543099152965,0.788962434454,0.0188610849515,0.573187640756,0.0538384845464,0.80357250015,0.0018758278526,0.638068044177,0.0646950092421,0.85539088025,0.00195731940447,0.636087295401,0.0306351183064,0.883923626995,0.00263257873751,0.886599482569,0.0891878425511,0.930929806233
0.0373930189182,0.563740006221,0.515803631473,0.971769019248,0.0331007936373,0.614160963151,0.740340030912,0.971806044225,0.299502487562,0.620767928902,0.601716738197,0.91055317708,0.426165803109,0.415553643633,0.831980906921,0.868774653532,0.0592160133445,0.380273872265,1.0,0.921969508659,0.1295001295,0.467416573875,0.872446437469,0.892568554973,0.0637248307099,0.404911611393,0.497507477567,0.90000600084,0.0396737590825,0.484676756405,0.497227356747,0.970547847909,0.0464164315918,0.436405842285,1.0,1.0,0.0399587844087,0.832030404722,0.681116093672,0.976759772131
0.0386464162004,0.552731195133,0.343644922663,0.971769019248,0.0347662423738,0.596539166076,0.542503863988,0.971806044225,0.306467661692,0.616693269593,0.464377682403,0.940110780543,0.432642487047,0.409896673713,0.587589498807,0.868774653532,0.0603280511537,0.373401314999,0.968111609367,0.896449581573,0.13209013209,0.463113965497,0.497757847534,0.892568554973,0.0650066520173,0.395467689161,0.274177467597,0.90000600084,0.0406116730088,0.476523686792,0.31977818854,0.970547847909,0.0477213111948,0.42829645193,0.553673723537,1.0,0.0423093011386,0.807946845226,0.418036870952,0.976759772131
0.0243367972289,0.663518214027,0.141896435777,0.943767186068,0.0239408255867,0.662444687137,0.313755795981,0.943845096349,0.213930348259,0.672214513166,0.2,0.881285828314,0.323834196891,0.510908496175,0.27446300716,0.817938279157,0.0374386062459,0.526617568797,0.274539113104,0.871136796752,0.0859880859881,0.576230927679,0.174887892377,0.84030344709,0.0456877737417,0.519815421765,0.108673978066,0.851359190287,0.0264491727216,0.60065844079,0.130006161429,0.912448506085,0.0263772091174,0.595486122878,0.167123287671,0.941444152842,0.0264198080443,0.869748285003,0.182859990035,0.953736374209
0.021307753797,0.671666754198,0.109616677875,0.943767186068,0.0210262902979,0.677025092569,0.276661514683,0.916140457161,0.188059701493,0.684350260281,0.151931330472,0.91055317708,0.30310880829,0.516469259124,0.23245823389,0.817938279157,0.0330831248262,0.550494125995,0.182859990035,0.84607258265,0.0766640766641,0.601567108389,0.135027404086,0.866307057509,0.0414760751603,0.547485617728,0.0847457627119,0.851359190287,0.0224161428385,0.623390136096,0.105360443623,0.912448506085,0.0228353930522,0.609048087024,0.109339975093,0.9125514651,0.022941043284,0.876623423988,0.142999501744,0.930929806233
0.0212033040234,0.664875630734,0.104236718225,0.943767186068,0.0209221997519,0.67119467082,0.26429675425,0.916140457161,0.188059701493,0.681655210029,0.151931330472,0.881285828314,0.299222797927,0.512763916338,0.224821002387,0.843250996688,0.0325271059216,0.537135270925,0.166915794718,0.871136796752,0.0748510748511,0.59735282335,0.127055306428,0.84030344709,0.0414760751603,0.540122886764,0.0847457627119,0.851359190287,0.0221347686607,0.623390136096,0.100431300062,0.912448506085,0.0219965418788,0.620326002237,0.105354919054,0.9125514651,0.0226589812765,0.875374078818,0.135027404086,0.930929806233
0.00104449773515,0.798245862101,0.0625420309348,0.861296975252,0.00124908655235,0.799955619178,0.214837712519,0.861453503274,0.0129353233831,0.788775436542,0.0884120171674,0.823500955422,0.0867875647668,0.695917251009,0.163723150358,0.743350138165,0.00454082105458,0.723140661391,0.0523168908819,0.7479700058,0.00543900543901,0.756584031771,0.0692575984056,0.763625032236,0.0182201742978,0.673881463064,0.0538384845464,0.779989198488,0.00140687088945,0.770236728923,0.0646950092421,0.827240873147,0.00130487960298,0.758626181843,0.0306351183064,0.855536561289,0.00122226869956,0.947117912187,0.0891878425511,0.885888312866
0.0,0.80225347333,0.0625420309348,0.861296975252,0.0,0.802827319442,0.202472952087,0.861453503274,0.0,0.794093348199,0.0884120171674,0.823500955422,0.0783678756477,0.700394998337,0.163723150358,0.743350138165,0.00333611342786,0.727758607864,0.0523168908819,0.7479700058,0.001554001554,0.759665885426,0.0692575984056,0.763625032236,0.0167552356608,0.680169141584,0.0538384845464,0.75662592763,0.0,0.776789366459,0.0622304374615,0.827240873147,0.0,0.763038395066,0.0306351183064,0.855536561289,0.0,0.947729492831,0.0891878425511,0.863653387475
0.0382286171063,0.566491199011,0.141896435777,0.943767186068,0.0395544074911,0.546419294345,0.326120556414,0.971806044225,0.483582089552,0.460332229111,0.224034334764,0.940110780543,0.400259067358,0.455949576552,0.259188544153,0.843250996688,0.0451302010935,0.496869867756,0.258594917788,0.84607258265,0.105154105154,0.552916720554,0.174887892377,0.84030344709,0.0576819588322,0.463124322924,0.104685942173,0.851359190287,0.0293567058932,0.602000738661,0.130006161429,0.912448506085,0.029452996753,0.596614592158,0.175093399751,0.9125514651,0.0325311515421,0.852193863209,0.174887892377,0.930929806233
0.0494047428724,0.522383235904,0.158036314728,0.971769019248,0.0478816511735,0.527178902575,0.363214837713,0.971806044225,0.561194029851,0.446475981167,0.251502145923,0.940110780543,0.461139896373,0.44188961487,0.27446300716,0.868774653532,0.0556018904643,0.466003444862,0.258594917788,0.871136796752,0.132867132867,0.525252588978,0.182859990035,0.866307057509,0.0678449706265,0.436909582576,0.104685942173,0.875562578761,0.0394861762972,0.553658158828,0.134935304991,0.94137980018,0.0406376790643,0.54666372971,0.183063511831,0.941444152842,0.0471043552677,0.813030258654,0.182859990035,0.953736374209
0.0303948840927,0.607625773142,0.0571620712845,0.943767186068,0.0299780772564,0.622958808505,0.174652241113,0.943845096349,0.283582089552,0.613974156393,0.0643776824034,0.91055317708,0.34067357513,0.505344984456,0.186634844869,0.843250996688,0.0372532666111,0.545724536918,0.0612855007474,0.84607258265,0.0878010878011,0.591021932578,0.0772296960638,0.84030344709,0.0456877737417,0.547485617728,0.0578265204387,0.851359190287,0.0278560436111,0.59128221217,0.0646950092421,0.912448506085,0.0274024716626,0.60113863567,0.0346201743462,0.883923626995,0.0271719733979,0.873500061065,0.0931738913802,0.930929806233
0.0431377564615,0.383066226584,0.273705447209,0.943767186068,0.0364316911102,0.428871030201,0.26429675425,0.916140457161,0.434825870647,0.36567259952,0.278969957082,0.91055317708,0.470207253886,0.30708715527,0.178997613365,0.868774653532,0.0624594569549,0.286332709596,0.386148480319,0.871136796752,0.138824138824,0.362232940189,0.166915794718,0.84030344709,0.0733384905153,0.276112059056,0.150548354935,0.875562578761,0.034984189451,0.393182079926,0.196549599507,0.912448506085,0.0456707861044,0.338493341015,0.222914072229,0.941444152842,0.0407109497623,0.756106501813,0.206776283009,0.930929806233
0.0546272315481,0.332357016754,0.451244115669,0.943767186068,0.046112111891,0.380822263509,0.394126738794,0.943845096349,0.556218905473,0.309505666824,0.436909871245,0.940110780543,0.568005181347,0.246287098095,0.289737470167,0.894551437551,0.0798813826337,0.205095191499,0.713004484305,0.896449581573,0.188034188034,0.270912916342,0.354260089686,0.892568554973,0.0890865808631,0.206266728781,0.290129611167,0.90000600084,0.0500846036644,0.304848554647,0.378927911275,0.94137980018,0.0598380503653,0.26655257718,0.418181818182,0.941444152842,0.0538738434498,0.72246395555,0.481813652217,0.953736374209
0.0681012523315,0.27851282072,0.623402824479,1.0,0.0649525007223,0.28093930705,0.666151468315,1.0,0.69552238806,0.247306954994,0.684120171674,1.0,0.803756476684,0.1099783122,0.770883054893,0.973273989073,0.122787508109,0.0301368216855,1.0,1.0,0.288267288267,0.105051148677,1.0,0.972771426115,0.127174985425,0.0541909127747,0.744765702891,1.0,0.0775654817049,0.148073723129,0.556377079482,1.0,0.0552709717549,0.3314514216,1.0,0.941444152842,0.0433435284998,0.781153254067,0.840558046836,0.930929806233
0.0407354116707,0.217190713007,0.0248823133826,0.943767186068,0.0358071478341,0.232129104682,0.0710973724884,0.916140457161,0.366169154229,0.238792681655,0.0317596566524,0.881285828314,0.468911917098,0.171143955866,0.171360381862,0.868774653532,0.0589380038921,0.17473805886,0.0284005979073,0.871136796752,0.140637140637,0.204137317557,0.0812157448929,0.866307057509,0.0639995067043,0.190637120183,0.0578265204387,0.875562578761,0.0397675504751,0.173458243814,0.0209488601356,0.912448506085,0.0417561472954,0.210640821444,0.0107098381071,0.9125514651,0.0400528050779,0.678701339362,0.0323866467364,0.908300644576
0.0407354116707,0.217190713007,0.0248823133826,0.943767186068,0.0358071478341,0.232129104682,0.0710973724884,0.916140457161,0.366169154229,0.238792681655,0.0317596566524,0.881285828314,0.468911917098,0.171143955866,0.171360381862,0.868774653532,0.0589380038921,0.17473805886,0.0284005979073,0.871136796752,0.140637140637,0.204137317557,0.0812157448929,0.866307057509,0.0639995067043,0.190637120183,0.0578265204387,0.875562578761,0.0397675504751,0.173458243814,0.0209488601356,0.912448506085,0.0417561472954,0.210640821444,0.0107098381071,0.9125514651,0.0402408464163,0.67738653449,0.0323866467364,0.930929806233
0.0407354116707,0.217190713007,0.0248823133826,0.943767186068,0.0358071478341,0.232129104682,0.0710973724884,0.916140457161,0.366169154229,0.238792681655,0.0317596566524,0.881285828314,0.468911917098,0.171143955866,0.171360381862,0.868774653532,0.0589380038921,0.17473805886,0.0284005979073,0.871136796752,0.140637140637,0.204137317557,0.0812157448929,0.866307057509,0.0639995067043,0.190637120183,0.0578265204387,0.875562578761,0.0397675504751,0.173458243814,0.0209488601356,0.912448506085,0.0417561472954,0.210640821444,0.0107098381071,0.9125514651,0.0402408464163,0.67738653449,0.0323866467364,0.930929806233
0.0407354116707,0.217190713007,0.0248823133826,0.943767186068,0.0358071478341,0.232129104682,0.0710973724884,0.916140457161,0.366169154229,0.238792681655,0.0317596566524,0.881285828314,0.468911917098,0.171143955866,0.171360381862,0.868774653532,0.0589380038921,0.17473805886,0.0284005979073,0.871136796752,0.140637140637,0.204137317557,0.0812157448929,0.866307057509,0.0639995067043,0.190637120183,0.0578265204387,0.875562578761,0.0397675504751,0.173458243814,0.0209488601356,0.912448506085,0.0416629416095,0.213029923074,0.0107098381071,0.9125514651,0.0400528050779,0.678701339362,0.0323866467364,0.908300644576
