temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1,temp_x.2,hum_x.2,light_x.2,vol_x.2,temp_y.2,hum_y.2,light_y.2,vol_y.2,temp_x.3,hum_x.3,light_x.3,vol_x.3,temp_y.3,hum_y.3,light_y.3,vol_y.3
0.20282542886,0.714367304166,0.0150637311703,0.563661873027,0.016204830257,0.875946562521,0.000249190132071,0.968905435592,0.157676348548,0.745829306692,0.000249128051819,0.491081022996,0.252336448598,0.55925613309,0.00501504513541,0.290954415954,0.253239104829,0.570685307361,0.003861003861,0.564161692892,0.21186440678,0.629415258869,0.0687258687259,0.490957665434,0.249372384937,0.53779953804,0.085201793722,1.0,0.145553899652,0.691302728462,0.214285714286,0.318257239201
0.193743693239,0.717877914593,0.0150637311703,0.563661873027,0.0153761741643,0.87782982998,0.000249190132071,0.938078927774,0.147717842324,0.760810682056,0.000249128051819,0.36675263271,0.214953271028,0.596209872846,0.00501504513541,0.290954415954,0.24617196702,0.572620721454,0.003861003861,0.564161692892,0.206214689266,0.629415258869,0.0687258687259,0.366625565146,0.237656903766,0.549919290829,0.085201793722,1.0,0.143070044709,0.691302728462,0.214285714286,0.318257239201
0.128153380424,0.759905685093,0.0,0.420788027593,0.013258497483,0.872178149967,0.0,0.87714072971,0.100414937759,0.787715453683,0.000249128051819,0.243391360413,0.181723779855,0.594369265118,0.00501504513541,0.193108974359,0.174322732627,0.603547500185,0.003861003861,0.421323928378,0.145009416196,0.661657994155,0.0656370656371,0.243321002877,0.204184100418,0.57259812184,0.0812157448929,1.0,0.111773472429,0.706500113009,0.214285714286,0.318257239201
0.0,0.83478648153,0.00231749710313,0.279317198644,0.001473166387,0.897229550213,0.00672813356591,0.787639612807,0.0,0.853139873053,0.00498256103637,0.121212121212,0.00830737279335,0.719122171699,0.00768973587429,0.0,0.0306242638398,0.667068929204,0.00617760617761,0.139310906131,0.0320150659134,0.71622591299,0.0687258687259,0.121146732429,0.103765690377,0.644790468292,0.0812157448929,0.933038560411,0.0521609538003,0.740027313272,0.214285714286,0.189262966333
0.577194752775,0.424354204873,0.9258400927,0.85315094119,0.0581900722866,0.743100162415,,0.968905435592,0.683817427386,0.249787892399,1.0,0.871050934881,0.754932502596,0.163863097993,0.582748244734,0.793002136752,0.72320376914,0.256903451299,0.851737451737,1.0,0.652542372881,0.29779266757,0.518146718147,0.743115495273,0.735564853556,0.185715814538,0.744892874938,0.252503856041,0.405365126677,0.454657740511,1.0,0.516191189852
0.672048435923,0.41172648677,1.0,1.0,0.0680418724997,0.74050151619,,0.968905435592,0.687136929461,0.319123258336,1.0,1.0,0.794392523364,0.2306967626,0.604145770645,1.0,0.817432273263,0.272785231652,1.0,1.0,0.725047080979,0.327782925844,0.71583011583,0.870941224825,0.710460251046,0.279628291909,0.521674140508,0.226200514139,0.425732737208,0.488321825469,0.865546218487,0.583418080608
0.733602421796,0.353806654441,0.7775202781,1.0,0.066200414516,0.749591145075,1.0,0.968905435592,0.738589211618,0.271901527628,1.0,1.0,0.804776739356,0.207825305633,0.454363089268,0.896011396011,0.83038869258,0.256903451299,0.765250965251,1.0,0.755178907721,0.28944329603,0.592277992278,1.0,0.694560669456,0.29363869046,0.370204285002,0.226200514139,0.415797317437,0.495038725635,0.63025210084,0.516191189852
0.725529767911,0.350180770238,0.7033603708,1.0,0.0670290706086,0.741800839303,1.0,1.0,0.708713692946,0.290821071926,1.0,1.0,0.763239875389,0.2306967626,0.432965563357,0.896011396011,0.806831566549,0.258890096941,0.71583011583,1.0,0.684557438795,0.341083945161,0.567567567568,0.870941224825,0.652719665272,0.318493547725,0.33831589437,0.226200514139,0.393939393939,0.506212336813,0.596638655462,0.516191189852
0.669021190716,0.41172648677,0.415990730012,1.0,0.0605839676655,0.762541190608,0.481684525293,0.968905435592,0.635684647303,0.366118135994,0.322371699053,1.0,0.682242990654,0.314183026112,0.181544633902,0.793002136752,0.740871613663,0.322291985678,0.419305019305,1.0,0.623352165725,0.400731817426,0.338996138996,0.743115495273,0.559832635983,0.418809249895,0.121076233184,0.200143958869,0.346746150025,0.564041345545,0.386554621849,0.516191189852
0.577194752775,0.490867173173,0.235225955968,0.85315094119,0.0528498441337,0.787031178122,0.0730127086967,0.938078927774,0.53112033195,0.46250799657,0.0323866467364,0.743283902858,0.566978193146,0.412089198682,0.0598462052825,0.793002136752,0.628975265018,0.406966352257,0.289575289575,0.853499728703,0.519774011299,0.483004253095,0.227799227799,0.743115495273,0.450209205021,0.516556527633,0.0179372197309,0.148730077121,0.293094883259,0.616993439085,0.285714285714,0.383664293743
0.453077699294,0.581891537857,0.235225955968,0.707704898866,0.0360925764816,0.841895659848,0.0730127086967,0.938078927774,0.405809128631,0.603746704959,0.0323866467364,0.616591446379,0.418483904465,0.53887875405,0.0598462052825,0.589565527066,0.473498233216,0.510528083428,0.289575289575,0.708220293001,0.387005649718,0.58247439827,0.227799227799,0.490957665434,0.326359832636,0.622290000089,0.0179372197309,0.123393316195,0.22652757079,0.6760703269,0.285714285714,0.318257239201
0.423814328961,0.590778097983,0.24449594438,0.707704898866,0.0335145353043,0.845694114554,0.0730127086967,0.90749069248,0.383402489627,0.618968544556,0.0323866467364,0.491081022996,0.38733125649,0.553701636398,0.0544968238047,0.589565527066,0.439340400471,0.522197491931,0.289575289575,0.564161692892,0.356873822976,0.597063226174,0.162934362934,0.490957665434,0.29539748954,0.643292220706,0.00946686596911,0.123393316195,0.19870839543,0.701075659036,0.0735294117647,0.253492479794
0.365287588295,0.64215352371,0.0,0.563661873027,0.0293712548409,0.857697832271,0.0,0.90749069248,0.333609958506,0.63112786799,0.000249128051819,0.491081022996,0.343717549325,0.579595393035,0.0,0.589565527066,0.382803297998,0.555190609826,0.0,0.564161692892,0.313559322034,0.626183857248,0.0,0.366625565146,0.264435146444,0.662747143966,0.0,0.0982622107969,0.179334326875,0.715168415926,0.0,0.253492479794
0.339051463169,0.645685093005,0.0,0.563661873027,0.0250438285791,0.867147966991,0.0,0.87714072971,0.280497925311,0.667506022948,0.000249128051819,0.491081022996,0.291796469367,0.607275301549,0.0,0.489138176638,0.336866902238,0.574556135547,0.0,0.564161692892,0.268361581921,0.645548506665,0.0,0.366625565146,0.230125523013,0.676195699673,0.0,0.0982622107969,0.157973174367,0.728150178428,0.0,0.253492479794
0.3087790111,0.672156143568,0.0,0.563661873027,0.0236627350912,0.870293004872,0.0,0.90749069248,0.269709543568,0.673553925238,0.000249128051819,0.491081022996,0.280373831776,0.612802570316,0.0,0.489138176638,0.318021201413,0.586162927712,0.0,0.421323928378,0.254237288136,0.65521895122,0.0,0.366625565146,0.219246861925,0.682161935593,0.0,0.0982622107969,0.151515151515,0.734631509584,0.0,0.253492479794
0.185671039354,0.786088551218,0.0,0.279317198644,0.0119694768944,0.9146652647,0.0,0.847088607595,0.15601659751,0.787715453683,0.0,0.243391360413,0.123572170301,0.762817545675,0.0,0.290954415954,0.156654888104,0.73215576668,,0.139310906131,0.132768361582,0.770489699907,0.0,0.121146732429,0.110460251046,0.791872898663,0.0,0.0733778920308,0.073522106309,0.833201223686,0.0,0.125622223412
0.142280524723,0.852119465549,0.0,0.279317198644,0.00764205063258,0.943130204568,0.0,0.817244973939,0.119502074689,0.844247233527,0.0,0.243391360413,0.079958463136,0.828028425954,0.0,0.290954415954,0.104829210836,0.827201675841,,0.139310906131,0.090395480226,0.837094589778,0.0,0.121146732429,0.0761506276151,0.846211128056,0.0,0.0242467866324,0.0496770988574,0.882976318948,0.0,0.125622223412
0.0968718466196,0.926329578203,0.0,0.0,0.00368291596751,0.972595923655,0.0,0.817244973939,0.0763485477178,0.935696234693,0.0,0.121212121212,0.0301142263759,0.926898467068,0.0,0.290954415954,0.0482921083628,0.91393668919,0.0,0.139310906131,0.0433145009416,0.926732720317,0.0,0.121146732429,0.0326359832636,0.935058101685,0.0,0.0242467866324,0.023348236463,0.94489913508,0.0,0.0625167264358
0.0928355196771,0.936641341368,0.0,0.279317198644,0.00276218697563,0.977483406405,0.0,0.787639612807,0.0713692946058,0.941562654544,0.0,0.121212121212,0.0259605399792,0.942984725134,0.0,0.193108974359,0.0388692579505,0.9327045135,0.0,0.0,0.0338983050847,0.940808325611,0.0,0.0,0.0267782426778,0.94663830698,0.0,0.0242467866324,0.0193740685544,0.954293245218,0.0,0.0625167264358
0.0847628657921,0.952088027247,0.0,0.139015550099,0.00230182247969,0.979924331327,0.0,0.817244973939,0.0630705394191,0.956208287396,0.0,0.121212121212,0.0197300103842,0.955487788276,0.0,0.193108974359,0.0318021201413,0.943946992423,0.0,0.139310906131,0.0273069679849,0.947057286098,0.0,0.121146732429,0.0209205020921,0.95098144135,0.0,0.0242467866324,0.0139095876801,0.961586334451,0.0,0.0625167264358
0.0615539858729,1.0,0.026651216686,0.139015550099,0.000184145798375,0.995750913,0.0610515823573,0.787639612807,0.0423236514523,0.997087206849,0.0423517688092,0.0,0.0,1.0,0.0177198261451,0.193108974359,0.00353356890459,0.992542963347,0.019305019305,0.0,0.00376647834275,0.990676455913,0.0177606177606,0.0,0.00418410041841,0.9899314195,0.0199302441455,0.0242467866324,0.000993541977149,0.993786071505,0.0126050420168,0.0
0.0615539858729,0.99829185224,0.0312862108922,0.139015550099,0.000184145798375,0.996965742558,0.0690256665836,0.787639612807,0.0423236514523,1.0,0.0483308420528,0.0,0.0238836967809,0.960835352738,0.0217318622534,0.193108974359,0.0,0.996271481673,0.0239382239382,0.0,0.00376647834275,1.0,0.0208494208494,0.0,0.00167364016736,0.995688079122,0.0239162929746,0.0,0.000993541977149,1.0,0.0147058823529,0.0
0.0605449041372,1.0,0.0359212050985,0.0,0.0,1.0,0.0849738350361,0.787639612807,0.0423236514523,1.0,0.0582959641256,0.0,0.00103842159917,0.998219293708,0.0257438983618,0.193108974359,0.0,1.0,0.0285714285714,0.0,0.0,1.0,0.0254826254826,0.121146732429,0.0,1.0,0.0303936223219,0.0,0.0,0.99792762938,0.0189075630252,0.0
0.457114026236,0.710856693739,0.8516801854,0.420788027593,0.0443791374085,0.853910643371,1.0,0.90749069248,0.535269709544,0.518032548875,1.0,0.491081022996,0.551401869159,0.49801508427,0.49715814109,0.690794159544,0.518256772674,0.603547500185,0.641698841699,0.421323928378,0.45197740113,0.627799558058,0.518146718147,0.490957665434,0.530543933054,0.476968902444,0.585450921774,0.123393316195,0.28564331843,0.6760703269,0.731092436975,0.318257239201
0.494450050454,0.710856693739,0.74044032445,0.563661873027,0.0482461991744,0.851385224894,1.0,0.90749069248,0.5377593361,0.542600734096,1.0,0.616591446379,0.545171339564,0.53887875405,0.432965563357,0.690794159544,0.56890459364,0.582292099526,0.518146718147,0.564161692892,0.4868173258,0.613253498705,0.468725868726,0.490957665434,0.538075313808,0.498305553326,0.481813652217,0.123393316195,0.30303030303,0.668442984341,0.596638655462,0.318257239201
0.645812310797,0.580115273775,1.0,0.563661873027,0.0514687506459,0.854541528582,,0.90749069248,0.55020746888,0.625048206273,1.0,0.491081022996,0.568016614746,0.575903286411,0.700434637245,0.489138176638,0.605418138987,0.590028063504,0.851737451737,0.708220293001,0.53483992467,0.60516073847,0.69111969112,0.490957665434,0.503765690377,0.580142868609,0.681116093672,0.123393316195,0.30303030303,0.695648021698,0.932773109244,0.318257239201
0.663975782038,0.565884202253,0.397450753187,0.707704898866,0.0509163132508,0.858328717482,1.0,0.90749069248,0.536099585062,0.635683077216,1.0,0.491081022996,0.557632398754,0.60358864051,0.320628552324,0.589565527066,0.618374558304,0.578426963734,0.376061776062,0.708220293001,0.542372881356,0.601924584789,0.376061776062,0.490957665434,0.514644351464,0.577124078087,0.322371699053,0.123393316195,0.30303030303,0.689128490162,0.529411764706,0.318257239201
0.663975782038,0.562326434373,0.360370799537,0.707704898866,0.0502718029565,0.858959602693,1.0,0.90749069248,0.539419087137,0.628088037131,0.808669656203,0.491081022996,0.556593977155,0.594369265118,0.267134737546,0.589565527066,0.613663133098,0.590028063504,0.326640926641,0.708220293001,0.54143126177,0.606781191342,0.326640926641,0.490957665434,0.507949790795,0.587683156308,0.274539113104,0.123393316195,0.30303030303,0.690217200994,0.470588235294,0.318257239201
0.671039354188,0.560544930574,0.415990730012,0.707704898866,0.0500876571581,0.86085038069,1.0,0.90749069248,0.532780082988,0.63112786799,0.968111609367,0.616591446379,0.547248182762,0.616483785771,0.299231026413,0.489138176638,0.613663133098,0.584227513619,0.376061776062,0.708220293001,0.538606403013,0.606781191342,0.351351351351,0.490957665434,0.502092050209,0.595218984937,0.290483308421,0.123393316195,0.300546448087,0.693476966762,0.529411764706,0.318257239201
0.595358224016,0.587225569819,0.13325608343,0.563661873027,0.0442870645093,0.858959602693,0.33815100922,0.87714072971,0.376763485477,0.744327539506,0.258594917788,0.36675263271,0.423676012461,0.671587660304,0.0879304580408,0.389601139601,0.487632508834,0.647857098131,0.107335907336,0.564161692892,0.402071563089,0.692189987407,0.144401544402,0.366625565146,0.38410041841,0.673208122642,0.0971599402093,0.0982622107969,0.245901639344,0.732470004743,0.268907563025,0.253492479794
0.584258324924,0.580115273775,0.112398609502,0.707704898866,0.0397754924491,0.875946562521,0.258410166957,0.87714072971,0.379253112033,0.724809103159,0.206776283009,0.243391360413,0.409138110073,0.677082255561,0.070544968238,0.389601139601,0.472320376914,0.645933068827,0.0810810810811,0.421323928378,0.382297551789,0.700211466724,0.125868725869,0.366625565146,0.364853556485,0.679178817633,0.0772296960638,0.0982622107969,0.238946845504,0.728150178428,0.268907563025,0.253492479794
0.526740665994,0.594330626146,0.0,0.563661873027,0.037749888667,0.867776974567,0.000996760528283,0.847088607595,0.333609958506,0.754821761559,0.000747384155456,0.243391360413,0.348909657321,0.709995371253,0.00468070879305,0.389601139601,0.412249705536,0.663232255384,0.0046332046332,0.421323928378,0.332391713748,0.722626939435,0.0687258687259,0.243321002877,0.307949790795,0.717892465063,0.0079720976582,0.0733778920308,0.210630899155,0.746495910968,0.205882352941,0.189262966333
0.525731584258,0.587225569819,0.0,0.563661873027,0.0335145353043,0.88472450407,0.000249190132071,0.817244973939,0.33112033195,0.753324531435,0.000498256103637,0.36675263271,0.331256490135,0.730062351948,0.00468070879305,0.389601139601,0.398115429918,0.670911295418,0.003861003861,0.421323928378,0.325800376648,0.727426521254,0.0687258687259,0.243321002877,0.299581589958,0.723836405633,0.0079720976582,0.0733778920308,0.208643815201,0.746495910968,0.205882352941,0.253492479794
0.50454086781,0.590778097983,0.0220162224797,0.563661873027,0.031396858623,0.887854520875,0.000249190132071,0.817244973939,0.326141078838,0.741328542197,0.000249128051819,0.243391360413,0.311526479751,0.733705448308,0.00468070879305,0.389601139601,0.373380447585,0.682415624484,0.00617760617761,0.279706999457,0.297551789077,0.738608121273,0.0687258687259,0.243321002877,0.275313807531,0.740152143475,0.0079720976582,0.0733778920308,0.19523099851,0.756186074051,0.214285714286,0.189262966333
0.889001009082,0.40450091695,0.235225955968,0.85315094119,0.0876534000267,0.735948252392,0.497632693745,0.787639612807,0.977593360996,0.199054476491,0.354260089686,1.0,0.877466251298,0.344395131647,0.125376128385,0.896011396011,0.959952885748,0.355837265829,0.144401544402,0.853499728703,0.81450094162,0.410639865041,0.181467181467,0.743115495273,0.781589958159,0.36646868395,0.135027404086,0.174313624679,0.563835072032,0.443398178479,0.302521008403,0.583418080608
