temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,vol_y.1
0.0451514343219,0.671999738788,0.0772296960638,0.835612757231,0.0411475146161,0.706717210781,0.0525529265255,0.839205172245,0.0425727880198,0.709269445967,0.0657268813771,0.880166405532,0.03671502459,0.370872373711,0.849060233018
0.0438718390172,0.674801234225,0.0772296960638,0.835612757231,0.0395895909001,0.711374975564,0.0525529265255,0.839205172245,0.0414764930493,0.71533287046,0.0657268813771,0.863660921714,0.0355247619475,0.374286339092,0.849060233018
0.0364684661831,0.702140303332,0.0772296960638,0.818188246942,0.031066831748,0.742655095918,0.0525529265255,0.805244857777,0.0331629228566,0.747672760444,0.0657268813771,0.863660921714,0.0268266887902,0.391817080761,0.849060233018
0.0354630698722,0.708801201574,0.0772296960638,0.818188246942,0.0296005506035,0.747266963018,0.0525529265255,0.822141231341,0.0321579858004,0.754212608476,0.0657268813771,0.863660921714,0.0261857781365,0.396592763302,0.849060233018
0.0353716702076,0.707137609586,0.0772296960638,0.818188246942,0.0296005506035,0.745538150323,0.0545454545455,0.822141231341,0.0320666278862,0.75312317581,0.0657268813771,0.863660921714,0.0259111021421,0.395188991875,0.849060233018
0.035280270543,0.70769268444,0.0772296960638,0.818188246942,0.0296921931751,0.74669069212,0.0545454545455,0.805244857777,0.031975269972,0.752033743144,0.0657268813771,0.863660921714,0.0260026608069,0.394627987956,0.830993075401
0.035280270543,0.705472385026,0.0772296960638,0.818188246942,0.0296921931751,0.744961879425,0.0545454545455,0.805244857777,0.0320666278862,0.752578459477,0.0657268813771,0.847317521206,0.0259111021421,0.394627987956,0.849060233018
0.0353716702076,0.70602745988,0.0772296960638,0.835612757231,0.0297838357466,0.746114421222,0.0525529265255,0.822141231341,0.0318839120578,0.749308535461,0.0657268813771,0.847317521206,0.0255448674828,0.394627987956,0.849060233018
0.0347318725553,0.708801201574,0.0772296960638,0.818188246942,0.0290506951744,0.747266963018,0.0525529265255,0.805244857777,0.0313357645725,0.752033743144,0.0657268813771,0.863660921714,0.0244461635051,0.394908910458,0.830993075401
0.0347318725553,0.708247759293,0.0772296960638,0.800905169366,0.0289590526028,0.748994075799,0.0545454545455,0.822141231341,0.0313357645725,0.752033743144,0.0657268813771,0.847317521206,0.0244461635051,0.395188991875,0.830993075401
0.0345490732261,0.70769268444,0.0772296960638,0.818188246942,0.0290506951744,0.747266963018,0.0525529265255,0.822141231341,0.0313357645725,0.752033743144,0.0657268813771,0.863660921714,0.0245377221699,0.394627987956,0.830993075401
0.0343662738968,0.708801201574,0.0772296960638,0.818188246942,0.0289590526028,0.74669069212,0.0545454545455,0.822141231341,0.0311530487441,0.749854877813,0.0657268813771,0.863660921714,0.0242630461755,0.394347065453,0.849060233018
0.0341834745676,0.708801201574,0.0772296960638,0.818188246942,0.0288674100313,0.747266963018,0.0545454545455,0.822141231341,0.0310616908299,0.750944310479,0.0657268813771,0.847317521206,0.0241714875107,0.394908910458,0.830993075401
0.0341834745676,0.708801201574,0.0772296960638,0.818188246942,0.0287757674598,0.747266963018,0.0545454545455,0.805244857777,0.0308789750015,0.750944310479,0.0657268813771,0.863660921714,0.0240799288458,0.394908910458,0.830993075401
0.0338178759091,0.708801201574,0.0772296960638,0.818188246942,0.0285008397452,0.748417804901,0.0545454545455,0.805244857777,0.0306049012589,0.750944310479,0.0657268813771,0.847317521206,0.0238968115162,0.394627987956,0.830993075401
0.0340006752383,0.708801201574,0.0772296960638,0.818188246942,0.0283175546021,0.748417804901,0.0545454545455,0.822141231341,0.0305135433447,0.749854877813,0.0657268813771,0.863660921714,0.0236221355218,0.394347065453,0.830993075401
0.0338178759091,0.708247759293,0.0772296960638,0.818188246942,0.0285008397452,0.748417804901,0.0545454545455,0.822141231341,0.0305135433447,0.749308535461,0.0657268813771,0.863660921714,0.0237136941866,0.394347065453,0.830993075401
0.0338178759091,0.708801201574,0.0772296960638,0.818188246942,0.0282259120306,0.747266963018,0.0545454545455,0.822141231341,0.0304221854305,0.750944310479,0.0657268813771,0.847317521206,0.0237136941866,0.394627987956,0.830993075401
0.0332694779214,0.708801201574,0.0772296960638,0.818188246942,0.027767699173,0.748417804901,0.0545454545455,0.805244857777,0.029782680031,0.752578459477,0.0657268813771,0.847317521206,0.0230727835329,0.394347065453,0.830993075401
0.0330866785921,0.709356276427,0.0772296960638,0.818188246942,0.0274011288869,0.749568646783,0.0545454545455,0.805244857777,0.0295086062884,0.752578459477,0.0657268813771,0.847317521206,0.0227981075385,0.395188991875,0.830993075401
0.0329952789275,0.708801201574,0.0772296960638,0.818188246942,0.0275844140299,0.748994075799,0.0545454545455,0.805244857777,0.0295086062884,0.752033743144,0.0657268813771,0.847317521206,0.0227065488736,0.395188991875,0.830993075401
0.0329038792629,0.708247759293,0.0772296960638,0.818188246942,0.0273094863153,0.748994075799,0.0545454545455,0.822141231341,0.0295086062884,0.752033743144,0.0657268813771,0.847317521206,0.022523431544,0.395469914378,0.830993075401
0.0329038792629,0.708801201574,0.0772296960638,0.818188246942,0.0272178437438,0.748994075799,0.0545454545455,0.822141231341,0.02932589046,0.751489026811,0.0657268813771,0.847317521206,0.0227065488736,0.39575083688,0.830993075401
0.0327210799337,0.709911351281,0.0772296960638,0.835612757231,0.0270345586007,0.749568646783,0.0545454545455,0.822141231341,0.02932589046,0.750944310479,0.0657268813771,0.847317521206,0.0227065488736,0.395469914378,0.830993075401
0.0327210799337,0.708801201574,0.0772296960638,0.818188246942,0.0270345586007,0.748417804901,0.0545454545455,0.822141231341,0.0292345325458,0.750399594146,0.0657268813771,0.847317521206,0.0227065488736,0.394627987956,0.830993075401
0.0325382806044,0.708247759293,0.0772296960638,0.818188246942,0.0268512734577,0.747841534003,0.0545454545455,0.805244857777,0.0289604588032,0.75312317581,0.0657268813771,0.847317521206,0.022523431544,0.39575083688,0.830993075401
0.0318070832875,0.710464793561,0.0772296960638,0.818188246942,0.0261181328855,0.748417804901,0.0545454545455,0.805244857777,0.0285950271464,0.753667892143,0.0657268813771,0.847317521206,0.0224318728792,0.394627987956,0.830993075401
0.0316242839582,0.711019868415,0.0772296960638,0.800905169366,0.0260264903139,0.750144917682,0.0545454545455,0.805244857777,0.0283209534037,0.75475569879,0.0657268813771,0.863660921714,0.0222487555496,0.394627987956,0.830993075401
