temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1
0.0171818751799,0.790948140889,0.0599613152805,0.922319083803,0.0175357010262,0.808746488483,0.162329615861,0.902387573113,0.0151813906521,0.779484523387,0.0796597061098,0.899803504703,0.0153426794269,0.757474673467,0.189090909091,0.88606804378
0.0169017359106,0.791576256138,0.0599613152805,0.903330070082,0.0177232486307,0.806858471623,0.162329615861,0.921564867197,0.0161185135319,0.773933877592,0.0796597061098,0.899803504703,0.0152485525593,0.763464627394,0.189090909091,0.88606804378
0.0168083561542,0.790948140889,0.0599613152805,0.903330070082,0.0175357010262,0.80622975088,0.162329615861,0.902387573113,0.0159310889559,0.775168964193,0.0796597061098,0.899803504703,0.0152485525593,0.761668169586,0.189090909091,0.88606804378
0.0168083561542,0.788439363854,0.0599613152805,0.922319083803,0.0172543796193,0.80622975088,0.162329615861,0.921564867197,0.01574366438,0.774551420893,0.0796597061098,0.899803504703,0.0151544256916,0.761668169586,0.189090909091,0.88606804378
0.0167149763978,0.789065637123,0.0599613152805,0.903330070082,0.0172543796193,0.80622975088,0.162329615861,0.921564867197,0.0159310889559,0.771463704391,0.0796597061098,0.899803504703,0.0149661719563,0.758674073239,0.189090909091,0.867659687417
0.0161546978593,0.790321867621,0.0599613152805,0.922319083803,0.0165041892011,0.806858471623,0.162329615861,0.921564867197,0.015462527516,0.775168964193,0.0796597061098,0.899803504703,0.0144955376181,0.763464627394,0.189090909091,0.88606804378
0.0160613181029,0.793456917925,0.0599613152805,0.903330070082,0.0167855106079,0.80370930401,0.162329615861,0.921564867197,0.0151813906521,0.775784696516,0.0796597061098,0.880315036722,0.0144014107504,0.761668169586,0.189090909091,0.88606804378
0.0148473812695,0.789693752372,0.0599613152805,0.903330070082,0.0153789035737,0.80622975088,0.162329615861,0.921564867197,0.0137757063325,0.772698790991,0.0796597061098,0.880315036722,0.012895380868,0.760470531047,0.189090909091,0.88606804378
0.0137268241926,0.789693752372,0.0599613152805,0.903330070082,0.0147224869578,0.80370930401,0.162329615861,0.921564867197,0.0129322957407,0.773933877592,0.0796597061098,0.880315036722,0.0125188733974,0.758674073239,0.189090909091,0.88606804378
0.0113923302823,0.794709464463,0.0599613152805,0.903330070082,0.0115341776803,0.811263226087,0.162329615861,0.902387573113,0.0103083516774,0.778868791064,0.0796597061098,0.899803504703,0.00960094050029,0.763464627394,0.189090909091,0.88606804378
0.0114857100387,0.793456917925,0.0599613152805,0.903330070082,0.0112528562735,0.810634505344,0.162329615861,0.902387573113,0.0097460779495,0.779484523387,0.0796597061098,0.880315036722,0.00931855989734,0.764660504699,0.189090909091,0.88606804378
0.0111121910131,0.792202529407,0.0599613152805,0.903330070082,0.0111590824712,0.810005784602,0.162329615861,0.902387573113,0.00965236566152,0.779484523387,0.0796597061098,0.880315036722,0.00913030616204,0.762266988855,0.189090909091,0.88606804378
0.0112055707695,0.792202529407,0.0599613152805,0.903330070082,0.0110653086689,0.810005784602,0.162329615861,0.902387573113,0.00965236566152,0.778868791064,0.0796597061098,0.880315036722,0.00913030616204,0.761069350316,0.189090909091,0.88606804378
0.0108320517438,0.792202529407,0.0599613152805,0.903330070082,0.0107839872621,0.811263226087,0.162329615861,0.921564867197,0.00955865337355,0.77763551544,0.0796597061098,0.880315036722,0.00894205242674,0.759871711778,0.189090909091,0.88606804378
0.0108320517438,0.793456917925,0.0599613152805,0.903330070082,0.010408892053,0.813149388314,0.162329615861,0.902387573113,0.00890266735772,0.781949263657,0.0796597061098,0.880315036722,0.00875379869144,0.763464627394,0.189090909091,0.88606804378
0.0104585327182,0.794083191194,0.0599613152805,0.903330070082,0.0102213444484,0.812520667572,0.162329615861,0.902387573113,0.00890266735772,0.779484523387,0.0796597061098,0.880315036722,0.00856554495614,0.765858143238,0.189090909091,0.88606804378
0.0104585327182,0.793456917925,0.0599613152805,0.903330070082,0.0102213444484,0.811891946829,0.162329615861,0.902387573113,0.00852781820581,0.780102066687,0.0796597061098,0.880315036722,0.00837729122084,0.765259323968,0.189090909091,0.88606804378
0.0098982541797,0.791576256138,0.0599613152805,0.903330070082,0.00984624923928,0.808746488483,0.162329615861,0.883386070892,0.00834039362986,0.779484523387,0.0796597061098,0.880315036722,0.00800078375024,0.760470531047,0.189090909091,0.88606804378
0.00952473515405,0.794709464463,0.0599613152805,0.884527527854,0.00928360642561,0.813149388314,0.162329615861,0.921564867197,0.00787183218998,0.780102066687,0.0796597061098,0.880315036722,0.00762427627965,0.762865808124,0.189090909091,0.88606804378
0.00905783637199,0.793456917925,0.0599613152805,0.903330070082,0.00881473741422,0.815033695908,0.162329615861,0.883386070892,0.00749698303808,0.781333531334,0.0796597061098,0.899803504703,0.00724776880905,0.762865808124,0.189090909091,0.88606804378
0.00849755783351,0.792828802676,0.0599613152805,0.903330070082,0.00825209460054,0.812520667572,0.162329615861,0.902387573113,0.00693470931022,0.780102066687,0.0796597061098,0.880315036722,0.0065888807355,0.762266988855,0.189090909091,0.88606804378
0.00821741856428,0.793456917925,0.0599613152805,0.884527527854,0.00768945178687,0.816918003502,0.162329615861,0.883386070892,0.00599758643046,0.783796460626,0.0796597061098,0.880315036722,0.0062123732649,0.763464627394,0.189090909091,0.88606804378
0.00691010197451,0.795962011,0.0599613152805,0.903330070082,0.0066579399618,0.812520667572,0.162329615861,0.902387573113,0.00543531270261,0.78071779901,0.0796597061098,0.86098763046,0.0050828508531,0.762266988855,0.189090909091,0.88606804378
0.00672334246168,0.792828802676,0.0599613152805,0.884527527854,0.00618907095041,0.815033695908,0.162329615861,0.883386070892,0.0050604635507,0.78071779901,0.0796597061098,0.880315036722,0.00480047025015,0.759871711778,0.189090909091,0.88606804378
0.00644320319244,0.793456917925,0.0599613152805,0.884527527854,0.00590774954357,0.813778109057,0.162329615861,0.883386070892,0.00515417583868,0.780102066687,0.0796597061098,0.880315036722,0.0045180896472,0.759871711778,0.189090909091,0.867659687417
0.00616306392321,0.794083191194,0.0599613152805,0.903330070082,0.00553265433445,0.816289282759,0.162329615861,0.883386070892,0.00431076524689,0.780102066687,0.07656612529,0.86098763046,0.0043298359119,0.762266988855,0.189090909091,0.88606804378
0.00429546879496,0.795962011,0.0599613152805,0.884527527854,0.00403227349799,0.818173590353,0.162329615861,0.883386070892,0.00187424575952,0.786873311264,0.07656612529,0.880315036722,0.0022590448236,0.762266988855,0.181818181818,0.88606804378
0.00448222830779,0.795962011,0.0599613152805,0.884527527854,0.00365717828888,0.818173590353,0.162329615861,0.883386070892,0.00168682118357,0.788102964932,0.07656612529,0.880315036722,0.00216491795595,0.765858143238,0.189090909091,0.88606804378
0.00438884855138,0.795962011,0.0599613152805,0.903330070082,0.00384472589343,0.817544869611,0.162329615861,0.883386070892,0.00187424575952,0.787489043587,0.07656612529,0.86098763046,0.00216491795595,0.767054020543,0.189090909091,0.867659687417
0.00354843074366,0.796588284269,0.0651192778852,0.884527527854,0.00271944026609,0.820056043314,0.172242874845,0.883386070892,0.000655986015832,0.788718697255,0.0827532869296,0.86098763046,0.00141190301475,0.765858143238,0.196363636364,0.867659687417
0.00522926635909,0.789065637123,0.32946486138,0.903330070082,0.00375095209116,0.816289282759,0.355638166047,0.883386070892,0.0027176563513,0.780102066687,0.337973704563,0.880315036722,0.00310618663245,0.760470531047,0.381818181818,0.88606804378
0.00616306392321,0.787183133356,0.453255963894,0.903330070082,0.00478246391622,0.811263226087,0.395291201983,0.883386070892,0.00374849151904,0.776402239817,0.375096674401,0.86098763046,0.00367094783835,0.756275273696,0.425454545455,0.88606804378
0.0112055707695,0.774606092534,0.535783365571,0.884527527854,0.00825209460054,0.80370930401,0.454770755886,0.883386070892,0.00862153049379,0.763426586597,0.467904098995,0.880315036722,0.00517697772075,0.753876474152,0.461818181818,0.88606804378
