0.029741,0.029392,0.028399,0.027941,0.026175,0.026514,0.027272,0.026329,0.025678,0.027724
0.029518,0.029202,0.028253,0.027715,0.026033,0.026363,0.027111,0.026148,0.025604,0.027528
0.029341,0.029024,0.028075,0.027521,0.025895,0.026167,0.026959,0.025971,0.025475,0.02733
0.029146,0.028851,0.027893,0.027322,0.02577,0.02597,0.026773,0.025786,0.025292,0.027164
0.029003,0.028713,0.027746,0.027173,0.025619,0.025804,0.026681,0.025594,0.025103,0.027035
0.029025,0.028599,0.02765,0.027006,0.025476,0.025695,0.026591,0.025449,0.02499,0.026772
0.029218,0.028504,0.02753,0.026923,0.025433,0.025602,0.026456,0.025389,0.024952,0.026662
0.028791,0.028386,0.027458,0.026786,0.025334,0.025512,0.026395,0.025316,0.024814,0.02664
0.028587,0.02831,0.02736,0.026723,0.025253,0.025401,0.02628,0.025206,0.024691,0.026554
0.028505,0.02823,0.027308,0.026641,0.025229,0.025394,0.026257,0.025179,0.024693,0.026456
0.028323,0.028133,0.027204,0.026534,0.025153,0.025327,0.026188,0.025138,0.024617,0.026323
0.028188,0.028004,0.02705,0.026378,0.025099,0.025286,0.026147,0.02509,0.024605,0.02632
0.028013,0.027983,0.027019,0.026338,0.025081,0.025287,0.026119,0.025093,0.024611,0.026277
0.028242,0.027885,0.026958,0.026258,0.025004,0.025281,0.026028,0.025028,0.024478,0.026351
0.027968,0.027776,0.026892,0.026197,0.024899,0.025176,0.025884,0.024908,0.024304,0.026204
0.027676,0.027713,0.026841,0.026151,0.02485,0.025078,0.025865,0.024851,0.024267,0.026144
0.027574,0.027575,0.026712,0.026069,0.024695,0.024972,0.025763,0.024816,0.024272,0.026031
0.027396,0.027469,0.026609,0.025942,0.024618,0.024869,0.0257,0.024777,0.02422,0.026034
0.027323,0.027377,0.026525,0.025869,0.024562,0.024793,0.025584,0.024688,0.024139,0.025903
0.027311,0.027358,0.026444,0.025814,0.024505,0.02472,0.025523,0.024586,0.024002,0.025784
0.027345,0.027279,0.026389,0.025812,0.024483,0.024656,0.025481,0.024515,0.023927,0.02572
0.027302,0.027188,0.02635,0.025686,0.024389,0.02454,0.025397,0.024439,0.023845,0.025596
0.027254,0.027096,0.026277,0.025573,0.024324,0.024504,0.025338,0.024378,0.02374,0.025453
0.027196,0.027053,0.026215,0.025527,0.024254,0.024389,0.025247,0.024286,0.023643,0.025377
0.027121,0.026949,0.026113,0.02545,0.024141,0.024235,0.025138,0.02413,0.023537,0.025258
0.027058,0.026852,0.026016,0.025318,0.024029,0.024107,0.025039,0.024002,0.02343,0.025127
0.02691,0.026783,0.025938,0.025228,0.023868,0.023955,0.024746,0.023747,0.023307,0.02501
0.02681,0.026676,0.025823,0.025095,0.023618,0.02369,0.024459,0.023323,0.023155,0.024746
0.026665,0.026567,0.025727,0.024979,0.023459,0.023504,0.024249,0.023125,0.023043,0.024543
0.026527,0.026445,0.025613,0.02485,0.023352,0.023365,0.024097,0.022974,0.022887,0.024392
0.02624,0.02624,0.025448,0.024753,0.023243,0.023278,0.023976,0.022839,0.022768,0.02425
0.025966,0.026073,0.025235,0.024616,0.023133,0.023142,0.023866,0.022737,0.022676,0.024119
0.025611,0.025889,0.025044,0.024508,0.023048,0.023018,0.023749,0.022632,0.022572,0.023992
0.025354,0.025746,0.02493,0.02438,0.0229,0.022923,0.023628,0.022507,0.02243,0.023882
0.025203,0.02562,0.024792,0.024273,0.022784,0.022775,0.02352,0.022386,0.022322,0.023757
0.025122,0.025476,0.024646,0.024143,0.022678,0.022666,0.0234,0.022241,0.022211,0.023686
