21.373,21.932,21.61,22.218,21.678,21.482
21.199,21.813,21.487,22.087,21.529,21.421
21.051,21.698,21.328,21.963,21.383,21.313
20.899,21.593,21.167,21.811,21.23,21.159
20.785,21.466,21.031,21.736,21.073,21.002
20.658,21.347,20.942,21.663,20.953,20.907
20.594,21.31,20.867,21.553,20.904,20.875
20.489,21.227,20.793,21.504,20.843,20.76
20.441,21.159,20.703,21.409,20.753,20.657
20.378,21.14,20.697,21.391,20.73,20.658
20.297,21.076,20.642,21.335,20.697,20.595
20.177,21.031,20.609,21.301,20.658,20.585
20.146,21.015,20.61,21.278,20.66,20.59
20.085,20.951,20.605,21.204,20.606,20.478
20.039,20.863,20.52,21.087,20.508,20.333
20.003,20.822,20.44,21.072,20.461,20.302
19.941,20.692,20.353,20.989,20.432,20.307
19.843,20.627,20.269,20.937,20.4,20.263
19.787,20.581,20.208,20.843,20.326,20.195
19.746,20.533,20.148,20.793,20.243,20.08
19.744,20.514,20.095,20.759,20.184,20.018
19.648,20.436,20.001,20.69,20.122,19.949
19.561,20.381,19.972,20.642,20.071,19.861
19.526,20.323,19.878,20.568,19.996,19.78
19.467,20.228,19.752,20.48,19.867,19.692
19.366,20.134,19.648,20.399,19.761,19.602
19.297,19.999,19.524,20.16,19.552,19.499
19.196,19.79,19.308,19.926,19.203,19.372
19.107,19.656,19.157,19.755,19.04,19.278
19.008,19.566,19.044,19.631,18.916,19.148
18.934,19.475,18.972,19.533,18.804,19.048
18.829,19.383,18.862,19.443,18.72,18.972
18.746,19.312,18.761,19.348,18.634,18.884
18.648,19.188,18.683,19.249,18.531,18.765
18.567,19.09,18.563,19.161,18.431,18.675
18.467,19.002,18.474,19.063,18.311,18.582
18.359,18.904,18.357,18.95,18.148,18.448
18.308,18.842,18.279,18.886,18.124,18.374
18.253,18.756,18.223,18.821,18.074,18.327
18.178,18.7,18.158,18.758,18.011,18.244
18.092,18.625,18.111,18.693,17.936,18.153
17.953,18.463,17.915,18.54,17.677,18.011
17.821,18.28,17.708,18.326,17.404,17.825
17.71,18.077,17.536,18.177,17.228,17.633
17.612,17.984,17.461,18.097,17.158,17.537
17.544,17.862,17.36,18.009,17.034,17.439
17.475,17.772,17.247,17.909,16.911,17.345
17.402,17.697,17.148,17.815,16.817,17.249
17.321,17.627,17.064,17.698,16.728,17.132
17.233,17.524,16.947,17.591,16.635,17.019
17.155,17.443,16.879,17.508,16.531,16.92
17.047,17.361,16.802,17.354,16.421,16.793
16.972,17.254,16.685,17.207,16.286,16.637
16.862,17.159,16.59,17.055,16.151,16.527
16.797,17.042,16.501,16.977,16.071,16.449
16.733,16.978,16.42,16.926,16.027,16.331
16.695,16.908,16.407,16.981,16.029,16.386
16.66,16.892,16.375,16.988,16.025,16.398
16.619,16.87,16.322,16.874,15.937,16.292
16.558,16.798,16.259,16.753,15.847,16.179
16.5,16.709,16.177,16.699,15.774,16.119
16.462,16.653,16.096,16.683,15.703,16.127
16.405,16.565,16.038,16.593,15.662,16.033
16.349,16.53,15.983,16.539,15.603,15.972
16.29,16.457,15.918,16.473,15.525,15.92
16.24,16.384,15.877,16.423,15.477,15.858
16.206,16.363,15.822,16.416,15.456,15.842
16.155,16.331,15.803,16.357,15.41,15.797
16.09,16.276,15.737,16.275,15.323,15.695
16.006,16.202,15.66,16.169,15.221,15.605
15.96,16.125,15.6,16.124,15.12,15.554
15.869,16.048,15.519,15.998,15.118,15.437
15.784,15.967,15.442,15.924,15.08,15.353
15.742,15.895,15.372,15.891,15.019,15.305
15.698,15.882,15.335,15.805,14.958,15.242
15.719,15.838,15.338,15.853,15.012,15.282
15.779,15.876,15.375,15.931,15.113,15.361
15.787,15.895,15.369,15.884,15.082,15.356
15.731,15.844,15.33,15.831,15.02,15.294
15.723,15.838,15.285,15.825,14.997,15.279
15.769,15.863,15.295,15.854,15.099,15.311
15.87,15.888,15.345,15.961,15.116,15.423
16.019,16,15.51,16.078,15.19,15.569
16.164,16.134,15.645,16.191,15.358,15.704
16.528,16.251,15.849,16.323,15.578,15.898
17.87,16.738,16.967,16.713,16.196,16.49
19.449,17.834,18.663,17.628,17.9,17.821
20.881,18.786,19.842,18.362,19.414,18.969
21.801,19.565,20.822,18.989,20.741,20.244
22.385,20.098,21.484,19.527,21.817,21.32
22.519,20.336,21.773,19.937,22.135,21.943
22.557,20.411,21.802,20.203,22.18,22.171
22.526,20.434,21.831,20.432,22.245,22.296
22.449,20.479,21.819,20.642,22.237,22.594
22.175,20.415,21.534,20.637,21.887,22.245
21.67,20.156,21.015,20.351,21.28,21.54
21.332,19.89,20.569,20.141,20.913,21.243
21.484,19.936,20.708,20.333,21.298,21.618
