21.455,21.057,21.794,21.245,21.783
21.18,20.747,21.489,20.957,21.512
20.912,20.426,21.231,20.742,21.265
20.699,20.211,20.968,20.495,21.025
20.536,20.011,20.759,20.284,20.787
20.376,19.861,20.557,20.048,20.593
20.229,19.694,20.421,19.873,20.432
20.133,19.556,20.318,19.734,20.324
20.095,19.496,20.24,19.622,20.224
19.989,19.351,20.152,19.517,20.091
20.013,19.315,20.115,19.469,19.999
19.984,19.314,20.066,19.437,19.979
19.939,19.242,20.018,19.374,19.883
19.934,19.207,19.961,19.309,19.813
19.852,19.181,19.896,19.24,19.758
19.783,19.025,19.827,19.078,19.644
19.676,18.849,19.72,18.91,19.495
19.636,18.757,19.645,18.843,19.37
19.58,18.68,19.554,18.779,19.309
19.535,18.652,19.483,18.722,19.241
19.418,18.584,19.391,18.582,19.106
19.369,18.553,19.308,18.552,19.048
19.253,18.419,19.23,18.444,18.938
19.193,18.359,19.168,18.371,18.866
19.143,18.29,19.089,18.341,18.804
19.043,18.218,19.006,18.231,18.718
18.928,18.087,18.959,18.146,18.622
18.84,17.993,18.861,18.067,18.526
18.84,17.931,18.803,18.012,18.455
18.781,17.905,18.733,17.972,18.396
18.749,17.862,18.688,17.929,18.331
18.684,17.804,18.618,17.877,18.268
18.696,17.777,18.607,17.855,18.252
18.627,17.71,18.528,17.805,18.21
18.545,17.65,18.48,17.732,18.129
18.476,17.578,18.397,17.647,18.062
18.424,17.492,18.348,17.596,18.02
18.392,17.419,18.374,17.551,17.948
18.392,17.407,18.33,17.501,17.901
18.298,17.321,18.277,17.407,17.804
18.234,17.209,18.247,17.325,17.705
18.23,17.194,18.112,17.292,17.707
18.144,17.132,17.953,17.235,17.663
17.963,16.991,17.824,16.986,17.601
17.888,16.915,17.739,16.89,17.512
17.856,16.873,17.677,16.844,17.451
17.774,16.816,17.606,16.733,17.397
17.713,16.755,17.535,16.681,17.356
17.664,16.699,17.487,16.654,17.308
17.599,16.628,17.43,16.574,17.253
17.562,16.589,17.371,16.526,17.209
17.477,16.464,17.295,16.447,17.165
17.435,16.399,17.224,16.397,17.1
17.337,16.286,17.152,16.31,17.042
17.294,16.265,17.085,16.273,16.98
17.223,16.197,17.034,16.236,16.924
17.187,16.221,16.986,16.208,16.865
17.141,16.115,16.969,16.184,16.812
17.125,16.101,16.949,16.149,16.783
17.075,16.041,16.925,16.119,16.754
17.018,16.001,16.856,16.044,16.729
16.996,15.981,16.851,15.998,16.694
16.943,15.924,16.784,15.934,16.674
16.928,15.895,16.748,15.895,16.631
16.854,15.843,16.681,15.861,16.57
16.854,15.839,16.657,15.842,16.536
16.787,15.78,16.593,15.784,16.509
16.786,15.774,16.569,15.776,16.47
16.762,15.742,16.562,15.746,16.433
16.706,15.675,16.491,15.674,16.378
16.671,15.611,16.472,15.651,16.334
16.589,15.506,16.415,15.545,16.278
16.565,15.452,16.397,15.493,16.207
16.468,15.411,16.297,15.434,16.163
16.462,15.401,16.293,15.423,16.128
16.418,15.373,16.254,15.393,16.098
16.424,15.399,16.272,15.408,16.092
16.42,15.406,16.27,15.424,16.089
16.383,15.361,16.22,15.372,16.043
16.396,15.393,16.26,15.449,16.027
16.373,15.354,16.251,15.46,16.028
16.431,15.423,16.325,15.548,16.012
16.445,15.46,16.359,15.676,16.033
16.497,15.526,16.466,15.744,16.058
16.599,15.637,16.642,15.819,16.116
16.946,15.948,16.972,16.077,16.236
17.473,16.435,17.608,16.563,16.395
17.949,17.443,18.295,17.1,16.661
18.643,18.497,18.976,17.538,17.201
19.149,19.236,19.573,18.024,17.704
19.489,19.508,20.034,18.365,18.056
19.727,19.735,20.327,18.6,18.337
19.974,20.002,20.586,18.876,18.529
20.068,20.065,20.701,19.013,18.716
19.985,19.666,20.659,19.087,18.657
19.694,19.315,20.206,18.965,18.423
19.58,18.988,19.929,18.898,18.314
19.874,19.251,20.227,19.043,18.45
20.205,19.724,20.701,19.261,18.661
20.49,20.011,20.974,19.463,18.94
20.66,20.191,21.087,19.645,19.102
20.744,20.38,21.211,19.764,19.295
20.952,20.54,21.363,19.976,19.421
20.961,20.621,21.391,20.009,19.505
20.921,20.56,21.331,20.01,19.489
21.073,20.685,21.428,20.149,19.543
21.123,20.741,21.409,20.227,19.609
21.036,20.675,21.285,20.236,19.606
21.113,20.785,21.305,20.353,19.642
21.279,20.901,21.44,20.454,19.797
21.26,20.913,21.386,20.511,19.909
21.082,20.677,21.133,20.451,19.886
20.936,20.491,20.913,20.449,19.878
20.858,20.42,20.804,20.442,19.912
20.953,20.507,20.863,20.481,19.958
21.179,20.73,21.048,20.612,20.067
21.28,20.805,21.178,20.695,20.165
21.386,20.921,21.28,20.825,20.268
21.462,21.038,21.321,20.882,20.357
21.61,21.268,21.443,21.136,20.548
