temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp,hum,light,vol
0.204231082181,0.624908551423,0.0553037171351,0.862998254292,0.192505510654,0.55078647925,0.0171855541719,0.743421892962,0.161521848562,0.3617356637,0.0732578916021,0.922624507635
0.203417412531,0.623853556682,0.0553037171351,0.81819173698,0.196914033799,0.545296778512,0.0171855541719,0.743421892962,0.161521848562,0.3617356637,0.0732578916021,0.922624507635
0.20260374288,0.625960406299,0.0553037171351,0.862998254292,0.198383541514,0.543464179298,0.0171855541719,0.743421892962,0.161362713736,0.3617356637,0.0732578916021,0.922624507635
0.20179007323,0.627015401039,0.0553037171351,0.81819173698,0.202792064658,0.539801679838,0.0171855541719,0.779122493294,0.161442281149,0.361162884586,0.0732578916021,0.922624507635
0.20260374288,0.62807039578,0.0553037171351,0.81819173698,0.204261572373,0.539801679838,0.0171855541719,0.743421892962,0.161442281149,0.360303295372,0.0732578916021,0.922624507635
0.20260374288,0.627015401039,0.0553037171351,0.862998254292,0.196914033799,0.545296778512,0.0171855541719,0.743421892962,0.161442281149,0.360876915572,0.0732578916021,0.922624507635
0.19934906428,0.630177245396,0.0553037171351,0.862998254292,0.17927994122,0.561746987952,0.0171855541719,0.743421892962,0.160964876671,0.362308442815,0.0732578916021,0.922624507635
0.20097640358,0.627015401039,0.0444242973708,0.862998254292,0.196914033799,0.543464179298,0.0171855541719,0.743421892962,0.160726174431,0.3617356637,0.0732578916021,0.922624507635
0.19772172498,0.629122250655,0.0444242973708,0.81819173698,0.203526818516,0.534301183228,0.0171855541719,0.743421892962,0.160328337366,0.3617356637,0.0732578916021,0.922624507635
0.194467046379,0.62807039578,0.0444242973708,0.81819173698,0.201322556943,0.536133782442,0.0171855541719,0.743421892962,0.160089635127,0.362308442815,0.0732578916021,0.922624507635
0.191212367779,0.629122250655,0.0444242973708,0.81819173698,0.201322556943,0.536133782442,0.0171855541719,0.779122493294,0.160010067713,0.362308442815,0.0732578916021,0.922624507635
0.184703010578,0.62807039578,0.0444242973708,0.81819173698,0.194709772226,0.532465885046,0.0171855541719,0.743421892962,0.159055258756,0.362308442815,0.0732578916021,0.922624507635
0.183889340928,0.629122250655,0.0444242973708,0.81819173698,0.193975018369,0.537969080624,0.0171855541719,0.743421892962,0.15889612393,0.362308442815,0.0732578916021,0.903685318081
0.182262001627,0.630177245396,0.0444242973708,0.81819173698,0.189566495224,0.537969080624,0.0171855541719,0.743421892962,0.15889612393,0.362308442815,0.0732578916021,0.922624507635
0.181448331977,0.631229100272,0.0444242973708,0.81819173698,0.191036002939,0.537051431533,0.0171855541719,0.743421892962,0.15889612393,0.362308442815,0.0732578916021,0.903685318081
0.175752644426,0.633335949888,0.011786038078,0.81819173698,0.191036002939,0.530630586864,0.00373599003736,0.708040618214,0.158259584626,0.363452318872,0.00297796307326,0.922624507635
0.171684296176,0.637546509255,0.011786038078,0.81819173698,0.185892725937,0.533383534137,0.00373599003736,0.708040618214,0.157941314973,0.363452318872,0.00297796307326,0.922624507635
0.165988608625,0.639650219006,0.011786038078,0.81819173698,0.183688464364,0.533383534137,0.00373599003736,0.708040618214,0.157623045321,0.363452318872,0.00297796307326,0.922624507635
0.163547599675,0.639650219006,0.011786038078,0.81819173698,0.181484202792,0.535218832319,0.00373599003736,0.708040618214,0.157623045321,0.363452318872,0.00297796307326,0.903685318081
0.162733930024,0.640702073881,0.011786038078,0.81819173698,0.18221895665,0.534301183228,0.00373599003736,0.708040618214,0.157623045321,0.363452318872,0.00297796307326,0.922624507635
0.158665581774,0.643857638507,0.011786038078,0.81819173698,0.160911094783,0.548956579004,0.00373599003736,0.708040618214,0.157304775669,0.364024256901,0.00297796307326,0.903685318081
0.158665581774,0.641753928756,0.011786038078,0.81819173698,0.157237325496,0.551698730405,0.00373599003736,0.708040618214,0.157145640842,0.363738287887,0.00297796307326,0.922624507635
0.151342554923,0.645958208393,0.011786038078,0.81819173698,0.142542248347,0.563571490262,0.00373599003736,0.743421892962,0.156509101538,0.36459619493,0.00297796307326,0.903685318081
0.149715215622,0.647010063268,0.0,0.81819173698,0.143277002204,0.559922485641,0.00373599003736,0.708040618214,0.156270399299,0.36459619493,0.00297796307326,0.903685318081
0.142392188771,0.650159348164,0.0,0.81819173698,0.168993387215,0.535218832319,0.00373599003736,0.743421892962,0.155713427407,0.365167291873,0.00297796307326,0.922624507635
0.13262815297,0.656457917955,0.0,0.81819173698,0.157237325496,0.542549229175,0.00373599003736,0.708040618214,0.155236022928,0.365453260888,0.00297796307326,0.903685318081
0.129373474369,0.656457917955,0.0,0.773748908932,0.155767817781,0.543464179298,0.00373599003736,0.708040618214,0.15475861845,0.366024357831,0.00297796307326,0.903685318081
0.127746135069,0.657506632965,0.0,0.773748908932,0.155767817781,0.543464179298,0.00373599003736,0.708040618214,0.15475861845,0.366310326846,0.00297796307326,0.903685318081
0.126118795769,0.658555347976,0.0,0.81819173698,0.154298310066,0.543464179298,0.00373599003736,0.708040618214,0.154599483624,0.366310326846,0.00297796307326,0.903685318081
0.126118795769,0.658555347976,0.0,0.81819173698,0.152828802351,0.543464179298,0.00373599003736,0.708040618214,0.154599483624,0.366310326846,0.00297796307326,0.903685318081
0.124491456469,0.660652777996,0.0,0.81819173698,0.152094048494,0.543464179298,0.00373599003736,0.708040618214,0.154281213971,0.366310326846,0.00297796307326,0.903685318081
0.142392188771,0.641753928756,0.0,0.81819173698,0.146950771492,0.546211728635,0.00373599003736,0.708040618214,0.153803809493,0.366881423789,0.00297796307326,0.903685318081
0.122050447518,0.658555347976,0.0,0.773748908932,0.144011756062,0.548041628881,0.00373599003736,0.708040618214,0.153644674667,0.367166551718,0.00297796307326,0.903685318081
0.117982099268,0.660652777996,0.0,0.773748908932,0.142542248347,0.548041628881,0.00373599003736,0.672946736493,0.153246837601,0.367451679647,0.00297796307326,0.903685318081
0.116354759967,0.661701493006,0.0,0.773748908932,0.142542248347,0.548041628881,0.00373599003736,0.672946736493,0.153167270188,0.367736807576,0.00297796307326,0.903685318081
0.117982099268,0.661701493006,0.0,0.81819173698,0.141807494489,0.548956579004,0.00373599003736,0.708040618214,0.153167270188,0.367451679647,0.00297796307326,0.903685318081
0.117982099268,0.660652777996,0.0,0.773748908932,0.140337986774,0.548956579004,0.00373599003736,0.672946736493,0.153246837601,0.367451679647,0.00297796307326,0.903685318081
0.118795768918,0.659604062986,0.0,0.773748908932,0.142542248347,0.547126678758,0.00373599003736,0.672946736493,0.153246837601,0.367451679647,0.00297796307326,0.903685318081
0.117982099268,0.660652777996,0.0,0.773748908932,0.139603232917,0.548956579004,0.00373599003736,0.708040618214,0.153326405014,0.367166551718,0.00297796307326,0.903685318081
0.117982099268,0.659604062986,0.0,0.773748908932,0.142542248347,0.547126678758,0.00373599003736,0.672946736493,0.153326405014,0.366881423789,0.00297796307326,0.903685318081
0.117168429618,0.660652777996,0.0,0.773748908932,0.140337986774,0.548956579004,0.00373599003736,0.708040618214,0.153326405014,0.367451679647,0.00297796307326,0.903685318081
0.117168429618,0.660652777996,0.0,0.773748908932,0.140337986774,0.547126678758,0.00373599003736,0.708040618214,0.153087702775,0.367451679647,0.00297796307326,0.903685318081
0.114727420667,0.660652777996,0.0,0.773748908932,0.13886847906,0.548956579004,0.00373599003736,0.708040618214,0.153008135362,0.367451679647,0.00297796307326,0.903685318081
0.113913751017,0.661701493006,0.0,0.773748908932,0.137398971345,0.55078647925,0.00373599003736,0.708040618214,0.153008135362,0.367451679647,0.00297796307326,0.903685318081
0.109031733116,0.664844498171,0.0,0.729742508001,0.133725202057,0.55078647925,0.00373599003736,0.672946736493,0.15268986571,0.368022776591,0.00297796307326,0.903685318081
0.105777054516,0.666938788326,0.0,0.773748908932,0.133725202057,0.55078647925,0.00373599003736,0.672946736493,0.152292028644,0.36830790452,0.00297796307326,0.903685318081
0.103336045566,0.666938788326,0.0,0.773748908932,0.129316678913,0.553528630652,0.00373599003736,0.672946736493,0.152212461231,0.36830790452,0.00297796307326,0.903685318081
0.102522375915,0.669033078481,0.0,0.773748908932,0.12711241734,0.554440881807,0.00373599003736,0.672946736493,0.152212461231,0.36830790452,0.00297796307326,0.903685318081
0.0951993490643,0.671127368636,0.0,0.773748908932,0.0991917707568,0.576329511595,0.00373599003736,0.708040618214,0.151496354513,0.368878160378,0.00297796307326,0.903685318081
0.0919446704638,0.673218518926,0.0,0.773748908932,0.0955180014695,0.579060867124,0.00373599003736,0.672946736493,0.151257652274,0.369448416236,0.00297796307326,0.903685318081
0.0911310008137,0.673218518926,0.0,0.773748908932,0.102865540044,0.572688603878,0.00373599003736,0.672946736493,0.151098517448,0.369448416236,0.00297796307326,0.903685318081
0.0903173311635,0.674267233936,0.0,0.773748908932,0.111682586334,0.563571490262,0.00373599003736,0.672946736493,0.150780247796,0.369733544165,0.00297796307326,0.903685318081
