0.31901,0.39854,0.42241,0.36644,0.42562,0.39262,0.4259,0.45362,0.51004,0.5135
0.30386,0.38113,0.40822,0.34696,0.40994,0.37375,0.40183,0.43915,0.49277,0.49803
0.29254,0.3653,0.39134,0.33193,0.39463,0.35789,0.38303,0.42439,0.47381,0.48034
0.27959,0.34989,0.37817,0.31874,0.38051,0.34259,0.36506,0.4085,0.45701,0.46784
0.2685,0.33464,0.36614,0.30703,0.36861,0.33085,0.35069,0.3964,0.44433,0.45071
0.25609,0.32222,0.35259,0.29712,0.35616,0.31846,0.33333,0.38497,0.42824,0.43958
0.24688,0.31189,0.3433,0.28838,0.34509,0.30921,0.32196,0.37102,0.41913,0.43217
0.23957,0.30492,0.33619,0.28197,0.33737,0.30062,0.31294,0.36061,0.41116,0.42148
0.23372,0.29855,0.33061,0.27621,0.33063,0.295,0.30442,0.35555,0.40358,0.41347
0.22819,0.28997,0.32459,0.27014,0.32335,0.28681,0.30014,0.34836,0.39386,0.40063
0.22567,0.28409,0.3204,0.26624,0.31973,0.28151,0.29508,0.34018,0.38869,0.39136
0.22396,0.28283,0.3172,0.26252,0.31548,0.27412,0.28246,0.3321,0.38205,0.37737
0.22069,0.27664,0.31028,0.25716,0.30906,0.26636,0.27424,0.32309,0.37358,0.37001
0.21726,0.27217,0.30477,0.25238,0.30387,0.25992,0.26832,0.31775,0.3675,0.36429
0.21364,0.26862,0.30128,0.24809,0.29931,0.25606,0.26224,0.31316,0.36062,0.3596
0.20511,0.26136,0.29391,0.24232,0.29028,0.24885,0.24937,0.30104,0.3455,0.33852
0.19632,0.25179,0.28337,0.23298,0.27747,0.23849,0.23748,0.29179,0.3206,0.31535
0.19278,0.24379,0.27447,0.22455,0.26845,0.23022,0.22712,0.28139,0.30957,0.30595
0.18942,0.23985,0.26962,0.21949,0.26298,0.2253,0.22319,0.27323,0.31035,0.30595
0.18641,0.23545,0.26523,0.21551,0.25818,0.22117,0.21762,0.26736,0.30677,0.30389
0.17904,0.22685,0.25909,0.20941,0.25132,0.21558,0.21105,0.26068,0.3019,0.30027
0.17749,0.22308,0.25527,0.20675,0.24835,0.2112,0.20973,0.25731,0.29844,0.2986
0.1718,0.21607,0.24994,0.20172,0.24281,0.2063,0.20413,0.25269,0.29322,0.29517
0.16795,0.21144,0.24531,0.19717,0.23845,0.20235,0.20436,0.24745,0.28962,0.2906
0.16638,0.20747,0.24092,0.1927,0.23376,0.19799,0.19935,0.24216,0.28678,0.28778
0.16063,0.20192,0.23572,0.18788,0.229,0.19404,0.19969,0.23767,0.28357,0.28563
0.15615,0.19577,0.22941,0.18027,0.22199,0.18664,0.18695,0.23362,0.27139,0.27547
0.15198,0.18963,0.22235,0.17576,0.21488,0.18148,0.17933,0.22676,0.262,0.26425
0.1491,0.18507,0.21599,0.17041,0.2093,0.17694,0.17123,0.22111,0.25248,0.25475
0.14702,0.18128,0.21139,0.16869,0.20398,0.17308,0.16687,0.21478,0.24722,0.24866
0.14472,0.17713,0.20743,0.16573,0.2002,0.16913,0.1626,0.21054,0.24336,0.2465
0.14199,0.17306,0.20397,0.16228,0.19593,0.16586,0.16224,0.20706,0.24124,0.24424
0.14084,0.17207,0.20166,0.16024,0.19312,0.16435,0.15871,0.20329,0.23955,0.24172
0.13821,0.16934,0.199,0.15798,0.19165,0.16145,0.15815,0.19951,0.23857,0.24138
0.13441,0.16416,0.19498,0.1541,0.18656,0.15835,0.15484,0.19606,0.2338,0.23824
0.12993,0.15985,0.19076,0.14963,0.18274,0.15376,0.15059,0.19104,0.22925,0.23592
0.12725,0.15714,0.18773,0.1463,0.1822,0.14968,0.15288,0.18803,0.23141,0.23886
0.12489,0.15258,0.18272,0.14314,0.17483,0.14559,0.14647,0.18395,0.22127,0.23121
0.12228,0.14954,0.17741,0.14048,0.17115,0.14426,0.14037,0.18028,0.21609,0.22319
0.11734,0.14333,0.17266,0.1324,0.16559,0.13803,0.13357,0.17463,0.20947,0.21826
0.113,0.13697,0.16602,0.12375,0.15932,0.1295,0.12772,0.1678,0.20278,0.21441
0.11125,0.13711,0.1644,0.12622,0.16027,0.12619,0.13465,0.16608,0.20816,0.22275
0.1083,0.13425,0.16122,0.12327,0.15812,0.12605,0.14019,0.16542,0.21209,0.22953
0.095202,0.1303,0.15656,0.12,0.15434,0.12429,0.13986,0.16496,0.20981,0.22915
0.090172,0.12459,0.15199,0.11685,0.15085,0.12217,0.13611,0.16445,0.20623,0.22618
0.087726,0.12069,0.14804,0.11296,0.14798,0.11822,0.13307,0.16097,0.20395,0.22355
0.081886,0.11718,0.14396,0.11053,0.14364,0.11385,0.12983,0.15643,0.20039,0.22105
0.079164,0.11458,0.14048,0.10898,0.14176,0.11146,0.12569,0.15492,0.19837,0.21835
0.077726,0.11147,0.13746,0.1058,0.13982,0.10928,0.12543,0.1536,0.19683,0.21544
0.073545,0.10798,0.13394,0.10354,0.1363,0.10763,0.12354,0.15033,0.19341,0.21319
0.071024,0.10516,0.1303,0.10138,0.1331,0.10416,0.11936,0.14848,0.1911,0.21105
0.066891,0.10233,0.12595,0.097507,0.12938,0.10082,0.11541,0.14413,0.18873,0.20738
0.064231,0.098193,0.12224,0.094424,0.12625,0.097864,0.11218,0.14216,0.18411,0.20325
0.05966,0.09442,0.11801,0.091172,0.12251,0.094481,0.10954,0.14001,0.18258,0.20045
0.057737,0.090487,0.11393,0.08864,0.11954,0.091372,0.10762,0.13666,0.18,0.19773
0.055803,0.086865,0.11049,0.08578,0.11757,0.088364,0.10461,0.13318,0.17574,0.19462
0.054304,0.083094,0.10795,0.08346,0.11373,0.085228,0.10094,0.12954,0.17259,0.19167
0.053063,0.079661,0.10487,0.080695,0.11132,0.082643,0.099012,0.1256,0.17141,0.1895
0.051196,0.077839,0.10249,0.078406,0.1091,0.080894,0.097222,0.12289,0.16794,0.18719
0.049657,0.07596,0.10057,0.07669,0.10709,0.07957,0.096644,0.12172,0.16629,0.18458
0.045692,0.074353,0.098456,0.074099,0.10449,0.076473,0.093179,0.12042,0.16363,0.1819
0.043296,0.072124,0.095219,0.070969,0.10215,0.074569,0.091591,0.1175,0.16191,0.17939
0.039913,0.070867,0.091803,0.068079,0.09896,0.071641,0.088238,0.11603,0.15911,0.17618
0.037882,0.068088,0.088679,0.065471,0.095846,0.069164,0.085454,0.11267,0.1569,0.17322
0.036086,0.064146,0.085667,0.063503,0.093649,0.066371,0.084631,0.11151,0.15467,0.17121
0.035071,0.062009,0.083043,0.06113,0.090577,0.063944,0.080679,0.10979,0.15247,0.16895
0.032009,0.06025,0.080204,0.058638,0.088474,0.06193,0.076237,0.10678,0.14749,0.16614
0.031595,0.057766,0.077922,0.056006,0.086118,0.060002,0.073675,0.10295,0.14674,0.16367
0.030018,0.055384,0.07443,0.053879,0.083634,0.056681,0.071745,0.10132,0.14416,0.16093
0.026241,0.051844,0.071623,0.05164,0.08063,0.054788,0.069871,0.099371,0.14252,0.15866
0.025021,0.049032,0.068653,0.049072,0.077516,0.052212,0.068922,0.09642,0.14065,0.15632
0.019473,0.045446,0.063813,0.046148,0.07269,0.049339,0.068922,0.094975,0.13921,0.15285
0.016738,0.040884,0.060509,0.042481,0.069567,0.045539,0.068922,0.091477,0.13744,0.1503
0.013648,0.038082,0.057377,0.039728,0.067213,0.043004,0.06794,0.08873,0.13424,0.14824
0.013079,0.035832,0.05446,0.037408,0.065292,0.04075,0.065299,0.086476,0.13173,0.14584
0.011502,0.033913,0.051893,0.036676,0.062701,0.039567,0.061702,0.08342,0.12908,0.14396
0.012272,0.033534,0.050854,0.035923,0.061816,0.036465,0.060006,0.082192,0.12578,0.14169
0.013114,0.033346,0.049651,0.0341,0.061234,0.034914,0.059609,0.081003,0.12537,0.13914
0.010381,0.030378,0.047145,0.032641,0.05908,0.033625,0.057707,0.078116,0.12365,0.13779
0.014435,0.029354,0.046143,0.031161,0.05819,0.031594,0.058938,0.077319,0.12268,0.13685
0.015016,0.029381,0.045966,0.030925,0.058614,0.030861,0.058141,0.076673,0.12034,0.13681
0.019653,0.028355,0.045401,0.027707,0.05986,0.02922,0.059617,0.076623,0.12055,0.13748
0.026382,0.029716,0.046845,0.027041,0.060976,0.031929,0.065824,0.073645,0.12089,0.137
0.029909,0.031306,0.047263,0.027101,0.061494,0.034954,0.066483,0.071651,0.11981,0.13453
0.033894,0.035068,0.04718,0.029209,0.062078,0.036098,0.063094,0.070627,0.11859,0.13185
0.047409,0.042713,0.050598,0.03779,0.064449,0.038729,0.061317,0.073058,0.11669,0.13071
0.072956,0.052922,0.057601,0.055283,0.067842,0.049485,0.059796,0.073751,0.11548,0.12691
0.10121,0.069978,0.06672,0.079281,0.075411,0.066696,0.078451,0.079215,0.11751,0.12548
0.12419,0.10464,0.080764,0.10754,0.08488,0.081402,0.10199,0.089239,0.12141,0.12846
0.14973,0.13693,0.09937,0.13255,0.095608,0.097743,0.1169,0.098079,0.12546,0.13163
0.16765,0.15947,0.12358,0.15176,0.11019,0.11759,0.13518,0.10992,0.13516,0.13717
0.18001,0.17751,0.144,0.16743,0.12767,0.1352,0.15228,0.12204,0.15375,0.15036
0.19451,0.1898,0.15526,0.17957,0.14056,0.15007,0.16768,0.1377,0.16966,0.16753
0.20169,0.20184,0.16882,0.18996,0.1548,0.16117,0.18312,0.15097,0.18061,0.17972
0.20559,0.198,0.17385,0.19279,0.16238,0.17006,0.19252,0.15962,0.19197,0.18847
0.1992,0.18304,0.17263,0.18742,0.16377,0.16937,0.19545,0.16599,0.1968,0.19658
0.19564,0.17605,0.17155,0.18249,0.16566,0.16727,0.19607,0.17261,0.20326,0.20515
0.20329,0.18474,0.18001,0.19101,0.17217,0.17227,0.20606,0.18243,0.2065,0.21167
0.21475,0.19827,0.19151,0.2058,0.18402,0.18706,0.22305,0.19077,0.21464,0.22061
0.22534,0.2162,0.20609,0.21907,0.19884,0.19821,0.23194,0.20065,0.22484,0.23048
0.23494,0.22659,0.21868,0.23068,0.2104,0.21195,0.24508,0.21111,0.23807,0.24106
0.24116,0.23895,0.22826,0.23774,0.21799,0.2189,0.2548,0.21789,0.24462,0.24916
0.25229,0.247,0.23752,0.24671,0.22869,0.22826,0.26462,0.2271,0.25278,0.25795
0.25407,0.25241,0.24265,0.24957,0.23281,0.22952,0.26408,0.2306,0.25166,0.25841
0.25409,0.2514,0.24193,0.24976,0.23194,0.22921,0.26081,0.23006,0.2506,0.25564
0.2614,0.25482,0.24811,0.25724,0.23826,0.23898,0.27302,0.23767,0.25944,0.26138
0.2655,0.25906,0.25596,0.26418,0.24949,0.24987,0.28563,0.2487,0.27216,0.27852
0.26598,0.25891,0.2602,0.26642,0.2538,0.25139,0.29643,0.25509,0.27667,0.28565
0.27213,0.26121,0.26413,0.2693,0.25878,0.25527,0.30445,0.2628,0.28138,0.29061
0.27742,0.27113,0.275,0.2795,0.26618,0.26523,0.31518,0.27444,0.30103,0.30732
0.2804,0.27833,0.28113,0.28156,0.27485,0.27138,0.32009,0.28237,0.31045,0.31318
0.27726,0.27687,0.27985,0.27774,0.27713,0.27063,0.32175,0.28869,0.31514,0.31966
0.27716,0.27632,0.27869,0.27637,0.28063,0.26881,0.32396,0.2949,0.3201,0.32583
0.27679,0.27853,0.27847,0.27628,0.28411,0.27109,0.32956,0.29983,0.32596,0.336
0.27883,0.2815,0.28175,0.27853,0.28806,0.27125,0.32717,0.30834,0.33281,0.34341
0.28575,0.28845,0.28865,0.28631,0.29423,0.27807,0.33522,0.3131,0.33981,0.34869
0.29007,0.29478,0.29572,0.29286,0.30035,0.28401,0.3398,0.3173,0.34377,0.35852
0.2969,0.30134,0.30271,0.30014,0.30685,0.2921,0.34368,0.32423,0.35394,0.36766
0.29993,0.30704,0.30767,0.30524,0.3103,0.29729,0.34875,0.32875,0.35947,0.37445
0.31324,0.31932,0.31828,0.31718,0.31978,0.31175,0.3609,0.33651,0.36546,0.38096
0.32795,0.33277,0.33187,0.32433,0.33282,0.33003,0.36663,0.3446,0.37961,0.38891
0.31485,0.33027,0.32837,0.31959,0.33709,0.32358,0.36025,0.34271,0.3842,0.3956
0.2968,0.31446,0.31509,0.29985,0.32651,0.3083,0.34095,0.34195,0.37907,0.39042
0.29828,0.31186,0.31175,0.30049,0.3217,0.31244,0.34134,0.3413,0.37442,0.38594
0.33413,0.33043,0.32449,0.33101,0.33354,0.33948,0.36892,0.34895,0.38267,0.39584
0.33947,0.34087,0.33435,0.33348,0.34611,0.34501,0.36852,0.3518,0.39489,0.40743
0.31792,0.33586,0.33063,0.31918,0.34302,0.3327,0.35822,0.35118,0.39169,0.40434
0.29907,0.32071,0.32382,0.3044,0.33741,0.31838,0.34586,0.34805,0.38779,0.39947
0.27339,0.30225,0.30971,0.28212,0.32074,0.29736,0.32917,0.342,0.37878,0.39496
0.26168,0.2908,0.29999,0.26845,0.30933,0.28456,0.32093,0.33496,0.37019,0.38788
0.25589,0.2899,0.29923,0.2643,0.3078,0.27819,0.31706,0.32965,0.37111,0.392
0.24588,0.28303,0.29301,0.25784,0.30259,0.271,0.30892,0.32652,0.36672,0.38937
0.238,0.27503,0.28808,0.25275,0.29672,0.26441,0.30034,0.31762,0.36008,0.38217
0.23105,0.26752,0.28186,0.24659,0.28974,0.25603,0.29484,0.31062,0.35292,0.37539
0.22315,0.26097,0.27508,0.24017,0.28345,0.24946,0.28315,0.30155,0.34716,0.36736
0.21863,0.25529,0.26951,0.23407,0.27713,0.24452,0.27264,0.29654,0.34137,0.36382
0.21147,0.24607,0.26289,0.22861,0.27293,0.23796,0.26698,0.29179,0.33366,0.35503
0.20554,0.23942,0.25791,0.22377,0.27116,0.23231,0.26313,0.28529,0.32734,0.34699
0.20242,0.23688,0.25457,0.22112,0.26431,0.22901,0.25621,0.28141,0.32335,0.34625
0.19835,0.23125,0.25087,0.21669,0.25992,0.22464,0.25166,0.2772,0.31976,0.34097
0.19391,0.22745,0.2472,0.21227,0.25674,0.22063,0.24649,0.27259,0.3139,0.33766
0.18596,0.21755,0.24061,0.2054,0.24931,0.21389,0.23872,0.26751,0.30887,0.33139
0.17732,0.21284,0.23389,0.19848,0.24266,0.20916,0.23372,0.2617,0.30261,0.32643
0.17639,0.21912,0.23262,0.1979,0.24123,0.20521,0.23213,0.25833,0.30134,0.32423
0.17369,0.22103,0.23117,0.19768,0.23942,0.20403,0.2302,0.25851,0.30103,0.32246
0.17045,0.21815,0.22882,0.19408,0.23677,0.20194,0.22871,0.25466,0.29839,0.31982
0.16587,0.21506,0.22607,0.19033,0.23283,0.19915,0.22384,0.2513,0.29529,0.31657
0.16181,0.21139,0.22178,0.18693,0.22947,0.19766,0.22197,0.24977,0.2946,0.31461
0.15473,0.20303,0.21518,0.18155,0.22311,0.19123,0.21812,0.2443,0.28867,0.30869
0.14862,0.1965,0.21052,0.17523,0.217,0.18602,0.214,0.23817,0.28376,0.3044
0.14549,0.19476,0.20591,0.17226,0.21384,0.18616,0.21785,0.23987,0.28245,0.30292
