temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1,temp,hum,light,vol
0.0132221061213,0.805748564305,0.202472952087,0.863046864736,0.0137229798471,0.824293979298,0.0894146948941,0.883706080749,0.0128193704821,0.751563463409,0.0425902864259,0.8648737112,0.0150411634833,0.82014320656,0.12104283054,0.885168435625,0.0160870984393,0.184383295977,0.172,0.977300004437
0.00853341600738,0.813292417353,0.202472952087,0.885362511965,0.00961542125338,0.827346246791,0.0894146948941,0.883706080749,0.00901071693306,0.752629179761,0.0425902864259,0.821431818595,0.0104634180753,0.823156833795,0.116786379356,0.862833410245,0.0118096040566,0.187780123206,0.164,0.972884798741
0.00825209460054,0.809522344355,0.202472952087,0.863046864736,0.00942871404457,0.82978660819,0.0894146948941,0.883706080749,0.00854624698805,0.753694896113,0.0425902864259,0.821431818595,0.010556841451,0.824361925496,0.116786379356,0.862833410245,0.011344659015,0.187780123206,0.164,0.972884798741
0.00328208307976,0.818940112743,0.202472952087,0.863046864736,0.00485438742889,0.831004973144,0.0894146948941,0.864910442385,0.00408733551603,0.755824731042,0.040597758406,0.821431818595,0.00532513241334,0.83038199611,0.116786379356,0.862833410245,0.00669520859902,0.191171093837,0.164,0.972884798741
0.0030945354752,0.816430437797,0.202472952087,0.863046864736,0.00457432661568,0.832833428448,0.0894146948941,0.864910442385,0.00380865354902,0.756356790331,0.0425902864259,0.821431818595,0.00513828566199,0.831585291847,0.116786379356,0.862833410245,0.00585830752414,0.192016954016,0.164,0.972884798741
0.0105964396575,0.79882008207,0.616692426584,0.863046864736,0.0235251083092,0.7627238791,0.649315068493,0.902649071679,0.0293545005242,0.662412375987,0.713075965131,0.8648737112,0.0217676465317,0.780725393365,0.591380686353,0.885168435625,0.0193417137305,0.170155944489,0.368,0.972884798741
0.0245687361971,0.749974096966,0.715610510046,0.907884611775,0.0426625972116,0.700768840943,0.808717310087,0.921772160189,0.0501627540603,0.608864523165,0.74495641345,0.909097521503,0.0396115112852,0.726063439547,0.625432295823,0.90772496539,0.0405432076274,0.143961888602,0.4,0.981758997296
0.053451067299,0.726282320637,0.715610510046,1.0,0.0760831875874,0.664644592412,0.521793275218,1.0,0.0824898622325,0.581496224216,0.481942714819,1.0,0.0751123940407,0.676877379315,0.446661346103,1.0,0.0753210967389,0.123255465671,0.384,1.0
0.0547639005309,0.717281595723,0.616692426584,0.976652089863,0.0746828835214,0.669098615113,0.434122042341,1.0,0.0826756502105,0.580935404967,0.370361145704,0.97696070409,0.0742715836597,0.679382748798,0.378558127161,1.0,0.0748561516973,0.126186274977,0.352,1.0
0.0541074839149,0.716638422011,0.591962905719,1.0,0.0719756289937,0.674818212141,0.418181818182,1.0,0.0782167387385,0.591015771484,0.354420921544,0.97696070409,0.0710951888868,0.690638053851,0.378558127161,1.0,0.0728103935143,0.127356758055,0.336,1.0
0.0542950315195,0.716638422011,0.591962905719,0.953529400724,0.0702952641145,0.680530546189,0.402241594022,0.980189266184,0.0768233289035,0.593810281079,0.322540473225,0.97696070409,0.0701609551301,0.690638053851,0.361532322426,1.0,0.0716945254145,0.128527241132,0.336,0.995376805276
0.0536386149035,0.717924769435,0.567233384853,0.976652089863,0.0693617280705,0.684332716404,0.370361145704,1.0,0.0754299190685,0.594369502553,0.306600249066,1.0,0.0686661811193,0.695629037214,0.344506517691,0.976612828796,0.0711365913645,0.129696887552,0.32,0.995376805276
