temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1,temp_x.2,hum_x.2,light_x.2,vol_x.2,temp_y.2,hum_y.2,light_y.2,vol_y.2
0.0295363641485,0.703134732148,0.175888439046,0.873913555133,0.0201052126368,0.738275018108,0.0582959641256,0.83943370715,0.0182882237707,0.765080507691,0.0692575984056,0.857200870667,0.0327150996354,0.699154398981,0.0578265204387,0.881536318533,0.0191932156337,0.791009264624,0.0674468740376,0.891551071879,0.0194463185228,0.770209822069,0.0326276463263,0.853571608695
0.0298124049349,0.697234227681,0.175888439046,0.853571608695,0.0192751809224,0.739856180499,0.0582959641256,0.83943370715,0.0179168892779,0.758363618489,0.0772296960638,0.857200870667,0.0323495677959,0.699154398981,0.0608175473579,0.881536318533,0.0187273608853,0.788540998821,0.0674468740376,0.891551071879,0.0187055063886,0.770209822069,0.0326276463263,0.833397777516
0.029628377744,0.697771501657,0.175888439046,0.853571608695,0.0190907294304,0.738275018108,0.0582959641256,0.83943370715,0.0177312220315,0.758363618489,0.0772296960638,0.857200870667,0.032258184836,0.698101880655,0.0608175473579,0.86241059271,0.0186341899356,0.787307774038,0.0674468740376,0.891551071879,0.0186129048718,0.770209822069,0.0326276463263,0.853571608695
0.0280641466208,0.696698538583,0.175888439046,0.853571608695,0.018260697716,0.732998164779,0.0582959641256,0.83943370715,0.0159673831907,0.757243859237,0.0772296960638,0.857200870667,0.0314357381971,0.695995284718,0.0608175473579,0.881536318533,0.0179819932879,0.787307774038,0.0674468740376,0.870441707406,0.0177794912208,0.768508972488,0.0326276463263,0.853571608695
0.0270519970706,0.696161264607,0.175888439046,0.853571608695,0.0172462145096,0.734053851046,0.0582959641256,0.83943370715,0.0154103814515,0.756122433677,0.0812157448929,0.857200870667,0.0303391426786,0.698101880655,0.0608175473579,0.86241059271,0.0170502837911,0.787307774038,0.0674468740376,0.870441707406,0.0168534760531,0.769075922348,0.0326276463263,0.853571608695
0.025395752352,0.696698538583,0.175888439046,0.853571608695,0.015862828319,0.735638169449,0.0582959641256,0.820186113099,0.014296377973,0.758363618489,0.0772296960638,0.857200870667,0.02933393012,0.698101880655,0.0608175473579,0.86241059271,0.0153732066969,0.791009264624,0.0674468740376,0.870441707406,0.0157422578518,0.770209822069,0.0326276463263,0.833397777516
0.0156423112313,0.703134732148,0.175888439046,0.833397777516,0.00645580222283,0.741435764883,0.056302939711,0.801097590074,0.00519868289929,0.761724562552,0.0732436472347,0.837545888698,0.0202870170923,0.701783355865,0.0578265204387,0.843472680888,0.00577659888005,0.797169939828,0.0649830612873,0.8495396362,0.00694511375813,0.77360983388,0.0326276463263,0.813408873123
0.0142621072991,0.704206110342,0.168690958165,0.833397777516,0.00553354476242,0.744069457529,0.056302939711,0.801097590074,0.00408467942087,0.763962414747,0.0732436472347,0.818053344596,0.019099038614,0.705984073449,0.0578265204387,0.843472680888,0.00503123128262,0.798401348374,0.0649830612873,0.8495396362,0.00574129404005,0.77587425862,0.0326276463263,0.813408873123
0.012697876176,0.705277488537,0.183085919928,0.813408873123,0.00415015857182,0.744594933653,0.0692575984056,0.801097590074,0.00269217507285,0.763962414747,0.0812157448929,0.818053344596,0.017636911256,0.706509552968,0.0608175473579,0.824691280735,0.00326098323874,0.798401348374,0.0699106867878,0.8495396362,0.0040744667381,0.77813868336,0.040597758406,0.813408873123
0.0759112162695,0.538931759865,0.87044534413,0.936082578216,0.0849399121032,0.512433901258,1.0,0.918237493041,0.0658190388499,0.583731164466,0.904334828102,0.917270394074,0.0796859410114,0.53299528004,0.77666999003,0.93994647301,0.0549708603101,0.647786279784,0.645210963967,0.934322582874,0.0681547163464,0.579760227455,1.0,0.915169039894
0.0822601543575,0.528229072069,0.942420152946,0.936082578216,0.0911190370879,0.503401392748,1.0,0.938391791935,0.0715747234884,0.575481271527,0.936223218734,0.937672590234,0.0847120038045,0.525245626591,0.744765702891,0.93994647301,0.0589772111463,0.640742913498,0.595934708962,0.956019278274,0.0751924316213,0.565984695728,1.0,0.936082578216
0.0856646573902,0.522583733119,1.0,0.936082578216,0.0967448075964,0.49378028786,1.0,0.938391791935,0.0753809020397,0.567213049194,1.0,0.937672590234,0.0890983858785,0.51636860907,0.808574277168,0.93994647301,0.0627972200831,0.633686833555,0.645210963967,0.956019278274,0.0781556801581,0.561783192299,1.0,0.936082578216
0.100386832667,0.50445747215,0.87044534413,0.978498058269,0.109287509058,0.481858449672,1.0,0.979273045415,0.0887489437807,0.551214822147,1.0,0.958253468048,0.10244029802,0.501337088095,0.617148554337,0.959776501338,0.0760274949374,0.616959292685,0.68463196797,0.977905992503,0.0948239531776,0.539491601212,1.0,0.978498058269
0.102411131767,0.511266112276,0.87044534413,0.978498058269,0.108641928836,0.49378028786,1.0,0.979273045415,0.0893987791431,0.559519703264,1.0,0.979029271304,0.105090403857,0.503010202411,0.585244267198,0.979794343668,0.078449939629,0.61889358487,0.615645210964,1.0,0.0977872017145,0.538283458057,1.0,1.0
0.0837323718852,0.552965863292,0.496176338282,0.957197854849,0.0836487516587,0.555584485672,0.872446437469,0.938391791935,0.0730600614596,0.601349043289,0.497757847534,0.958253468048,0.0862655141224,0.552294567914,0.290129611167,0.959776501338,0.0663377161709,0.653540117946,0.319987680936,0.956019278274,0.0756554392052,0.603599119203,0.585554171856,0.957197854849
0.0819841135711,0.555764759582,0.467386414755,0.957197854849,0.0804208505472,0.562818066911,0.776781265571,0.938391791935,0.0710177217492,0.606033036231,0.449925261584,0.937672590234,0.0846206208446,0.555042030565,0.258225324028,0.93994647301,0.0655923485734,0.654177617061,0.285494302433,0.956019278274,0.0732477997691,0.612499894541,0.521793275218,0.957197854849
0.0668938839126,0.62065287505,0.244264507422,0.936082578216,0.0597622834342,0.637052220965,0.258594917788,0.898258172274,0.0531936660945,0.670977406524,0.166915794718,0.917270394074,0.0657957311103,0.621961925344,0.104685942173,0.900818556023,0.0498464580778,0.713141744568,0.125346473668,0.956019278274,0.0531532706289,0.672459904327,0.143212951432,0.915169039894
0.0615570953749,0.638187976157,0.219073324336,0.915169039894,0.0531220297193,0.654411869133,0.15894369706,0.898258172274,0.048366317688,0.689888340673,0.127055306428,0.897063123355,0.0603127535178,0.640762241568,0.0847457627119,0.900818556023,0.0463991329397,0.716287466695,0.100708346166,0.934322582874,0.0483379917566,0.687587004024,0.0973848069738,0.915169039894
0.0609130002066,0.630526671136,0.211875843455,0.915169039894,0.0529375782272,0.656035637696,0.142999501744,0.878469736737,0.0476236487024,0.691602972028,0.121076233184,0.897063123355,0.0600386046382,0.642904701093,0.0847457627119,0.900818556023,0.046026449141,0.715028814597,0.0957807206652,0.934322582874,0.0477823826559,0.688747901357,0.0894146948941,0.894457239884
0.0599008506563,0.633265342025,0.197480881691,0.915169039894,0.0518308692747,0.659278440803,0.109118086697,0.878469736737,0.0466953124704,0.691602972028,0.105132037867,0.897063123355,0.05866786024,0.647718218235,0.0767696909272,0.900818556023,0.0452810815436,0.723824849389,0.0809978441638,0.934322582874,0.0463007583875,0.696864058585,0.0615193026152,0.894457239884
0.0487672056034,0.668655689795,0.175888439046,0.873913555133,0.0392881678132,0.701152418058,0.0582959641256,0.858872186431,0.0355552776862,0.725712305188,0.0772296960638,0.897063123355,0.0458742458575,0.681217927428,0.0608175473579,0.86241059271,0.0352186189784,0.752584959017,0.0649830612873,0.912833180742,0.0354663809248,0.730864176699,0.0326276463263,0.894457239884
0.0472949880758,0.667029603955,0.175888439046,0.894457239884,0.0376281043845,0.706482923604,0.0582959641256,0.858872186431,0.0339771060918,0.731364423316,0.0772296960638,0.877050778077,0.0453259480982,0.687032506444,0.0608175473579,0.881536318533,0.0337278837835,0.760053324712,0.0674468740376,0.912833180742,0.0340773581732,0.736022408018,0.0326276463263,0.894457239884
0.0471109608848,0.668113661181,0.175888439046,0.894457239884,0.0371669756543,0.707014711753,0.0582959641256,0.858872186431,0.0337914388454,0.733622271212,0.0772296960638,0.857200870667,0.0453259480982,0.679101975772,0.0608175473579,0.881536318533,0.0330756871358,0.760674477696,0.0674468740376,0.912833180742,0.0338921551397,0.736594419931,0.0326276463263,0.853571608695
0.0443505530205,0.683784944601,0.175888439046,0.873913555133,0.0348613320033,0.711272172962,0.0582959641256,0.858872186431,0.0302637611637,0.744891514991,0.0772296960638,0.857200870667,0.04404658666,0.685448271453,0.0608175473579,0.86241059271,0.0309327552932,0.773084823707,0.0674468740376,0.891551071879,0.0309289066029,0.748596545993,0.0326276463263,0.873913555133
0.0439824986386,0.683784944601,0.175888439046,0.873913555133,0.0344924290191,0.713929535703,0.0582959641256,0.83943370715,0.0298924266709,0.746016273168,0.0772296960638,0.857200870667,0.0436810548205,0.686503908351,0.0608175473579,0.86241059271,0.0301873876957,0.774942833947,0.0674468740376,0.891551071879,0.0305585005358,0.750877844241,0.0326276463263,0.873913555133
0.0438904850431,0.68270722689,0.175888439046,0.894457239884,0.0340313002889,0.718175950867,0.0582959641256,0.858872186431,0.0299852602941,0.744891514991,0.0772296960638,0.877050778077,0.0431327570612,0.68755954525,0.0608175473579,0.86241059271,0.0300010457964,0.775562170694,0.0674468740376,0.891551071879,0.0300954929519,0.753727779699,0.0326276463263,0.853571608695
0.0409460499878,0.6816279243,0.175888439046,0.873913555133,0.0303422704473,0.724536894578,0.0582959641256,0.83943370715,0.0274787524677,0.745453060925,0.0772296960638,0.857200870667,0.0405740341847,0.692834611169,0.0608175473579,0.86241059271,0.0282307977525,0.77618150744,0.0674468740376,0.891551071879,0.0277804550325,0.756576027808,0.0326276463263,0.853571608695
0.0405779956059,0.683784944601,0.175888439046,0.873913555133,0.0298811417171,0.722947842155,0.0582959641256,0.83943370715,0.0267360834821,0.747141031345,0.0772296960638,0.877050778077,0.0401171193853,0.695469805198,0.0608175473579,0.86241059271,0.0276717720544,0.77865703819,0.0674468740376,0.891551071879,0.0273174474486,0.757144665019,0.0326276463263,0.873913555133
0.0308245544852,0.703134732148,0.0220422852002,0.853571608695,0.0236097909863,0.730885214238,0.0483308420528,0.83943370715,0.0212588997132,0.757803738863,0.0582959641256,0.837545888698,0.0365531839502,0.69704936233,0.0608175473579,0.843472680888,0.0233859083692,0.784837691999,0.0649830612873,0.891551071879,0.0229651761602,0.763399674341,0.0326276463263,0.853571608695
0.020979099769,0.726628978244,0.0202429149798,0.813408873123,0.0154016995887,0.748801898657,0.0463378176383,0.820186113099,0.0144820452194,0.768434786521,0.056302939711,0.837545888698,0.0286942494009,0.712277353392,0.0538384845464,0.843472680888,0.0166775999924,0.796554235555,0.0649830612873,0.870441707406,0.0161126639189,0.77700647099,0.0326276463263,0.853571608695
0.0203350046007,0.728224951384,0.0202429149798,0.813408873123,0.0153094738427,0.749327374781,0.0463378176383,0.801097590074,0.0142035443498,0.767316693578,0.056302939711,0.837545888698,0.0286942494009,0.711229512926,0.0538384845464,0.843472680888,0.0165844290427,0.797169939828,0.0649830612873,0.870441707406,0.0159274608853,0.77870394587,0.0326276463263,0.853571608695
0.0185867462866,0.73619055317,0.0202429149798,0.813408873123,0.0138338619061,0.754575823995,0.0463378176383,0.801097590074,0.012903873625,0.775688227031,0.056302939711,0.818053344596,0.0269579731632,0.718034238811,0.0538384845464,0.824691280735,0.0151868647975,0.801476237266,0.0649830612873,0.870441707406,0.0145384381337,0.781530258418,0.0326276463263,0.853571608695
0.0158263384222,0.746780714559,0.0202429149798,0.813408873123,0.0115282182551,0.765047474322,0.0443447932237,0.801097590074,0.0106758666682,0.782370123757,0.0543099152965,0.818053344596,0.024947548046,0.726911256333,0.0538384845464,0.824691280735,0.0129507620053,0.810686374047,0.0649830612873,0.8495396362,0.012779009315,0.790559272414,0.0306351183064,0.813408873123
0.0108576042664,0.773100799888,0.0193432298695,0.813408873123,0.00719360819115,0.787442540843,0.0443447932237,0.782184045176,0.00686968811692,0.801227736037,0.0543099152965,0.798739482148,0.0207439318917,0.747178861066,0.0538384845464,0.806082043416,0.00847855642071,0.833311235786,0.0649830612873,0.828810309385,0.00842673802653,0.812466147525,0.0306351183064,0.813408873123
0.0100294819071,0.77938484507,0.0193432298695,0.813408873123,0.00608689923867,0.792627869802,0.0443447932237,0.782184045176,0.0057556846385,0.807857977202,0.0543099152965,0.818053344596,0.0200128682127,0.751320325766,0.0518444666002,0.806082043416,0.00773318882329,0.838792638429,0.0649830612873,0.8495396362,0.00759332437555,0.818619915801,0.0306351183064,0.813408873123
0.00828122359304,0.791393473151,0.0193432298695,0.79358808399,0.00461128730202,0.802970123605,0.0443447932237,0.782184045176,0.00436318029047,0.816127865842,0.0543099152965,0.798739482148,0.0186421238146,0.760616791332,0.0518444666002,0.806082043416,0.00624245362844,0.850338455727,0.0649830612873,0.8495396362,0.0062969031407,0.827547688751,0.0306351183064,0.813408873123
0.00450866617843,0.818369698382,0.0841205578048,0.773952221643,0.00156783768269,0.826113165149,0.150971599402,0.763429571304,0.000557001739209,0.844630071201,0.113104135526,0.798739482148,0.0151695713393,0.785782114673,0.0847457627119,0.806082043416,0.00232927374195,0.879343757322,0.100708346166,0.828810309385,0.00324105308713,0.852532291675,0.105354919054,0.79358808399
