temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y
0.00724290842542,0.743352533166,0.362562913975,0.859374604059,0.023988370181,0.737063397917,0.0525529265255,0.878082920411
0.00716331602514,0.743352533166,0.362562913975,0.859374604059,0.0238968115162,0.735394424674,0.0525529265255,0.878082920411
0.00713678522505,0.743963814969,0.362562913975,0.859374604059,0.023530576857,0.735951298273,0.0525529265255,0.878082920411
0.00716331602514,0.743352533166,0.362562913975,0.859374604059,0.0231643421977,0.736508171873,0.0525529265255,0.878082920411
0.00705719282477,0.747622594971,0.362562913975,0.859374604059,0.0229812248681,0.738732371161,0.0525529265255,0.878082920411
0.00700413122459,0.747622594971,0.362562913975,0.859374604059,0.0226149902088,0.740954922894,0.0525529265255,0.878082920411
0.00705719282477,0.744573314609,0.362562913975,0.859374604059,0.0227981075385,0.741510148939,0.0525529265255,0.878082920411
0.00705719282477,0.744573314609,0.362562913975,0.859374604059,0.0227065488736,0.740954922894,0.0525529265255,0.878082920411
0.00700413122459,0.745182814249,0.362562913975,0.859374604059,0.0227981075385,0.742065374984,0.0525529265255,0.878082920411
0.00689800802421,0.749451093891,0.362562913975,0.844436560829,0.0226149902088,0.742620601028,0.0525529265255,0.878082920411
0.0069510696244,0.745794096051,0.362562913975,0.859374604059,0.022523431544,0.740398049295,0.0525529265255,0.878082920411
0.00692453882431,0.744573314609,0.362562913975,0.859374604059,0.0224318728792,0.739287597206,0.0525529265255,0.878082920411
0.0069510696244,0.744573314609,0.362562913975,0.859374604059,0.0226149902088,0.73984282325,0.0525529265255,0.878082920411
0.0069510696244,0.744573314609,0.350866820654,0.859374604059,0.022523431544,0.738732371161,0.0525529265255,0.878082920411
0.00692453882431,0.744573314609,0.350866820654,0.859374604059,0.022523431544,0.738732371161,0.0525529265255,0.878082920411
0.00692453882431,0.744573314609,0.350866820654,0.859374604059,0.022523431544,0.740398049295,0.0525529265255,0.878082920411
0.00689800802421,0.744573314609,0.350866820654,0.859374604059,0.0224318728792,0.741510148939,0.0525529265255,0.878082920411
0.00687147722412,0.745794096051,0.350866820654,0.859374604059,0.0222487555496,0.73984282325,0.0525529265255,0.878082920411
0.00673882322365,0.747013095331,0.350866820654,0.859374604059,0.0219740795551,0.742065374984,0.0525529265255,0.861286078217
0.00679188482384,0.746403595691,0.350866820654,0.859374604059,0.0216994035607,0.740954922894,0.0525529265255,0.878082920411
0.00673882322365,0.747013095331,0.350866820654,0.859374604059,0.0217909622255,0.742065374984,0.0525529265255,0.861286078217
0.00673882322365,0.747013095331,0.350866820654,0.859374604059,0.0218825208903,0.741510148939,0.0525529265255,0.878082920411
0.00671229242356,0.747013095331,0.350866820654,0.859374604059,0.0215162862311,0.743175827073,0.0525529265255,0.878082920411
0.00671229242356,0.747622594971,0.350866820654,0.859374604059,0.0214247275663,0.744284631607,0.0525529265255,0.878082920411
0.00650004602282,0.749451093891,0.350866820654,0.859374604059,0.0209669342422,0.744839857651,0.0525529265255,0.861286078217
0.00652657682291,0.750060593531,0.350866820654,0.859374604059,0.0209669342422,0.744839857651,0.0525529265255,0.878082920411
0.00642045362254,0.750670093171,0.350866820654,0.859374604059,0.0208753755774,0.745395083696,0.0525529265255,0.878082920411
0.00642045362254,0.750060593531,0.350866820654,0.859374604059,0.0206922582478,0.744284631607,0.0525529265255,0.878082920411
0.00639392282244,0.750670093171,0.350866820654,0.87443934825,0.0204175822533,0.745948662185,0.0525529265255,0.878082920411
0.00636739202235,0.750670093171,0.350866820654,0.859374604059,0.0204175822533,0.744839857651,0.0525529265255,0.878082920411
0.00631433042216,0.750670093171,0.350866820654,0.859374604059,0.0201429062589,0.745948662185,0.0525529265255,0.878082920411
0.00628779962207,0.751279592811,0.350866820654,0.859374604059,0.0198682302644,0.747612692764,0.0525529265255,0.878082920411
0.00612861482151,0.751889092451,0.350866820654,0.859374604059,0.0193188782756,0.747612692764,0.0525529265255,0.878082920411
0.00607555322133,0.751889092451,0.350866820654,0.859374604059,0.0191357609459,0.748721497298,0.0525529265255,0.878082920411
0.00610208402142,0.751889092451,0.350866820654,0.859374604059,0.0191357609459,0.748167918808,0.0525529265255,0.861286078217
0.00602249162114,0.751889092451,0.350866820654,0.859374604059,0.0190442022811,0.747612692764,0.0525529265255,0.878082920411
0.00604902242123,0.751889092451,0.350866820654,0.859374604059,0.0189526436163,0.747612692764,0.0525529265255,0.878082920411
0.00591636842077,0.753106309569,0.350866820654,0.859374604059,0.0185864089571,0.749828654277,0.0525529265255,0.861286078217
0.00591636842077,0.752498592091,0.350866820654,0.859374604059,0.0184032916274,0.749275075788,0.0525529265255,0.878082920411
0.00594289922086,0.753106309569,0.350866820654,0.859374604059,0.0184032916274,0.749828654277,0.0525529265255,0.878082920411
0.00594289922086,0.752498592091,0.350866820654,0.859374604059,0.0184948502922,0.75204461579,0.0525529265255,0.878082920411
0.00588983762067,0.752498592091,0.350866820654,0.859374604059,0.0183117329626,0.749828654277,0.0525529265255,0.878082920411
0.00583677602049,0.753106309569,0.350866820654,0.859374604059,0.0182201742978,0.749828654277,0.0525529265255,0.861286078217
0.00586330682058,0.753106309569,0.350866820654,0.859374604059,0.0182201742978,0.750383880322,0.0525529265255,0.878082920411
0.00573065282012,0.754323526686,0.350866820654,0.859374604059,0.0178539396385,0.750383880322,0.0525529265255,0.878082920411
0.0057837144203,0.754323526686,0.350866820654,0.859374604059,0.0177623809737,0.750937458811,0.0525529265255,0.861286078217
0.00567759121993,0.754323526686,0.350866820654,0.859374604059,0.0176708223089,0.75204461579,0.0525529265255,0.878082920411
0.00562452961974,0.755540743803,0.350866820654,0.859374604059,0.0175792636441,0.75204461579,0.0525529265255,0.861286078217
