21.796,21.094,21.221,20.923
21.681,20.886,21.087,20.751
21.478,20.701,20.905,20.606
21.302,20.545,20.766,20.42
21.202,20.398,20.659,20.197
21.063,20.262,20.526,19.979
20.929,20.158,20.427,19.926
20.875,20.065,20.355,19.841
20.765,19.988,20.266,19.849
20.744,19.985,20.226,19.811
20.695,19.897,20.212,19.774
20.684,19.859,20.167,19.776
20.642,19.863,20.133,19.757
20.692,19.874,20.109,19.743
20.532,19.811,20.01,19.717
20.474,19.675,19.953,19.687
20.396,19.603,19.825,19.663
20.343,19.566,19.765,19.609
20.302,19.51,19.742,19.519
20.204,19.395,19.672,19.479
20.124,19.274,19.586,19.393
20.063,19.191,19.562,19.317
20.001,19.115,19.461,19.251
19.946,19.039,19.393,19.216
19.82,18.959,19.299,19.144
19.73,18.847,19.226,19.049
19.602,18.759,19.088,19.046
19.393,18.677,19.017,19.017
19.252,18.599,18.989,18.987
19.161,18.523,18.939,18.942
19.044,18.456,18.897,18.847
18.962,18.412,18.827,18.796
18.87,18.376,18.782,18.806
18.79,18.337,18.71,18.734
18.734,18.271,18.68,18.708
18.622,18.191,18.607,18.597
18.531,18.148,18.562,18.514
18.495,18.161,18.545,18.512
18.432,18.122,18.488,18.497
18.386,18.092,18.457,18.44
18.31,17.967,18.391,18.285
18.148,17.779,18.281,18.15
17.998,17.577,18.188,18.066
17.863,17.525,18.105,18.004
17.769,17.472,18.027,17.923
17.695,17.415,17.994,17.889
17.597,17.321,17.941,17.789
17.528,17.266,17.875,17.757
17.453,17.221,17.824,17.707
17.38,17.138,17.755,17.62
17.302,17.077,17.713,17.567
17.215,17.002,17.641,17.491
17.145,16.932,17.59,17.396
17.061,16.865,17.507,17.342
16.971,16.793,17.449,17.286
16.929,16.75,17.387,17.246
16.903,16.742,17.378,17.212
16.901,16.723,17.363,17.199
16.832,16.655,17.334,17.15
16.789,16.628,17.263,17.124
16.736,16.583,17.243,17.055
16.696,16.502,17.179,17.037
16.629,16.474,17.163,16.981
16.603,16.439,17.114,16.964
16.549,16.394,17.086,16.908
16.51,16.378,17.035,16.883
16.468,16.35,17.012,16.847
16.445,16.304,16.969,16.816
16.424,16.284,16.951,16.782
16.351,16.207,16.889,16.735
16.316,16.189,16.861,16.705
16.229,16.092,16.785,16.621
16.199,16.039,16.746,16.585
16.126,16,16.68,16.53
16.076,15.971,16.656,16.514
16.087,16.007,16.663,16.518
16.091,16.036,16.655,16.52
16.115,16.024,16.675,16.513
16.084,16.016,16.655,16.523
16.087,16.04,16.649,16.539
16.097,16.049,16.644,16.519
16.208,16.125,16.686,16.576
16.329,16.232,16.757,16.661
16.421,16.339,16.802,16.738
16.533,16.517,16.915,16.864
16.814,17.009,17.177,17.19
17.228,18.221,17.841,17.828
17.802,19.117,18.47,18.45
18.603,20.146,19.344,19.313
19.228,21.173,20.14,20.166
19.869,21.738,20.674,20.766
20.202,21.972,20.95,21.115
20.443,22.209,21.211,21.32
20.704,22.383,21.371,21.537
20.687,22.092,21.223,21.393
20.317,21.444,20.788,20.857
20.036,21.043,20.493,20.562
20.212,21.431,20.723,20.818
20.569,21.968,21.145,21.182
20.896,22.255,21.407,21.526
21.149,22.54,21.63,21.721
21.332,22.698,21.788,21.901
21.451,22.821,21.911,22.042
21.679,22.901,21.984,22.07
21.925,22.894,22.016,22.061
22.091,22.96,22.101,22.104
22.038,22.843,22.043,22.03
22.023,22.715,22.014,22.011
22.101,22.711,22.053,22.069
22.324,22.964,22.297,22.214
22.207,22.713,22.123,22.135
21.932,22.407,21.872,21.926
21.875,22.143,21.751,21.807
21.813,21.976,21.649,21.67
21.811,22.037,21.64,21.642
21.978,22.324,21.874,21.845
22.052,22.402,21.927,21.939
22.136,22.554,22.064,22.086
22.218,22.678,22.151,22.141
22.328,22.77,22.212,22.231
22.456,22.904,22.326,22.275
22.203,22.471,22.02,22.004
21.868,21.858,21.598,21.518
21.832,21.821,21.578,21.476
22.16,22.362,21.902,21.92
22.096,22.245,21.887,21.925
21.891,21.848,21.647,21.523
21.721,21.526,21.427,21.25
21.527,21.273,21.197,20.976
21.448,21.102,21.107,20.897
21.262,20.741,20.907,20.642
20.985,20.495,20.639,20.371
20.804,20.287,20.472,20.192
20.672,20.125,20.314,20.068
20.596,20.047,20.246,19.952
20.614,19.967,20.206,19.899
20.694,19.847,20.134,19.796
20.516,19.78,20.075,19.74
20.362,19.666,19.951,19.632
20.26,19.591,19.859,19.534
20.178,19.502,19.749,19.413
20.143,19.416,19.726,19.307
20.002,19.287,19.555,19.143
19.922,19.173,19.47,19.096
19.806,19.038,19.365,18.914
19.619,18.839,19.219,18.796
19.547,18.679,19.084,18.695
19.502,18.56,19.017,18.633
19.396,18.463,18.908,18.572
19.32,18.447,18.862,18.548
19.216,18.381,18.781,18.458
19.142,18.363,18.735,18.443
19.121,18.296,18.685,18.4
19.058,18.259,18.646,18.37
19.082,18.242,18.623,18.383
19.114,18.247,18.651,18.286
18.952,18.147,18.563,18.316
18.854,18.077,18.507,18.269
18.782,18.002,18.46,18.244
18.698,17.918,18.357,18.19
18.666,17.878,18.315,18.151
18.619,17.858,18.288,18.116
18.563,17.807,18.261,18.107
18.549,17.812,18.249,18.084
18.529,17.798,18.243,18.073
18.532,17.784,18.24,18.065
18.527,17.798,18.237,18.062
18.52,17.792,18.221,18.037
18.47,17.779,18.194,18.043
18.399,17.676,18.106,17.993
18.304,17.628,18.091,17.972
18.269,17.579,18.042,17.937
18.237,17.535,18.005,17.91
18.176,17.478,17.951,17.875
18.141,17.478,17.935,17.841
18.068,17.42,17.89,17.845
18.002,17.393,17.853,17.782
17.966,17.362,17.809,17.762
17.913,17.326,17.771,17.752
17.919,17.334,17.78,17.726
17.88,17.288,17.76,17.683
17.845,17.291,17.745,17.682
17.795,17.251,17.716,17.651
17.708,17.208,17.68,17.595
17.633,17.133,17.622,17.526
17.566,17.088,17.625,17.516
17.508,17.032,17.569,17.485
17.489,16.984,17.572,17.426
17.463,16.931,17.551,17.377
17.436,16.957,17.533,17.367
17.42,16.957,17.513,17.359
17.39,16.925,17.485,17.304
17.33,16.88,17.437,17.235
17.279,16.873,17.4,17.212
17.251,16.809,17.369,17.169
17.219,16.79,17.345,17.139
17.153,16.74,17.295,17.102
17.115,16.715,17.279,17.11
17.094,16.659,17.257,17.085
17.074,16.673,17.234,17.084
17.075,16.643,17.246,17.094
17.064,16.632,17.252,17.12
17.023,16.605,17.212,17.092
16.997,16.572,17.174,17.015
16.963,16.536,17.139,16.98
16.913,16.476,17.087,16.922
16.862,16.446,17.062,16.88
16.818,16.431,17.022,16.851
16.738,16.356,16.979,16.82
16.688,16.34,16.959,16.8
16.644,16.305,16.922,16.754
16.572,16.238,16.845,16.663
16.5,16.125,16.778,16.576
16.423,16.055,16.714,16.523
16.385,16.002,16.669,16.509
16.353,15.961,16.644,16.475
16.304,15.937,16.61,16.439
16.234,15.878,16.575,16.403
16.179,15.85,16.544,16.368
16.127,15.795,16.495,16.329
16.087,15.784,16.463,16.271
16.029,15.74,16.417,16.215
16.135,15.859,16.505,16.711
19.155,18.989,18.843,19.433
20.387,20.012,19.985,20.324
20.647,20.115,20.135,20.488
20.876,20.212,20.258,20.586
20.888,20.165,20.235,20.555
20.892,20.191,20.29,20.596
20.97,20.242,20.324,20.662
21.259,20.543,20.604,20.911
21.574,20.801,20.881,21.222
21.66,20.837,20.916,21.258
21.725,20.894,20.997,21.339
21.642,20.828,20.993,21.223
21.681,20.852,20.98,21.294
21.838,21.11,21.125,21.478
22.186,21.392,21.396,21.805
22.366,21.526,21.555,21.932
22.455,21.718,21.704,22.101
22.59,21.862,21.867,22.322
22.738,22.028,22.038,22.398
22.893,22.11,22.113,22.481
22.739,22.1,22.277,22.419
22.729,22.18,22.52,22.461
22.788,22.229,22.527,22.465
22.892,22.284,22.665,22.589
23.012,22.483,22.827,22.738
23.377,22.766,23.142,23.116
23.84,23.203,23.62,23.634
24.58,24.065,24.433,24.391
25.14,24.728,25.056,25.048
25.663,25.215,25.635,25.46
26.081,25.653,25.916,25.808
26.211,25.609,26.091,26.071
26.076,25.373,25.97,25.857
26.063,25.21,26.015,25.792
26.22,25.39,26.147,26.058
26.619,25.941,26.614,26.726
26.976,26.295,26.91,26.871
27.296,26.634,27.245,27.326
27.483,26.729,27.28,27.282
27.432,26.626,27.273,27.269
27.675,26.808,27.506,27.455
27.442,26.5,27.14,27.1
27.797,26.839,27.455,27.358
27.735,26.839,27.483,27.425
27.88,26.808,27.543,27.507
27.667,26.61,27.24,27.13
27.615,26.556,27.206,27.079
27.493,26.499,27.237,26.986
27.458,26.391,27.216,26.956
27.664,26.51,27.331,27.032
27.576,26.36,27.313,27.074
27.555,26.409,27.269,27.004
27.584,26.498,27.225,27.113
27.492,26.442,27.244,27.015
27.551,26.575,27.289,27.054
27.747,26.571,27.382,27.075
27.429,26.284,27.156,26.909
27.539,26.404,27.247,26.903
27.587,26.301,27.315,26.959
27.424,26.231,27.19,26.982
27.618,26.438,27.296,26.955
27.755,26.575,27.449,27.278
27.559,26.368,27.293,27.15
27.621,26.408,27.312,27.074
27.463,26.514,27.216,27.028
27.218,26.156,26.881,26.623
23.822,23.523,23.534,23.387
22.767,22.319,22.379,21.896
22.49,22.009,22.107,21.654
22.269,21.79,21.905,21.514
22.11,21.507,21.661,21.298
21.974,21.319,21.488,21.174
21.85,21.228,21.382,21.052
21.717,20.993,21.188,20.82
21.579,20.87,21.038,20.68
21.373,20.649,20.793,20.545
21.348,20.593,20.795,20.478
21.306,20.576,20.76,20.4
21.189,20.439,20.661,20.335
21.049,20.321,20.513,20.247
20.956,20.233,20.395,20.104
20.87,20.126,20.338,20.054
20.802,20.083,20.277,19.993
20.744,19.997,20.215,19.959
20.681,19.967,20.143,19.886
20.648,19.932,20.131,19.807
20.59,19.865,20.069,19.79
20.507,19.797,20,19.73
20.385,19.647,19.864,19.632
20.31,19.547,19.78,19.558
20.182,19.431,19.664,19.442
20.028,19.241,19.523,19.295
19.868,19.048,19.343,19.177
19.79,18.952,19.301,19.185
19.703,18.904,19.239,19.106
19.626,18.812,19.162,19.091
19.529,18.732,19.102,19.048
19.542,18.698,19.079,18.994
19.467,18.648,18.992,18.918
19.461,18.618,18.988,18.857
19.384,18.534,18.892,18.778
19.291,18.455,18.793,18.707
19.213,18.343,18.72,18.629
19.087,18.239,18.611,18.587
18.995,18.199,18.553,18.463
18.912,18.106,18.465,18.326
18.83,17.983,18.382,18.255
18.694,17.904,18.298,18.217
18.46,17.796,18.206,18.126
18.304,17.704,18.103,18.074
18.191,17.592,18.034,17.985
18.084,17.507,17.936,17.89
17.985,17.415,17.858,17.788
17.911,17.365,17.785,17.728
17.843,17.317,17.755,17.672
17.776,17.265,17.694,17.612
17.717,17.213,17.655,17.561
17.658,17.186,17.597,17.519
17.579,17.11,17.534,17.453
17.528,17.047,17.471,17.39
17.461,16.998,17.438,17.358
17.394,16.934,17.387,17.288
17.345,16.878,17.344,17.257
17.293,16.855,17.3,17.248
17.256,16.823,17.309,17.274
17.198,16.781,17.255,17.22
17.126,16.687,17.172,17.117
17.043,16.607,17.089,17.033
16.956,16.511,17.008,16.943
16.885,16.437,16.956,16.92
16.847,16.446,16.956,16.914
16.781,16.381,16.877,16.838
16.718,16.298,16.812,16.769
16.664,16.245,16.754,16.715
16.646,16.246,16.757,16.707
16.658,16.257,16.747,16.705
16.638,16.232,16.72,16.66
16.621,16.188,16.684,16.624
16.593,16.174,16.654,16.593
16.553,16.127,16.619,16.56
16.53,16.108,16.598,16.539
16.526,16.097,16.601,16.551
16.543,16.108,16.612,16.545
16.707,16.402,16.796,17.813
20.628,20.831,20.183,21.299
22.329,21.989,21.518,22.329
22.757,22.659,22.195,22.867
23.287,23.487,22.728,23.317
23.739,23.918,23.379,23.942
24.158,24.556,24.081,24.616
24.66,25.073,24.775,25.026
25.177,25.746,25.452,25.64
25.778,26.371,25.954,26.251
26.43,26.989,26.599,26.795
26.966,27.541,27.082,27.547
27.525,28.013,27.594,28.283
27.565,27.933,27.555,27.983
27.549,27.944,27.541,27.822
27.759,28.361,27.776,28.041
28.137,28.846,28.147,28.46
28.564,29.299,28.641,28.928
28.762,29.642,28.85,29.296
28.484,29.403,28.509,29.142
28.171,29.308,28.25,29.085
27.91,29.063,27.903,28.702
27.522,28.796,27.522,28.222
27.299,28.674,27.309,28.024
27.189,28.691,27.191,27.744
27.065,28.62,27.065,27.476
27.022,28.48,26.973,27.39
27.099,28.583,27.044,27.38
27.435,28.926,27.434,27.966
27.658,29.185,27.617,28.232
27.672,29.24,27.629,28.182
27.924,29.501,27.914,28.531
28.103,29.737,28.098,28.699
27.936,29.52,27.894,28.554
28.008,29.667,28.069,28.71
28.189,29.666,28.195,28.789
28.028,29.43,27.98,28.541
27.913,29.277,27.823,28.313
27.966,29.249,27.939,28.577
27.988,29.202,27.919,28.625
27.741,28.96,27.643,28.269
27.663,28.799,27.554,28.191
27.773,28.872,27.715,28.429
27.715,28.744,27.627,28.309
27.508,28.485,27.389,28.02
27.592,28.504,27.521,28.186
27.578,28.383,27.51,28.139
27.33,28.01,27.244,27.681
27.081,27.773,26.939,27.456
27.077,27.646,26.982,27.407
27.182,27.578,27.131,27.407
26.977,27.449,26.92,27.436
26.758,27.217,26.652,27.017
26.803,27.095,26.722,26.944
26.712,26.808,26.517,26.746
26.35,26.367,26.236,26.273
26.104,25.975,25.86,25.829
26.022,26.03,26.02,26.026
25.717,25.267,25.164,25.28
24.925,24.509,24.417,24.163
24.647,24.162,23.916,23.924
24.246,23.819,23.785,23.595
23.776,23.534,23.465,23.284
23.898,23.33,23.311,23.169
23.657,23.198,23.094,22.921
23.487,23.137,22.941,22.723
23.157,23.075,22.77,22.602
22.913,22.843,22.609,22.23
22.965,22.641,22.577,22.227
23.005,22.529,22.435,22.088
22.804,22.366,22.291,22.01
22.705,22.255,22.274,21.911
22.598,22.174,22.164,21.816
22.425,21.98,21.987,21.62
22.367,21.92,21.889,21.584
22.317,21.846,21.858,21.541
22.239,21.811,21.803,21.466
22.142,21.735,21.693,21.365
22.046,21.617,21.594,21.365
21.947,21.442,21.461,21.194
21.954,21.468,21.469,21.177
21.896,21.39,21.395,21.102
21.793,21.253,21.263,21.024
21.706,21.168,21.187,20.978
21.608,21.021,21.07,20.851
21.526,20.931,20.989,20.774
21.469,20.867,20.928,20.707
21.357,20.749,20.82,20.574
21.262,20.618,20.733,20.482
