temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1,temp,hum,light,vol
0.013372035328,0.804205324008,0.0567626403668,0.908696258586,0.0139213835579,0.836579023921,0.0493020567826,0.914273737162,0.0170429014858,0.879303600096,0.000996264009963,0.758037036447,0.0166334011011,0.879317067345,0.0,0.87749517334,0.0143951820207,0.774290689904,0.000826218672542,0.897549168952
0.0129979923817,0.797585997716,0.0567626403668,0.908696258586,0.0133607909314,0.834065113086,0.0629077518555,0.935408370013,0.0165822825267,0.879303600096,0.322540473225,0.941658837954,0.0161789365901,0.879317067345,0.0386052303861,0.87749517334,0.0143951820207,0.77591345677,0.0559074635087,0.897549168952
0.0124369279624,0.805406080502,0.0567626403668,0.908696258586,0.0128936304093,0.840345231331,0.0663091756237,0.914273737162,0.0191617486976,0.865157861716,0.434122042341,0.941658837954,0.0189057236559,0.864279341305,0.0485678704857,0.89745656006,0.0143951820207,0.77591345677,0.0724318369595,0.897549168952
0.0124369279624,0.807209891522,0.0567626403668,0.908696258586,0.0128001983049,0.844737587029,0.0663091756237,0.914273737162,0.0196223676567,0.863308914435,0.434122042341,0.941658837954,0.0193601881669,0.861960981299,0.0485678704857,0.87749517334,0.0143951820207,0.774832154199,0.0724318369595,0.897549168952
0.0124369279624,0.806608621182,0.0567626403668,0.908696258586,0.0128001983049,0.84160125498,0.0663091756237,0.914273737162,0.0198987390321,0.862076282915,0.434122042341,0.941658837954,0.0200873313844,0.859059518624,0.0485678704857,0.87749517334,0.014764289252,0.774290689904,0.0724318369595,0.897549168952
0.0102861810215,0.804205324008,0.0567626403668,0.908696258586,0.0102775314857,0.840345231331,0.0493020567826,0.914273737162,0.0130815784378,0.884210137841,0.000996264009963,0.758037036447,0.0119069701871,0.890838614042,0.0,0.87749517334,0.011626877786,0.782394768122,0.000550812448361,0.897549168952
0.0100991595484,0.803002783329,0.0567626403668,0.908696258586,0.0105578277989,0.839091071219,0.0493020567826,0.914273737162,0.0128973308541,0.885435388334,0.000996264009963,0.758037036447,0.0119069701871,0.891412935044,0.0,0.87749517334,0.0113500473625,0.779155738465,0.000550812448361,0.897549168952
0.0096316058656,0.802401512989,0.0567626403668,0.886397712612,0.0092497783371,0.840345231331,0.0493020567826,0.893313770698,0.0113312263933,0.890947170299,0.000996264009963,0.758037036447,0.0101800050455,0.897157901392,0.0,0.87749517334,0.0101504488608,0.783474444674,0.000550812448361,0.897549168952
0.00944458439249,0.802401512989,0.0567626403668,0.886397712612,0.00915634623268,0.83783504757,0.0493020567826,0.935408370013,0.0113312263933,0.890334545052,0.000996264009963,0.758037036447,0.0100891121433,0.898306543395,0.0,0.857701670444,0.0102427256686,0.784552495207,0.000550812448361,0.897549168952
0.00869649850001,0.79939159292,0.0567626403668,0.886397712612,0.00794172887529,0.840345231331,0.0493020567826,0.914273737162,0.0105942360588,0.891557950289,0.000996264009963,0.758037036447,0.00954375473014,0.898306543395,0.0,0.87749517334,0.00931995759033,0.781315091569,0.000550812448361,0.897549168952
0.00738734818818,0.802401512989,0.0567626403668,0.886397712612,0.00728770414438,0.839717219507,0.0493020567826,0.914273737162,0.00810689367974,0.897060505969,0.000996264009963,0.758037036447,0.00727143217535,0.909190541091,0.0,0.857701670444,0.00728986781818,0.78401428295,0.000550812448361,0.897549168952
0.00589117640323,0.803604053668,0.054770586809,0.886397712612,0.00569935836932,0.842227403268,0.0493020567826,0.914273737162,0.00644866542707,0.899501780673,0.000996264009963,0.758037036447,0.00518089542493,0.91376227677,0.0,0.857701670444,0.00535205485385,0.789941121855,0.000550812448361,0.877593852612
0.00533011198388,0.801197188124,0.054770586809,0.886397712612,0.00513876574283,0.840345231331,0.0493020567826,0.914273737162,0.00580379888436,0.900112560663,0.000996264009963,0.758037036447,0.00481732381617,0.91376227677,0.0,0.87749517334,0.00498294762255,0.789941121855,0.000550812448361,0.897549168952
0.00533011198388,0.80961140451,0.054770586809,0.886397712612,0.00569935836932,0.847870192006,0.0493020567826,0.914273737162,0.00534317992529,0.904991419556,0.000996264009963,0.740537872395,0.0044537522074,0.914334841438,0.0,0.857701670444,0.00470611719908,0.792093970885,0.000550812448361,0.897549168952
0.00533011198388,0.804806594348,0.054770586809,0.886397712612,0.00560592626491,0.840345231331,0.0493020567826,0.914273737162,0.00515893234166,0.903773550089,0.000996264009963,0.740537872395,0.00409018059863,0.916618074778,0.0,0.857701670444,0.00424473315995,0.792093970885,0.000550812448361,0.897549168952
0.00411447240861,0.806608621182,0.054770586809,0.886397712612,0.00373728417661,0.845363735317,0.0493020567826,0.893313770698,0.00414557063169,0.904991419556,0.000996264009963,0.758037036447,0.00299946577233,0.916618074778,0.0,0.857701670444,0.00359879550518,0.79316876938,0.000550812448361,0.877593852612
0.00411447240861,0.807209891522,0.054770586809,0.886397712612,0.00448474101193,0.840345231331,0.0493020567826,0.893313770698,0.00386919925624,0.904991419556,0.000996264009963,0.740537872395,0.00281767996795,0.919470360119,0.0,0.857701670444,0.0033219650817,0.79316876938,0.000550812448361,0.877593852612
0.00383394019893,0.802401512989,0.054770586809,0.886397712612,0.00392414838544,0.838463059394,0.0493020567826,0.893313770698,0.00350070408898,0.903773550089,0.000996264009963,0.740537872395,0.0022723225548,0.918328743449,0.0,0.857701670444,0.00276830423475,0.792630557123,0.000550812448361,0.877593852612
0.00271181136022,0.81021267485,0.054770586809,0.886397712612,0.00280296313245,0.845363735317,0.0493020567826,0.893313770698,0.00257946617083,0.908646873212,0.000996264009963,0.758037036447,0.00172696514164,0.920610220455,0.0,0.857701670444,0.00239919700345,0.792093970885,0.000550812448361,0.877593852612
0.00112212883871,0.803604053668,0.054770586809,0.886397712612,0.000934321044151,0.842227403268,0.0493020567826,0.87254593726,0.0011976092936,0.908037938479,0.000996264009963,0.740537872395,0.000636250315343,0.924597097132,0.0,0.857701670444,0.00101504488608,0.792093970885,0.000550812448361,0.877593852612
0.00121563957527,0.80961140451,0.054770586809,0.886397712612,0.00112118525298,0.849122488582,0.0493020567826,0.914273737162,0.000921237918153,0.912298636355,0.000996264009963,0.740537872395,0.00127250063069,0.920610220455,0.0,0.857701670444,0.00129187530955,0.798542761858,0.000550812448361,0.877593852612
0.000841596629033,0.804806594348,0.054770586809,0.886397712612,0.000840888939736,0.843483426917,0.0493020567826,0.893313770698,0.000552742750892,0.909864742679,0.000996264009963,0.740537872395,0.000181785804384,0.924028045131,0.000249066002491,0.838092839755,0.000645937654776,0.794245193895,0.000826218672542,0.877593852612
0.000561064419356,0.808410648016,0.0567626403668,0.886397712612,0.000654024730906,0.847870192006,0.0493020567826,0.87254593726,0.000276371375446,0.911082612145,0.00174346201743,0.758037036447,0.0,0.923458993129,0.000996264009963,0.838092839755,0.0003691072313,0.79531999239,0.0013770311209,0.877593852612
0.000280532209678,0.803002783329,0.12748054167,0.886397712612,0.00018686420883,0.842855415093,0.0935205657694,0.893313770698,0.000184247583631,0.909864742679,0.0465753424658,0.866248427623,9.08929021918e-05,0.922319132793,0.0465753424658,0.857701670444,0.000738214462601,0.792630557123,0.0470944643349,0.877593852612
0.0,0.816209320582,0.159353398595,0.886397712612,0.0,0.850374785158,0.112228396495,0.87254593726,0.0,0.911082612145,0.065504358655,0.884846265306,0.000363571608767,0.921179272456,0.0615193026152,0.838092839755,0.0003691072313,0.796394790886,0.0647204626825,0.877593852612
0.0045820260914,0.788540179846,0.274892504949,0.864308378953,0.00485846942959,0.827771950085,0.173454024323,0.87254593726,0.00128973308541,0.906211134279,0.143212951432,0.884846265306,0.00263589416356,0.916047266443,0.19900373599,0.838092839755,0.0051675012382,0.779155738465,0.14954557973,0.857824718188
0.00439500461829,0.784311661433,0.3386382188,0.886397712612,0.00504533363842,0.82083959404,0.200665414468,0.893313770698,0.00267158996264,0.89889284594,0.183063511831,0.903619253857,0.00399928769644,0.909763105759,0.258779576588,0.857701670444,0.00507522443038,0.776994759341,0.193610575599,0.877593852612
0.00430149388173,0.784311661433,0.354574647263,0.886397712612,0.00476503732517,0.820207855142,0.207468262005,0.893313770698,0.00276371375446,0.897060505969,0.19103362391,0.903619253857,0.0044537522074,0.906902038752,0.274719800747,0.857701670444,0.00498294762255,0.774832154199,0.193610575599,0.877593852612
0.00392745093549,0.786727447902,0.386447504188,0.886397712612,0.00448474101193,0.823992697918,0.217672533309,0.893313770698,0.00294796133809,0.896449725979,0.19900373599,0.903619253857,0.00436285930521,0.902894086074,0.290660024907,0.87749517334,0.00433700996778,0.778615900188,0.211236573947,0.877593852612
0.00383394019893,0.791557236654,0.482066074964,0.886397712612,0.00392414838544,0.829661576168,0.244883923455,0.893313770698,0.00405344683987,0.894004760762,0.246824408468,0.903619253857,0.00590803864247,0.898306543395,0.386301369863,0.857701670444,0.0033219650817,0.782394768122,0.264114568989,0.857824718188
0.00430149388173,0.79095418213,0.553780003046,0.886397712612,0.0042978768031,0.830289587993,0.272095313601,0.893313770698,0.00479043717439,0.889111139815,0.290660024907,0.903619253857,0.00945286182795,0.872962653328,0.450062266501,0.838092839755,0.00313741146605,0.784552495207,0.303773065271,0.877593852612
0.00766788039786,0.783101984014,0.872508572299,0.886397712612,0.0073811362488,0.823992697918,0.340123788965,0.893313770698,0.00856751263882,0.880530695846,0.370361145704,0.903619253857,0.0161789365901,0.853249567942,0.617434620174,0.87749517334,0.00738214462601,0.776453295046,0.391903057009,0.877593852612
0.00832245555377,0.784311661433,0.968127143075,0.886397712612,0.00784829677087,0.824622573279,0.367335179111,0.893313770698,0.00976512193242,0.876233092835,0.402241594022,0.903619253857,0.0177241159274,0.844515322252,0.681195516812,0.87749517334,0.00904312716686,0.773749225608,0.409529055357,0.897549168952
0.00860298776345,0.784914715958,0.968127143075,0.886397712612,0.00831545729295,0.825882324002,0.367335179111,0.914273737162,0.00985724572423,0.877460188585,0.418181818182,0.903619253857,0.017996794634,0.846264630257,0.681195516812,0.857701670444,0.00941223439816,0.772667923037,0.427155053704,0.897549168952
