temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y
0.0418319089123,0.707651390085,0.315985130112,0.893859292395,0.0410418399905,0.685003551312,0.185306447596,0.899773566917
0.034644928967,0.735368885318,0.315985130112,0.8767230862,0.0352444500367,0.719381906477,0.185306447596,0.899773566917
0.0343685066614,0.736568883212,0.301115241636,0.8767230862,0.0347843397229,0.714892386977,0.185306447596,0.899773566917
0.0337235212817,0.73716888216,0.301115241636,0.8767230862,0.0329438984677,0.723864818883,0.185306447596,0.899773566917
0.0337235212817,0.739568877949,0.301115241636,0.893859292395,0.0330359205305,0.722183313787,0.185306447596,0.899773566917
0.0337235212817,0.740768875844,0.301115241636,0.8767230862,0.032851876405,0.72162336268,0.185306447596,0.883592208583
0.0340920843558,0.738368880055,0.301115241636,0.8767230862,0.0329438984677,0.719381906477,0.185306447596,0.899773566917
0.0338156620502,0.740168876897,0.301115241636,0.8767230862,0.0329438984677,0.717137146727,0.185306447596,0.899773566917
0.0337235212817,0.738968879002,0.301115241636,0.8767230862,0.0331279425933,0.715453989858,0.185306447596,0.899773566917
0.0335392397446,0.738368880055,0.301115241636,0.8767230862,0.0333119867188,0.715453989858,0.185306447596,0.899773566917
0.0335392397446,0.738368880055,0.301115241636,0.8767230862,0.0334040087815,0.719381906477,0.185306447596,0.883592208583
0.0332628174391,0.743763607432,0.301115241636,0.8767230862,0.0326678322795,0.719381906477,0.185306447596,0.899773566917
0.0332628174391,0.743763607432,0.301115241636,0.859755156988,0.0325758102167,0.719381906477,0.185306447596,0.899773566917
0.0333549582076,0.743763607432,0.301115241636,0.8767230862,0.0326678322795,0.718260352488,0.185306447596,0.899773566917
0.0332628174391,0.741367120409,0.301115241636,0.8767230862,0.0326678322795,0.719381906477,0.185306447596,0.899773566917
0.033078535902,0.740168876897,0.301115241636,0.8767230862,0.0327598543422,0.719381906477,0.185306447596,0.899773566917
0.0329863951335,0.74256536392,0.301115241636,0.8767230862,0.0324837881539,0.719381906477,0.185306447596,0.899773566917
0.0331706766705,0.743763607432,0.301115241636,0.8767230862,0.0324837881539,0.718260352488,0.185306447596,0.899773566917
0.033078535902,0.743165362868,0.301115241636,0.8767230862,0.0323917660912,0.719381906477,0.185306447596,0.899773566917
0.0328021135964,0.741967119356,0.301115241636,0.8767230862,0.0325758102167,0.719381906477,0.185306447596,0.899773566917
