temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y,temp_x.1,hum_x.1,light_x.1,vol_x.1,temp_y.1,hum_y.1,light_y.1,vol_y.1,temp_x.2,hum_x.2,light_x.2,vol_x.2,temp_y.2,hum_y.2,light_y.2,vol_y.2,temp,hum,light,vol
0.0160008096841,0.782096353571,0.0625420309348,0.936213851097,0.0297231262712,0.697910056603,0.186634844869,0.853571608695,0.0177351490748,0.739856180499,0.0582959641256,0.83943370715,0.0173695624152,0.758363618489,0.0772296960638,0.857200870667,0.0323495677959,0.70114746613,0.0608175473579,0.881536318533,0.0187273608853,0.788540998821,0.0674468740376,0.932565997506,0.0172494393081,0.771430792605,0.0326276463263,0.870664067302
0.0159072376977,0.783344466304,0.0625420309348,0.936213851097,0.0295390821457,0.698447851359,0.186634844869,0.853571608695,0.0175504079386,0.738275018108,0.0582959641256,0.83943370715,0.0171837916942,0.758363618489,0.0772296960638,0.857200870667,0.032258184836,0.700091947409,0.0608175473579,0.86241059271,0.0186341899356,0.787307774038,0.0674468740376,0.932565997506,0.017156700387,0.771430792605,0.0326276463263,0.891739993326
0.0145036579008,0.782720409937,0.0625420309348,0.915327818418,0.0279747070788,0.697373848263,0.186634844869,0.853571608695,0.0167190728257,0.732998164779,0.0582959641256,0.83943370715,0.0154189698445,0.757243859237,0.0772296960638,0.857200870667,0.0314357381971,0.697979346235,0.0608175473579,0.881536318533,0.0179819932879,0.787307774038,0.0674468740376,0.91048551759,0.0163220500979,0.769727246762,0.0326276463263,0.891739993326
0.0125386461852,0.784590748959,0.0625420309348,0.936213851097,0.0253060672587,0.697373848263,0.186634844869,0.853571608695,0.0143174380552,0.735638169449,0.0582959641256,0.820186113099,0.0137470333553,0.758363618489,0.0772296960638,0.857200870667,0.02933393012,0.700091947409,0.0608175473579,0.86241059271,0.0153732066969,0.791009264624,0.0674468740376,0.91048551759,0.0142817938357,0.771430792605,0.0326276463263,0.870664067302
0.00374287945828,0.787705540559,0.0625420309348,0.894646885896,0.0155517286063,0.703816280427,0.186634844869,0.833397777516,0.00489564010919,0.741435764883,0.056302939711,0.801097590074,0.00464426802545,0.761724562552,0.0732436472347,0.837545888698,0.0202870170923,0.703783917335,0.0578265204387,0.843472680888,0.00577659888005,0.797169939828,0.0649830612873,0.888621867264,0.00547159633965,0.774836194265,0.0326276463263,0.849781337268
0.00280715959371,0.789574049504,0.0625420309348,0.894646885896,0.0141713976649,0.704888697109,0.178997613365,0.833397777516,0.00397193442821,0.744069457529,0.056302939711,0.801097590074,0.00352964369934,0.763962414747,0.0732436472347,0.818053344596,0.019099038614,0.70799660983,0.0578265204387,0.843472680888,0.00503123128262,0.798401348374,0.0649830612873,0.888621867264,0.00426599036651,0.777104208671,0.0326276463263,0.849781337268
0.0013100078104,0.790818502082,0.0679219905851,0.915327818418,0.012607022598,0.70596111379,0.194272076372,0.813408873123,0.00258637590674,0.744594933653,0.0692575984056,0.801097590074,0.00213636329171,0.763962414747,0.0812157448929,0.818053344596,0.017636911256,0.708523587325,0.0608175473579,0.824691280735,0.00326098323874,0.798401348374,0.0699106867878,0.888621867264,0.00259668978831,0.779372223077,0.040597758406,0.849781337268
0.0455695574045,0.664951274191,0.698722259583,0.978532850209,0.0758261797135,0.539454146255,0.923627684964,0.936082578216,0.0835029935605,0.512433901258,1.0,0.918237493041,0.0652984084378,0.583731164466,0.904334828102,0.917270394074,0.0796859410114,0.534514680311,0.77666999003,0.93994647301,0.0549708603101,0.647786279784,0.645210963967,0.977305169579,0.066772023128,0.580679288905,1.0,0.956091820784
0.0509031606325,0.654011071968,0.698722259583,0.978532850209,0.0821757020438,0.528741084347,1.0,0.936082578216,0.089691821623,0.503401392748,1.0,0.938391791935,0.0710573007893,0.575481271527,0.936223218734,0.937672590234,0.0847120038045,0.526742935061,0.744765702891,0.93994647301,0.0589772111463,0.640742913498,0.595934708962,1.0,0.0738201811248,0.566881919599,1.0,0.977940530762
0.0574531996845,0.669447774168,0.343644922663,1.0,0.083648055048,0.553501852933,0.526491646778,0.957197854849,0.0822098056071,0.555584485672,0.872446437469,0.938391791935,0.0725434665575,0.601349043289,0.497757847534,0.958253468048,0.0862655141224,0.553868984325,0.290129611167,0.959776501338,0.0663377161709,0.653540117946,0.319987680936,1.0,0.0742838757298,0.604555971114,0.585554171856,1.0
0.0378030825286,0.733765841607,0.104236718225,0.978532850209,0.061470737923,0.638806571566,0.23245823389,0.915169039894,0.0516351475667,0.654411869133,0.15894369706,0.898258172274,0.0478359606621,0.689888340673,0.127055306428,0.897063123355,0.0603127535178,0.64258885122,0.0847457627119,0.900818556023,0.0463991329397,0.716287466695,0.100708346166,0.977305169579,0.0469258940316,0.68867699723,0.0973848069738,0.956091820784
0.0367737906776,0.735659971634,0.0988567585743,0.957270800574,0.0608265834837,0.631137840445,0.224821002387,0.915169039894,0.0514504064305,0.656035637696,0.142999501744,0.878469736737,0.047092877778,0.691602972028,0.121076233184,0.897063123355,0.0600386046382,0.644737418217,0.0847457627119,0.900818556023,0.046026449141,0.715028814597,0.0957807206652,0.977305169579,0.0463694605055,0.689839734869,0.0894146948941,0.934453870067
0.0287265998423,0.765845266963,0.0625420309348,0.936213851097,0.0472073181954,0.667676155545,0.186634844869,0.894457239884,0.0361168921263,0.706482923604,0.0582959641256,0.858872186431,0.0334387297832,0.731364423316,0.0772296960638,0.877050778077,0.0453259480982,0.688991017927,0.0608175473579,0.881536318533,0.0337278837835,0.760053324712,0.0674468740376,0.954827168748,0.0326441001959,0.73718918316,0.0326276463263,0.934453870067
0.02825873991,0.76709703985,0.0652320107599,0.936213851097,0.0470232740699,0.668761263548,0.186634844869,0.894457239884,0.0356550392858,0.707014711753,0.0582959641256,0.858872186431,0.0332529590622,0.733622271212,0.0772296960638,0.857200870667,0.0453259480982,0.68103787983,0.0608175473579,0.881536318533,0.0330756871358,0.760674477696,0.0674468740376,0.954827168748,0.0324586223539,0.737762101851,0.0326276463263,0.891739993326
