21.267,21.252,21.687,21.877,21.373,21.932
21.172,21.093,21.547,21.764,21.199,21.813
21.038,20.966,21.416,21.627,21.051,21.698
20.93,20.827,21.288,21.487,20.899,21.593
20.819,20.725,21.186,21.374,20.785,21.466
20.735,20.741,21.102,21.3,20.658,21.347
20.678,20.879,21.031,21.208,20.594,21.31
20.614,20.573,20.945,21.152,20.489,21.227
20.562,20.428,20.888,21.076,20.441,21.159
20.505,20.369,20.83,21.036,20.378,21.14
20.457,20.239,20.758,20.957,20.297,21.076
20.371,20.142,20.663,20.838,20.177,21.031
20.343,20.017,20.647,20.814,20.146,21.015
20.302,20.181,20.575,20.767,20.085,20.951
20.212,19.985,20.494,20.716,20.039,20.863
20.148,19.777,20.448,20.676,20.003,20.822
20.034,19.703,20.347,20.577,19.941,20.692
19.963,19.577,20.268,20.498,19.843,20.627
19.887,19.525,20.2,20.433,19.787,20.581
19.917,19.516,20.186,20.371,19.746,20.533
19.927,19.54,20.128,20.328,19.744,20.514
19.888,19.509,20.061,20.298,19.648,20.436
19.836,19.475,19.993,20.242,19.561,20.381
19.795,19.433,19.961,20.194,19.526,20.323
19.726,19.38,19.885,20.116,19.467,20.228
19.636,19.335,19.813,20.041,19.366,20.134
19.557,19.229,19.762,19.981,19.297,19.999
19.498,19.158,19.683,19.892,19.196,19.79
19.449,19.054,19.602,19.819,19.107,19.656
19.331,18.955,19.513,19.731,19.008,19.566
19.081,18.751,19.361,19.603,18.934,19.475
18.92,18.554,19.238,19.44,18.829,19.383
18.764,18.301,19.102,19.293,18.746,19.312
18.658,18.117,18.997,19.204,18.648,19.188
18.566,18.009,18.903,19.099,18.567,19.09
18.504,17.952,18.797,18.986,18.467,19.002
18.437,17.897,18.724,18.924,18.359,18.904
18.378,17.829,18.65,18.851,18.308,18.842
18.238,17.651,18.603,18.749,18.253,18.756
18.142,17.676,18.529,18.692,18.178,18.7
18.112,17.607,18.439,18.618,18.092,18.625
18.01,17.496,18.317,18.537,17.953,18.463
17.941,17.381,18.121,18.397,17.821,18.28
17.86,17.228,17.971,18.266,17.71,18.077
17.808,17.142,17.891,18.169,17.612,17.984
17.702,17.062,17.799,18.124,17.544,17.862
17.642,16.985,17.689,18.055,17.475,17.772
17.567,16.901,17.609,17.97,17.402,17.697
