temp_x,hum_x,light_x,vol_x,temp_y,hum_y,light_y,vol_y
0.00721637762533,0.744808021696,0.39998942292,0.830890419308,0.0264731207405,0.733133672859,0.0630630630631,0.84190334956
0.00726943922552,0.744808021696,0.39998942292,0.830890419308,0.0262892796242,0.734305518327,0.0630630630631,0.82507495406
0.00721637762533,0.744196046246,0.39998942292,0.830890419308,0.0262892796242,0.734305518327,0.0630630630631,0.82507495406
0.00724290842542,0.744196046246,0.39998942292,0.830890419308,0.0260135179498,0.734891441061,0.0630630630631,0.82507495406
0.00716331602514,0.744196046246,0.39998942292,0.830890419308,0.0259215973917,0.734891441061,0.0630630630631,0.84190334956
0.00716331602514,0.744808021696,0.39998942292,0.830890419308,0.0258296768336,0.735477363794,0.0630630630631,0.808391630936
0.00713678522505,0.744808021696,0.39998942292,0.830890419308,0.0259215973917,0.734305518327,0.0630630630631,0.808391630936
0.00716331602514,0.744808021696,0.39998942292,0.830890419308,0.0258296768336,0.735477363794,0.0630630630631,0.82507495406
0.00716331602514,0.744196046246,0.39998942292,0.830890419308,0.0258296768336,0.735477363794,0.0630630630631,0.82507495406
0.00716331602514,0.744196046246,0.39998942292,0.830890419308,0.0256458357173,0.735477363794,0.0630630630631,0.82507495406
0.00705719282477,0.748470953468,0.39998942292,0.830890419308,0.0256458357173,0.735477363794,0.0630630630631,0.82507495406
0.00700413122459,0.748470953468,0.39998942292,0.830890419308,0.0255539151592,0.736647491014,0.0630630630631,0.84190334956
0.00703066202468,0.746640379675,0.39998942292,0.830890419308,0.0255539151592,0.735477363794,0.0630630630631,0.82507495406
0.00705719282477,0.74541821296,0.39998942292,0.830890419308,0.0255539151592,0.735477363794,0.0630630630631,0.84190334956
0.00705719282477,0.74541821296,0.39998942292,0.830890419308,0.0255539151592,0.735477363794,0.0630630630631,0.84190334956
0.00700413122459,0.746028404225,0.39998942292,0.830890419308,0.0255539151592,0.735477363794,0.0630630630631,0.84190334956
0.0069510696244,0.749081144733,0.38708596965,0.830890419308,0.0255539151592,0.735477363794,0.0630630630631,0.84190334956
0.00689800802421,0.750301527262,0.39998942292,0.81292662116,0.0253700740429,0.73606156828,0.0630630630631,0.84190334956
0.00689800802421,0.749081144733,0.39998942292,0.830890419308,0.0253700740429,0.736647491014,0.0630630630631,0.858876817434
0.00689800802421,0.748470953468,0.39998942292,0.830890419308,0.0254619946011,0.735477363794,0.0630630630631,0.858876817434
0.00689800802421,0.747860762204,0.39998942292,0.830890419308,0.0254619946011,0.73606156828,0.0630630630631,0.84190334956
0.00689800802421,0.746640379675,0.39998942292,0.830890419308,0.0252781534848,0.73606156828,0.0630630630631,0.858876817434
0.00692453882431,0.746640379675,0.39998942292,0.830890419308,0.0251862329267,0.736647491014,0.0630630630631,0.84190334956
0.0069510696244,0.746640379675,0.39998942292,0.830890419308,0.0251862329267,0.736647491014,0.0630630630631,0.84190334956
0.00692453882431,0.74541821296,0.39998942292,0.830890419308,0.0251862329267,0.736647491014,0.0630630630631,0.858876817434
0.0069510696244,0.74541821296,0.39998942292,0.830890419308,0.0250943123686,0.737233413747,0.0630630630631,0.84190334956
0.0069510696244,0.74541821296,0.38708596965,0.830890419308,0.0250943123686,0.737233413747,0.0630630630631,0.875995357684
0.00692453882431,0.74541821296,0.38708596965,0.830890419308,0.0250943123686,0.737233413747,0.0630630630631,0.858876817434
0.00692453882431,0.74541821296,0.38708596965,0.830890419308,0.0249104712523,0.737817618233,0.0630630630631,0.875995357684
0.00689800802421,0.74541821296,0.38708596965,0.830890419308,0.0250023918104,0.737817618233,0.0630630630631,0.858876817434
0.00692453882431,0.74541821296,0.38708596965,0.830890419308,0.0249104712523,0.738403540966,0.0630630630631,0.875995357684
0.00684494642403,0.74541821296,0.38708596965,0.830890419308,0.0249104712523,0.738403540966,0.0630630630631,0.858876817434
0.00687147722412,0.746640379675,0.38708596965,0.830890419308,0.0247266301361,0.738987745452,0.0630630630631,0.875995357684
0.00681841562393,0.746640379675,0.38708596965,0.830890419308,0.0248185506942,0.738987745452,0.0630630630631,0.858876817434
0.00679188482384,0.746640379675,0.38708596965,0.830890419308,0.0246347095779,0.739571949937,0.0630630630631,0.875995357684
